stratum	context_mode	axis	held	focal_occurrences	training_occurrences	source_seen	source_seen_fraction	unigram_bits	nuisance_bits	host_bits	gain_bits	gain_per_focal	claim_state
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f1	24	3885	22	0.916666666667	167.000408308921	176.260380739564	189.207691008919	-12.947310269355	-0.539471261223	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f10	86	3823	77	0.895348837209	579.009021283598	626.149033609266	660.948094398243	-34.799060788976	-0.404640241732	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f11	41	3868	37	0.902439024390	278.090609154090	286.745984588024	295.602345914504	-8.856361326481	-0.216008812841	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f13	60	3849	50	0.833333333333	444.254659862639	483.907199123758	510.703006887260	-26.795807763503	-0.446596796058	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f14	64	3845	57	0.890625000000	473.046944452875	516.860012534674	544.015593277480	-27.155580742806	-0.424305949106	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f15	114	3795	103	0.903508771930	760.799723795703	803.987844856568	843.377942946167	-39.390098089599	-0.345527176225	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f16	85	3824	76	0.894117647059	632.527503844564	672.494111635055	713.288235051875	-40.794123416821	-0.479930863727	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f17	111	3798	97	0.873873873874	840.185632186589	912.742962311258	987.641882838352	-74.898920527094	-0.674765049794	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f18	78	3831	66	0.846153846154	600.817929275446	660.622547580921	695.874136857519	-35.251589276598	-0.451943452264	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f19	86	3823	74	0.860465116279	609.670984316310	667.390800086113	708.064411915969	-40.673611829856	-0.472948974766	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f2	106	3803	93	0.877358490566	737.057893218653	785.738486507661	825.418076981379	-39.679590473718	-0.374335759186	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f20	109	3800	102	0.935779816514	716.311363888657	743.893539102328	778.034841108324	-34.141302005996	-0.313222954183	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f21	91	3818	78	0.857142857143	650.865091460728	715.119663620063	759.520129996827	-44.400466376763	-0.487917212931	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f22	112	3797	98	0.875000000000	784.158386674418	841.954257263704	882.441969439599	-40.487712175895	-0.361497430142	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f23	68	3841	56	0.823529411765	491.327868830286	545.514287495761	581.072228449733	-35.557940953972	-0.522910896382	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f24	80	3829	71	0.887500000000	596.284110032569	629.854047616659	666.342174514758	-36.488126898099	-0.456101586226	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f25	41	3868	39	0.951219512195	272.054070636493	276.962533784706	283.730515108344	-6.767981323638	-0.165072715211	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f27	52	3857	45	0.865384615385	348.637355099551	374.504589484794	412.521678752659	-38.017089267865	-0.731097870536	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f28	83	3826	79	0.951807228916	559.681835576975	576.450829279904	615.309044879244	-38.858215599340	-0.468171272281	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f29	70	3839	65	0.928571428571	471.180116242976	482.312605552873	496.590113075541	-14.277507522668	-0.203964393181	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f3	137	3772	112	0.817518248175	1063.466694844576	1184.484027702255	1261.502052813911	-77.018025111655	-0.562175365779	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f30	88	3821	74	0.840909090909	695.422958905754	765.956427328206	809.059028040001	-43.102600711795	-0.489802280816	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f32	81	3828	74	0.913580246914	522.973779121988	540.099933451796	564.837606051597	-24.737672599800	-0.305403365430	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f35	105	3804	98	0.933333333333	684.415094656198	711.135517726899	751.404025059840	-40.268507332941	-0.383509593647	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f36	75	3834	64	0.853333333333	528.184230030070	574.765063629917	618.360823933453	-43.595760303536	-0.581276804047	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f37	80	3829	67	0.837500000000	598.859540434991	665.422541534304	717.004935196920	-51.582393662616	-0.644779920783	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f38	52	3857	49	0.942307692308	371.348748699343	389.442147399796	414.096774035363	-24.654626635567	-0.474127435299	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f4	82	3827	72	0.878048780488	546.714781950337	584.914544569622	607.192219691177	-22.277675121556	-0.271678964897	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f42	119	3790	105	0.882352941176	855.886200055098	913.779602054383	974.428401127151	-60.648799072769	-0.509653773721	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f44	94	3815	79	0.840425531915	758.199702235151	832.598493479839	866.521275464700	-33.922781984861	-0.360880659413	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f45	76	3833	68	0.894736842105	551.526390125429	579.424293835845	622.050196826732	-42.625902990888	-0.560867144617	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f47	92	3817	84	0.913043478261	603.367366480123	630.947153077382	666.068587404030	-35.121434326647	-0.381754720942	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f49	153	3756	126	0.823529411765	1128.445478443222	1248.279914343620	1314.559959000412	-66.280044656792	-0.433202906254	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f5	38	3871	36	0.947368421053	249.548934991243	256.982752311774	274.889794264897	-17.907041953122	-0.471237946135	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f51	61	3848	55	0.901639344262	472.071987028156	497.784719859682	524.839823401830	-27.055103542148	-0.443526287576	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f52	49	3860	41	0.836734693878	384.367820057814	420.286719607878	456.541076563768	-36.254356955890	-0.739884835834	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f53	50	3859	38	0.760000000000	418.670020831276	476.799910458964	504.366847201699	-27.566936742735	-0.551338734855	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f54	58	3851	57	0.982758620690	367.522470207392	370.863313425853	399.552725557518	-28.689412131665	-0.494645036753	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f56	86	3823	76	0.883720930233	631.827803430986	667.386165266899	701.125685124950	-33.739519858051	-0.392319998349	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f6	80	3829	72	0.900000000000	550.163862831671	577.581953879470	615.913421685841	-38.331467806371	-0.479143347580	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f7	76	3833	61	0.802631578947	567.415562787022	631.131220159070	680.218340391418	-49.087120232348	-0.645883160952	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f8	128	3781	106	0.828125000000	962.250246583256	1075.150763824797	1141.407964205792	-66.257200380995	-0.517634377977	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f87	90	3819	62	0.688888888889	826.187885041171	980.849844406453	1041.239868838574	-60.390024432122	-0.671000271468	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f9	88	3821	76	0.863636363636	639.494138471604	687.251219706586	720.386752441388	-33.135532734802	-0.376540144714	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f90	83	3826	71	0.855421686747	662.151819604127	733.713146621566	788.232179189246	-54.519032567679	-0.656855814068	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f93	146	3763	121	0.828767123288	1182.810273223151	1303.084651693991	1376.536227907508	-73.451576213517	-0.503092987764	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WINDOW_PM2	HELD_FOLIO	f96	81	3828	63	0.777777777778	708.177899487986	801.837029327772	849.477130504309	-47.640101176537	-0.588149397241	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f1	24	3885	22	0.916666666667	167.361345826608	177.640137574417	189.108022888442	-11.467885314025	-0.477828554751	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f10	86	3823	77	0.895348837209	588.981312039994	638.966054647644	671.080654664205	-32.114600016561	-0.373425581588	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f11	41	3868	37	0.902439024390	277.999398767595	291.106248017881	293.484506590774	-2.378258572893	-0.058006306656	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f13	60	3849	50	0.833333333333	470.128278935345	522.851927003921	554.413753791477	-31.561826787556	-0.526030446459	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f14	64	3845	57	0.890625000000	480.813215461100	522.292537509473	543.561129428710	-21.268591919237	-0.332321748738	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f15	114	3795	103	0.903508771930	765.648751845885	818.093781606861	848.829868798324	-30.736087191463	-0.269614799925	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f16	85	3824	76	0.894117647059	630.191793603963	668.324846191999	702.847041232870	-34.522195040870	-0.406143471069	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f17	111	3798	97	0.873873873874	847.092650595991	919.260110079821	965.028408526414	-45.768298446594	-0.412327013032	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f18	78	3831	66	0.846153846154	602.560273048406	661.970307772643	695.528084927546	-33.557777154904	-0.430227912242	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f19	86	3823	74	0.860465116279	631.559610931970	698.312751151405	739.747105356737	-41.434354205332	-0.481794816341	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f2	106	3803	93	0.877358490566	751.020522373036	810.896333218207	850.663897755662	-39.767564537456	-0.375165703184	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f20	109	3800	102	0.935779816514	731.454225854781	761.926928030430	801.654893028127	-39.727964997697	-0.364476743098	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f21	91	3818	78	0.857142857143	654.373906676834	720.766179084680	769.120125845847	-48.353946761167	-0.531362052321	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f22	112	3797	98	0.875000000000	803.610977781686	865.017544222621	908.612488191872	-43.594943969251	-0.389240571154	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f23	68	3841	56	0.823529411765	509.863422820521	573.863337502046	606.155339002825	-32.292001500779	-0.474882375011	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f24	80	3829	71	0.887500000000	619.785817761555	660.518247996263	691.912322536948	-31.394074540686	-0.392425931759	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f25	41	3868	39	0.951219512195	275.449499247843	278.869884544907	289.780694626341	-10.910810081433	-0.266117319059	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f27	52	3857	45	0.865384615385	355.037132543611	383.794283862045	414.683572775780	-30.889288913736	-0.594024786803	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f28	83	3826	79	0.951807228916	565.738556880544	582.843512525741	616.555664010864	-33.712151485123	-0.406170499821	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f29	70	3839	65	0.928571428571	484.673910729472	505.257343409416	522.022764865166	-16.765421455750	-0.239506020796	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f3	137	3772	112	0.817518248175	1083.685201255842	1212.685995747363	1284.502882916392	-71.816887169030	-0.524210855248	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f30	88	3821	74	0.840909090909	703.628608825570	780.888491954712	825.457957959518	-44.569466004806	-0.506471204600	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f32	81	3828	74	0.913580246914	528.309385969765	549.151293554496	572.870936615539	-23.719643061044	-0.292835099519	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
