control_id	representation	length_matched_overlay_saving_bits_per_event	matched_sample_native_layout_saving_bits_per_event	native_order_saving_bits_per_event	layout_delta_bits_per_event	selection_delta_bits_per_event	layout_delta_opportunity	layout_delta_edge_compiler	layout_delta_closure_boundary	layout_leading_block	block_allocation_target
ABBREVIATION_HEAVY_MEDIEVAL	PUBLISHED_FROZEN_GDT278	0.201855587332	-0.001526069948	-0.037011811936	-0.203381657280	-0.035485741988	-0.023524850994	-0.191571637528	0.011714831242	CLOSURE_BOUNDARY	NULL_ADJUSTED_SAVING_BITS_PER_EVENT
ARBITRARY_LOCAL_CODEBOOK	PUBLISHED_FROZEN_GDT278	0.028267910569	0.022638238471	0.030409260360	-0.005629672098	0.007771021889	-0.001660924344	-0.014515202179	0.010546454426	CLOSURE_BOUNDARY	NULL_ADJUSTED_SAVING_BITS_PER_EVENT
AUGSBURG_ACCOUNTS_1402_1424	PUBLISHED_FROZEN_GDT278	0.029557948657	0.145304540819	0.075657750210	0.115746592162	-0.069646790609	0.051618400534	0.055783018147	0.008345173480	EDGE_COMPILER	NULL_ADJUSTED_SAVING_BITS_PER_EVENT
COMPOSITIONAL_TECHNICAL_NOTATION	PUBLISHED_FROZEN_GDT278	0.034424012847	0.043955204469	0.102561617730	0.009531191622	0.058606413261	0.041005916023	-0.049296622994	0.017821898592	OPPORTUNITY	NULL_ADJUSTED_SAVING_BITS_PER_EVENT
HYBRID_SHORTHAND	PUBLISHED_FROZEN_GDT278	0.019047325046	0.036232874016	0.071364193363	0.017185548970	0.035131319347	-0.021560426030	0.001203111320	0.037542863679	CLOSURE_BOUNDARY	NULL_ADJUSTED_SAVING_BITS_PER_EVENT
LATIN_15C_GRAPHEMATIC	PUBLISHED_FROZEN_GDT278	0.040947437047	0.285375739323	0.351793679301	0.244428302276	0.066417939978	0.120858444253	0.091576771187	0.031993086835	OPPORTUNITY	NULL_ADJUSTED_SAVING_BITS_PER_EVENT
LATIN_MEDICAL_GRAPHEMATIC	PUBLISHED_FROZEN_GDT278	0.103871796555	0.222937802109	0.410560877771	0.119066005554	0.187623075662	0.059099513067	0.041459266425	0.018507226063	OPPORTUNITY	NULL_ADJUSTED_SAVING_BITS_PER_EVENT
LEARNED_ABBREVIATION_MAP	PUBLISHED_FROZEN_GDT278	-0.023698110148	0.000417015970	0.005182219481	0.024115126118	0.004765203511	0.003323958248	0.008143662739	0.012647505132	CLOSURE_BOUNDARY	NULL_ADJUSTED_SAVING_BITS_PER_EVENT
LEARNED_ABBREVIATION_SAMPLED	PUBLISHED_FROZEN_GDT278	-0.017050042237	0.000732729764	0.003722212516	0.017782772001	0.002989482752	0.003912545512	0.005870600322	0.007999626167	CLOSURE_BOUNDARY	NULL_ADJUSTED_SAVING_BITS_PER_EVENT
ORDINARY_NATURAL_LANGUAGE	PUBLISHED_FROZEN_GDT278	0.106004038646	0.012902061717	-0.025226201249	-0.093101976929	-0.038128262966	0.016817271443	-0.114063124426	0.004143876054	OPPORTUNITY	NULL_ADJUSTED_SAVING_BITS_PER_EVENT
VOYNICH_REFERENCE	PUBLISHED_FROZEN_GDT278	0.359209524552	0.359209524552	0.364645150903	0.000000000000	0.005435626351	0.000000000000	0.000000000000	0.000000000000	OPPORTUNITY	NULL_ADJUSTED_SAVING_BITS_PER_EVENT
ABBREVIATION_HEAVY_MEDIEVAL	LOFO_SAFE	0.182672098464	-0.001222187251	0.006781926216	-0.183894285715	0.008004113467	0.305179337675	-0.313632016516	0.050137433251	OPPORTUNITY	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT
ARBITRARY_LOCAL_CODEBOOK	LOFO_SAFE	0.011473308413	0.032665599736	0.023721615334	0.021192291323	-0.008943984402	0.510826647449	0.013527215446	0.070652223079	OPPORTUNITY	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT
AUGSBURG_ACCOUNTS_1402_1424	LOFO_SAFE	-0.001491792087	0.010844061604	0.031682195737	0.012335853691	0.020838134133	0.571438045468	0.000036227672	0.119833841725	OPPORTUNITY	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT
COMPOSITIONAL_TECHNICAL_NOTATION	LOFO_SAFE	0.026755432005	0.032018599541	0.107635309504	0.005263167536	0.075616709963	0.214261767854	0.035921642687	0.076385916994	OPPORTUNITY	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT
HYBRID_SHORTHAND	LOFO_SAFE	0.029212905986	0.025395209741	0.083368594885	-0.003817696245	0.057973385144	0.163315371179	0.060796893815	0.076580368880	OPPORTUNITY	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT
LATIN_15C_GRAPHEMATIC	LOFO_SAFE	0.046680394808	0.284726133907	0.399365184950	0.238045739099	0.114639051043	0.335423286286	0.090307348692	0.045397935104	OPPORTUNITY	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT
LATIN_MEDICAL_GRAPHEMATIC	LOFO_SAFE	0.095763776684	0.278862750789	0.467475902063	0.183098974105	0.188613151274	0.220108952497	0.107760849090	0.048060402927	OPPORTUNITY	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT
LEARNED_ABBREVIATION_MAP	LOFO_SAFE	0.009609721997	0.000958515858	0.005182219481	-0.008651206139	0.004223703623	0.212802161519	-0.083925698066	0.019420174517	OPPORTUNITY	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT
LEARNED_ABBREVIATION_SAMPLED	LOFO_SAFE	0.014740883977	0.000663427250	0.003722212516	-0.014077456727	0.003058785266	0.251203503190	-0.108095009307	-0.003194958165	OPPORTUNITY	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT
ORDINARY_NATURAL_LANGUAGE	LOFO_SAFE	0.046746386306	-0.000749565865	0.001808251534	-0.047495952171	0.002557817399	0.218760547047	-0.102386460419	0.006086217863	OPPORTUNITY	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT
VOYNICH_REFERENCE	LOFO_SAFE	0.357301725221	0.357301725221	0.343752322876	0.000000000000	-0.013549402345	0.000000000000	0.000000000000	0.000000000000	OPPORTUNITY	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT
