world_view	scope	parser_level	diagnostic	record_end_rows	right_marked_rows	right_marked_record_end_precision	record_end_right_mark_recall	line_end_right_mark_recall	nonend_right_mark_rate	left_operations	right_operations	compatible_pairs	compatible_pair_density	null_mean	inclusive_p	host_types	short_host_mass	recurrent_host_mass	hamming1_edges	hamming1_density	repeated_substitution_classes	delta_vector_pairs	mean_delta_cosine	endpoint	gain_bits	positive_content_folios	content_folios	event_rows	left_register	right_register	panel_hosts	greedy_matched_mean_cosine
CONTROL_R	ALL_PARTITIONED_REGISTERS	SURFACE_ONLY	RECORD_ARCHITECTURE	848	3660	0.14098360655737704	0.6084905660377359	0.5761726857617269	0.2188500626479187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	SURFACE_ONLY	OPERATION_COMPATIBILITY	NA	NA	NA	NA	NA	NA	12	12	40	0.2777777777777778	48.1875	0.9863414634146341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	SURFACE_ONLY	SHORT_HOST_STRUCTURE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7354	0.3264098856316551	0.6545287235441041	971	3.591377306512143e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	SURFACE_ONLY	SAME_GROUP_SUBSTITUTION	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39	250	0.018672363698603305	NA	NA	NA	NA	NA	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	SURFACE_ONLY	EXTERNAL_CONTEXT_SUBSTITUTION	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39	250	0.07399052165346319	NA	NA	NA	NA	NA	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	SURFACE_ONLY	HELD_CONTEXT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	17318.699637050944	75	176	12805	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	SURFACE_ONLY	HELD_CONTEXT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	2663.110214779543	75	176	85713	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	VMANUS_ANNOTATION_ASSISTED	RECORD_ARCHITECTURE	848	892	0.5852017937219731	0.6155660377358491	0.286425902864259	0.025755255464290687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	VMANUS_ANNOTATION_ASSISTED	OPERATION_COMPATIBILITY	NA	NA	NA	NA	NA	NA	12	12	40	0.2777777777777778	47.8876953125	0.9853658536585366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	VMANUS_ANNOTATION_ASSISTED	SHORT_HOST_STRUCTURE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8948	0.24313132640988563	0.5473905613250953	2871	7.172321942173847e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	VMANUS_ANNOTATION_ASSISTED	SAME_GROUP_SUBSTITUTION	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	313	8287	0.11611206455509565	NA	NA	NA	NA	NA	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	VMANUS_ANNOTATION_ASSISTED	EXTERNAL_CONTEXT_SUBSTITUTION	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	313	8287	0.003908236512229318	NA	NA	NA	NA	NA	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	VMANUS_ANNOTATION_ASSISTED	HELD_CONTEXT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	7293.430761600274	79	176	12805	NA	NA	NA	NA
CONTROL_R	ALL_PARTITIONED_REGISTERS	VMANUS_ANNOTATION_ASSISTED	HELD_CONTEXT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-489.94214227199853	73	176	87160	NA	NA	NA	NA
CONTROL_R	REGISTER_PAIR	SURFACE_ONLY	REGISTER_GEOMETRY_ALIGNMENT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1	R2	100	0.7147958755466317
CONTROL_R	REGISTER_PAIR	SURFACE_ONLY	REGISTER_GEOMETRY_ALIGNMENT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1	R3	100	0.7099012045661602
CONTROL_R	REGISTER_PAIR	SURFACE_ONLY	REGISTER_GEOMETRY_ALIGNMENT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1	R4	100	0.7077209169255909
CONTROL_R	REGISTER_PAIR	SURFACE_ONLY	REGISTER_GEOMETRY_ALIGNMENT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R2	R3	100	0.7336435214280891
CONTROL_R	REGISTER_PAIR	SURFACE_ONLY	REGISTER_GEOMETRY_ALIGNMENT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R2	R4	100	0.7029392978736694
CONTROL_R	REGISTER_PAIR	SURFACE_ONLY	REGISTER_GEOMETRY_ALIGNMENT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R3	R4	100	0.7348838663935987
CONTROL_R	REGISTER_PAIR	VMANUS_ANNOTATION_ASSISTED	REGISTER_GEOMETRY_ALIGNMENT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1	R2	100	0.7247848006926371
CONTROL_R	REGISTER_PAIR	VMANUS_ANNOTATION_ASSISTED	REGISTER_GEOMETRY_ALIGNMENT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1	R3	100	0.7033501667521211
