control_id	split	prior_mass	model	events	bits	bits_per_event	top1	top1_rate
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	11	SHAPE_CONTEXT	8448	2162.286264081543	0.255952446032	8091	0.957741477273
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	11	RECORD_CONTEXT	8448	2056.496846806322	0.243430024480	8093	0.957978219697
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	11	NONWRAPPER_COMPILER	8448	1955.787762533517	0.231508968103	8112	0.960227272727
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	11	EXACT_HOST_RICH	8448	1800.628278045122	0.213142551852	8093	0.957978219697
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	11	EXACT_HOST_X_POSITION_RICH	8448	1821.250879488660	0.215583674182	8089	0.957504734848
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	11	EXACT_HOST_SHAPE	8448	1820.050516385635	0.215441585746	8091	0.957741477273
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	11	EXACT_HOST_X_POSITION_SHAPE	8448	1819.840737270268	0.215416753938	8091	0.957741477273
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	11	SHAPE_CONTEXT	8448	4496.867538566667	0.532299661289	7654	0.906013257576
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	11	RECORD_CONTEXT	8448	4557.869002291590	0.539520478491	7654	0.906013257576
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	11	NONWRAPPER_COMPILER	8448	4662.947159569666	0.551958707335	7652	0.905776515152
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	11	EXACT_HOST_RICH	8448	4461.734255416345	0.528140891976	7653	0.905894886364
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	11	EXACT_HOST_X_POSITION_RICH	8448	4591.563740726593	0.543508965522	7651	0.905658143939
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	11	EXACT_HOST_SHAPE	8448	4371.517382075381	0.517461811325	7654	0.906013257576
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	11	EXACT_HOST_X_POSITION_SHAPE	8448	4503.400022617741	0.533072919344	7649	0.905421401515
COMPOSITIONAL_TECHNICAL_NOTATION	HELD_PHYSICAL_FOLIO	11	SHAPE_CONTEXT	8448	9174.794434859512	1.086031538217	6539	0.774029356061
COMPOSITIONAL_TECHNICAL_NOTATION	HELD_PHYSICAL_FOLIO	11	RECORD_CONTEXT	8448	9159.508510071422	1.084222124772	6544	0.774621212121
COMPOSITIONAL_TECHNICAL_NOTATION	HELD_PHYSICAL_FOLIO	11	NONWRAPPER_COMPILER	8448	9202.721309212158	1.089337276185	6558	0.776278409091
COMPOSITIONAL_TECHNICAL_NOTATION	HELD_PHYSICAL_FOLIO	11	EXACT_HOST_RICH	8448	8868.737291957725	1.049803183234	6524	0.772253787879
