control_id	split	held_value	prior_mass	endpoint	model	eligible_events	bits	top1	exact_host_gain_bits
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	JOINT_RENDERER	LAYOUT_CONTEXT	629	435.613166134614	574	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	JOINT_RENDERER	EXACT_HOST	629	335.169632761964	574	100.443533372650
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	WRAPPER	LAYOUT_CONTEXT	629	156.956102989629	603	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	WRAPPER	EXACT_HOST	629	136.334159525121	603	20.621943464508
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	LOCAL_FRAME	LAYOUT_CONTEXT	629	17.322303579415	628	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	LOCAL_FRAME	EXACT_HOST	629	17.490024586125	628	-0.167721006710
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	INNER_D	LAYOUT_CONTEXT	629	0.000000000000	629	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	INNER_D	EXACT_HOST	629	0.000000000000	629	0.000000000000
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	RIGHT_FAMILY	LAYOUT_CONTEXT	629	296.281038820825	592	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	RIGHT_FAMILY	EXACT_HOST	629	200.435411263705	592	95.845627557121
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	DY_CLOSURE	LAYOUT_CONTEXT	629	0.000000000000	629	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	DY_CLOSURE	EXACT_HOST	629	0.000000000000	629	0.000000000000
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	B3	LAYOUT_CONTEXT	629	47.815770083535	621	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	B3	EXACT_HOST	629	19.092384788821	621	28.723385294713
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	JOINT_RENDERER	LAYOUT_CONTEXT	503	387.270896325624	460	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	JOINT_RENDERER	EXACT_HOST	503	268.806694232096	460	118.464202093528
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	WRAPPER	LAYOUT_CONTEXT	503	144.126848648193	483	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	WRAPPER	EXACT_HOST	503	98.469092735253	483	45.657755912940
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	LOCAL_FRAME	LAYOUT_CONTEXT	503	15.566751962815	502	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	LOCAL_FRAME	EXACT_HOST	503	15.176290197742	502	0.390461765072
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	INNER_D	LAYOUT_CONTEXT	503	0.000000000000	503	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	INNER_D	EXACT_HOST	503	0.000000000000	503	0.000000000000
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	RIGHT_FAMILY	LAYOUT_CONTEXT	503	270.474171181209	469	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	RIGHT_FAMILY	EXACT_HOST	503	179.109755568370	469	91.364415612839
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	DY_CLOSURE	LAYOUT_CONTEXT	503	0.000000000000	503	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	DY_CLOSURE	EXACT_HOST	503	0.000000000000	503	0.000000000000
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	B3	LAYOUT_CONTEXT	503	61.287470002277	496	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	B3	EXACT_HOST	503	33.361256078933	496	27.926213923344
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	11.0	JOINT_RENDERER	LAYOUT_CONTEXT	593	393.856551411179	547	NA
