axis	held	common_active_hosts	reference_coassigned_pairs	split_coassigned_pairs	coassignment_jaccard	null_mean	null_q95	inclusive_p	above_null_q95	claim_state
HELD_SECTION	B	128	1044	1018	0.265030674847	0.067565036607	0.077888133821	0.000975609756	1	ANONYMOUS_GRAPH_PARTITION_NO_SEMANTIC_CLASS
HELD_SECTION	C	128	1044	1011	0.299810246679	0.067515690362	0.077044025157	0.000975609756	1	ANONYMOUS_GRAPH_PARTITION_NO_SEMANTIC_CLASS
HELD_SECTION	H	128	1044	1077	0.144012944984	0.069963750845	0.079938900204	0.000975609756	1	ANONYMOUS_GRAPH_PARTITION_NO_SEMANTIC_CLASS
HELD_SECTION	P	128	1044	1019	0.297484276730	0.067711375741	0.076722338205	0.000975609756	1	ANONYMOUS_GRAPH_PARTITION_NO_SEMANTIC_CLASS
HELD_SECTION	S	127	1022	1066	0.233313644418	0.069896795531	0.080186239007	0.000975609756	1	ANONYMOUS_GRAPH_PARTITION_NO_SEMANTIC_CLASS
HELD_SECTION	T	128	1044	1021	0.361239288069	0.067832197770	0.078328981723	0.000975609756	1	ANONYMOUS_GRAPH_PARTITION_NO_SEMANTIC_CLASS
HELD_HAND	1	127	1022	1042	0.168742921857	0.068919371239	0.078369905956	0.000975609756	1	ANONYMOUS_GRAPH_PARTITION_NO_SEMANTIC_CLASS
HELD_HAND	2	128	1044	1079	0.235739231665	0.069760781410	0.079308591764	0.000975609756	1	ANONYMOUS_GRAPH_PARTITION_NO_SEMANTIC_CLASS
HELD_HAND	3	127	1022	1031	0.147568474008	0.068454413316	0.077690288714	0.000975609756	1	ANONYMOUS_GRAPH_PARTITION_NO_SEMANTIC_CLASS
HELD_HAND	5	128	1044	1039	0.395177494977	0.068255589181	0.078157349896	0.000975609756	1	ANONYMOUS_GRAPH_PARTITION_NO_SEMANTIC_CLASS
HELD_HAND	@	128	1044	995	0.327473958333	0.067036127051	0.076557550158	0.000975609756	1	ANONYMOUS_GRAPH_PARTITION_NO_SEMANTIC_CLASS
