system	scope_type	scope_value	host	occurrence_bin	next_events	physical_folios	partner_types	held_gain_bits	held_bits_per_event	partner_set_overlap	pairwise_jsd_bits	pooled_target_entropy_bits	mean_within_folio_entropy_bits	null_overlap_mean	overlap_excess	overlap_lower_p	null_jsd_mean	jsd_excess	jsd_upper_p	null_worlds
VOYNICH	GLOBAL	ALL	a	N16_63	26	18	23	-30.984628847092573	-1.191716494118945	0.011982570806100218	0.040205945809075015	4.469670487371861	0.39832916674679514	0.009624353213507625	0.0023582175925925923	0.8443579766536965	0.040376884010458435	-0.0001709382013834193	0.8015564202334631	256
VOYNICH	GLOBAL	ALL	aiiin	N16_63	16	11	15	-19.670286684349872	-1.229392917771867	0.004545454545454545	0.05710892830081984	3.875	0.3790840910402102	0.008023200757575757	-0.0034777462121212115	0.2801556420233463	0.05728807389043381	-0.0001791455896139743	0.2801556420233463	256
VOYNICH	GLOBAL	ALL	air	N16_63	42	26	28	-21.913064829005343	-0.5217396387858415	0.017794871794871794	0.03688037052834263	4.660058196536773	0.48730480774778123	0.022639222756410254	-0.004844350961538461	0.0933852140077821	0.036499238619156035	0.0003811319091865939	0.30739299610894943	256
VOYNICH	GLOBAL	ALL	ch	N16_63	31	25	25	-23.598729532889987	-0.7612493397706447	0.019444444444444445	0.03275922829207579	4.542748326446118	0.22339850002884623	0.015146484375	0.004297960069444445	0.9299610894941635	0.03287996330439171	-0.00012073501231592287	0.9105058365758755	256
VOYNICH	GLOBAL	ALL	che	N16_63	48	22	32	-45.96439030891248	-0.9575914647690099	0.033194186765615336	0.04031310748845248	4.7699746782469115	0.7425723485504082	0.02808373440983019	0.005110452355785146	0.8015564202334631	0.03993448192851073	0.0003786255599417532	0.40077821011673154	256
VOYNICH	GLOBAL	ALL	chey	N16_63	34	23	26	-40.855147668498816	-1.2016219902499652	0.022859025032938077	0.035991698939628426	4.5358485029514135	0.4167375000313546	0.022669888422266138	0.00018913661067193957	0.5525291828793775	0.03628690032947995	-0.000295201389851521	0.5914396887159533	256
VOYNICH	GLOBAL	ALL	chol	N16_63	34	24	21	-13.719094551912196	-0.403502780938594	0.06515700483091788	0.03974000843681378	4.043057694064253	0.3577067708633815	0.05381991621376812	0.011337088617149764	0.9027237354085603	0.04058780490622149	-0.000847796469407712	0.8988326848249028	256
VOYNICH	GLOBAL	ALL	chor	N16_63	31	18	20	-9.324506141631481	-0.3007905206977897	0.038235294117647055	0.04782867441649243	4.106949132758152	0.5503828108671399	0.04015389141767818	-0.001918597300031126	0.4357976653696498	0.04904599192473143	-0.001217317508238995	0.7626459143968871	256
VOYNICH	GLOBAL	ALL	chy	N16_63	57	31	39	-63.64268360965146	-1.1165383089412537	0.020097286226318484	0.03151593011133521	5.048169734284031	0.5832281913492412	0.02229980718766001	-0.0022025209613415267	0.31906614785992216	0.03048070485550077	0.0010352252558344412	0.03501945525291829	256
VOYNICH	GLOBAL	ALL	cth	N16_63	17	14	14	-12.499003019024338	-0.735235471707314	0.02197802197802198	0.0531196153899392	3.7345216647797512	0.21428571428571427	0.02258613782051282	-0.0006081158424908403	0.6653696498054474	0.05328265416286275	-0.00016303877292354885	0.6653696498054474	256
VOYNICH	GLOBAL	ALL	cthey	N16_63	18	15	16	-9.346823409228689	-0.5192679671793716	0.014285714285714285	0.04755162555782652	3.94770277922009	0.2	0.01298983134920635	0.0012958829365079354	0.8521400778210116	0.047683490715010775	-0.00013186515718425357	0.8521400778210116	256
VOYNICH	GLOBAL	ALL	cthol	N16_63	24	16	17	-15.738494112448937	-0.6557705880187057	0.07569444444444444	0.04924953001212371	3.767894147619622	0.4481203125901445	0.06007161458333333	0.01562282986111111	0.8949416342412452	0.05083152373644135	-0.0015819937243176374	0.9299610894941635	256
VOYNICH	GLOBAL	ALL	cthor	N16_63	20	15	12	-3.2571668611718696	-0.16285834305859348	0.08571428571428572	0.05897528136315204	3.265957320949175	0.3333333333333333	0.08488963293650793	0.0008246527777777818	0.6108949416342413	0.06039324951247278	-0.0014179681493207419	0.6848249027237354	256
VOYNICH	GLOBAL	ALL	ed	N16_63	35	17	28	-34.64861867431881	-0.989960533551966	0.005961134453781512	0.043578267122761034	4.686146588249911	0.5680523879769717	0.016857659404907795	-0.010896524951126283	0.01556420233463035	0.04197231052527659	0.0016059565974844425	0.038910505836575876	256
VOYNICH	GLOBAL	ALL	eo	N16_63	37	24	30	-43.82367579697859	-1.1844236701886106	0.01177536231884058	0.03364054285481972	4.810672622327235	0.4897869792568112	0.013014464447463767	-0.0012391021286231874	0.36186770428015563	0.033779018097648605	-0.00013847524282888796	0.3346303501945525	256
VOYNICH	GLOBAL	ALL	eol	N16_63	48	29	32	-33.8888478685281	-0.7060176639276688	0.016050903119868638	0.033519729101550516	4.829448698502606	0.5059718391799296	0.021055493857025567	-0.005004590737156929	0.04669260700389105	0.0332434752590603	0.0002762538424902136	0.13618677042801555	256
VOYNICH	GLOBAL	ALL	eor	N16_63	20	17	17	-16.795999784521232	-0.8397999892260616	0.014705882352941176	0.044302530507963865	4.021928094887363	0.17647058823529413	0.01604626225490196	-0.001340379901960783	0.5214007782101168	0.04439383355896973	-9.130305100586711e-05	0.5214007782101168	256
VOYNICH	GLOBAL	ALL	ky	N16_63	25	20	24	-45.051443189784834	-1.8020577275913934	0.0017543859649122805	0.0349412406360324	4.563856189774725	0.25	0.003457373903508772	-0.0017029879385964913	0.14396887159533073	0.03495398926620513	-1.2748630172733366e-05	0.14396887159533073	256
VOYNICH	GLOBAL	ALL	lche	N16_63	32	16	25	-34.13198126898733	-1.0666244146558541	0.024930555555555553	0.0470754921814669	4.515319531114783	0.6772869792568111	0.02049343532986111	0.0044371202256944416	0.7704280155642024	0.046556237504018376	0.0005192546774485246	0.4046692607003891	256
VOYNICH	GLOBAL	ALL	lk	N16_63	27	11	15	3.610028321029246	0.13370475263071283	0.08917748917748916	0.07314842730452217	3.578056483244308	0.9642366488240431	0.08807156385281385	0.0011059253246753081	0.5758754863813229	0.0741719684957964	-0.0010235411912742215	0.5175097276264592	256
VOYNICH	GLOBAL	ALL	ockhy	N16_63	18	13	15	-0.09838845678427877	-0.005466025376904376	0.021367521367521364	0.05442868321625868	3.794653473544342	0.3526894231323966	0.027210202991452992	-0.0058426816239316275	0.3424124513618677	0.0548386150185437	-0.00040993180228501847	0.4046692607003891	256
VOYNICH	GLOBAL	ALL	octhy	N16_63	18	14	17	-28.992953958577633	-1.610719664365424	0.0	0.04998937574608756	4.058813890331201	0.20844970243246355	0.006843091804029305	-0.006843091804029305	0.01556420233463035	0.0475367903569807	0.002452585389106865	0.01556420233463035	256
VOYNICH	GLOBAL	ALL	oiin	N16_63	18	15	15	-13.102594028777956	-0.7279218904876642	0.023809523809523808	0.04943656811582416	3.794653473544342	0.2	0.026357886904761905	-0.0025483630952380966	0.5058365758754864	0.04963911206069437	-0.00020254394487020932	0.5097276264591439	256
VOYNICH	GLOBAL	ALL	okch	N16_63	27	19	21	1.0019949032951656	0.03711092234426539	0.012865497076023392	0.04350131935213047	4.282484261342599	0.3157894736842105	0.02079373781676413	-0.00792824074074074	0.023346303501945526	0.04228333087827942	0.001217988473851045	0.023346303501945526	256
VOYNICH	GLOBAL	ALL	okche	N16_63	17	11	12	1.2913233422993196	0.07596019660584233	0.03333333333333333	0.07303794621532389	3.4548223999466057	0.44711780309586274	0.047170928030303025	-0.013837594696969692	0.10116731517509728	0.06979301651462577	0.003244929700698118	0.13618677042801555	256
VOYNICH	GLOBAL	ALL	okchey	N16_63	17	11	17	-25.38358830443411	-1.4931522532020065	0.0	0.052564682348723364	4.087462841250339	0.39290255408066926	0.0	0.0	1.0	0.05256468234872339	-2.7755575615628914e-17	1.0	256
VOYNICH	GLOBAL	ALL	okchy	N16_63	34	23	31	-59.075035735373284	-1.7375010510403908	0.004940711462450593	0.03174086066768619	4.910992253015045	0.4241255435723247	0.005656599967061924	-0.0007158885046113306	0.4474708171206226	0.0317890655711382	-4.820490345201073e-05	0.4980544747081712	256
VOYNICH	GLOBAL	ALL	okey	N16_63	35	21	27	-34.38610415986317	-0.9824601188532335	0.013015873015873015	0.04050848917663166	4.5690075748182	0.47529538694768786	0.024693877551020406	-0.01167800453514739	0.05058365758754864	0.038385470117644656	0.0021230190589870065	0.007782101167315175	256
VOYNICH	GLOBAL	ALL	okol	N16_63	45	30	22	-17.824215363070824	-0.3960936747349072	0.05421455938697317	0.04259913460882513	4.083318029990694	0.3667752778258549	0.05636164990421456	-0.002147090517241386	0.38910505836575876	0.04089747630784878	0.0017016583009763497	0.07782101167315175	256
VOYNICH	GLOBAL	ALL	okor	N16_63	22	17	19	-33.101346791491366	-1.5046066723405167	0.014705882352941176	0.04453052269426417	4.186704345910025	0.20607401969268505	0.013461722579656863	0.0012441597732843132	0.6536964980544747	0.04286407256979883	0.0016664501244653407	0.0622568093385214	256
VOYNICH	GLOBAL	ALL	ol	N16_63	55	34	37	-44.56090341415494	-0.8101982438937262	0.02252355487649605	0.028086176741603047	4.923882268820475	0.5072570764262689	0.02690047136278754	-0.004376916486291488	0.20233463035019456	0.02842790614244152	-0.0003417294008384725	0.5408560311284046	256
VOYNICH	GLOBAL	ALL	olche	N16_63	19	12	13	-1.5117590718768537	-0.07956626694088703	0.06818181818181816	0.0636149648232262	3.3263604079526936	0.45860486123130384	0.09440696022727273	-0.026225142045454564	0.2490272373540856	0.062478455417362314	0.001136509405863892	0.3151750972762646	256
VOYNICH	GLOBAL	ALL	olk	N16_63	37	18	24	-12.893297978438287	-0.3484675129307645	0.042273576097105504	0.0495590412437644	4.39864255481814	0.7217000868305957	0.03289254701249186	0.009381029084613642	0.8871595330739299	0.048302570029386864	0.0012564712143775386	0.1517509727626459	256
VOYNICH	GLOBAL	ALL	olkeey	N16_63	16	12	13	-13.118877409317498	-0.8199298380823437	0.02525252525252525	0.05861045973399932	3.577819531114783	0.29874687506009634	0.03316860006313131	-0.007916074810606064	0.32684824902723736	0.05921402458903646	-0.0006035648550371392	0.377431906614786	256
VOYNICH	GLOBAL	ALL	opche	N16_63	18	10	15	-14.578474780240567	-0.8099152655689204	0.03037037037037037	0.0663818089073879	3.794653473544342	0.7169925001442312	0.029470486111111107	0.0008998842592592635	0.6381322957198443	0.06744263713252542	-0.0010608282251375195	0.6731517509727627	256
VOYNICH	GLOBAL	ALL	os	N16_63	20	19	19	-31.762426932453625	-1.5881213466226813	0.005847953216374269	0.03722840884985912	4.221928094887363	0.05263157894736842	0.005265442251461988	0.0005825109649122808	1.0	0.037236673972646094	-8.265122786975387e-06	1.0	256
VOYNICH	GLOBAL	ALL	otey	N16_63	25	16	20	-15.53149462286054	-0.6212597849144216	0.02875	0.046167180011606454	4.183465189601647	0.4481203125901445	0.02377495659722222	0.004975043402777782	0.7431906614785992	0.04683450031885268	-0.0006673203072462275	0.7159533073929961	256
VOYNICH	GLOBAL	ALL	r	N16_63	37	23	20	10.349474325529503	0.2797155223116082	0.05638998682476943	0.046630129401972226	3.969607339117404	0.5001416667293759	0.05872704627799736	-0.00233705945322793	0.4163424124513619	0.04668752729022665	-5.73978882544221e-05	0.6070038910505836	256
