unit_id	edition	page	physical_folio	star_ordinal	locus	rays	tail	color	paint	core	provenance	open_compiler_sha256	body_compiler_sha256	claim_state
6db80f0ee8c008a15cee	ZL3b	f104r	f104	1	f104r.1	7	1	RED	frub	--	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	7cdf1199120f5c5e3d877496f8875466064a0b7b540f415d36331aef5caacecd	8747581b229e309a3e11bbc62211127e7c7d94a1ffbc5ce38e202b49fc91a7c0	EXPLORATORY_VISUAL_FORMAL_JOIN
3dadd253fb35b8d6ec30	ZL3b	f104r	f104	2	f104r.5	7	1	yel	splot	no	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	49b40cecb2f2d4d1cf2972dda46f0418c6a96b133d8c74b29fd04e749c1239eb	65f79111c020eb94424afc581f0cf871f7e3510d4659b99f222a73aeab781cae	EXPLORATORY_VISUAL_FORMAL_JOIN
c0c387a77199dfc7035c	ZL3b	f104r	f104	3	f104r.10	8	1	RED	frub	--	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	1c25f2408fb3185f6cdcbec3dd6daaa452bce1bf864f0bc237782a37e09941a1	eec2fb38f6ba00f98b08f65e98b76d376d4cd381bbf793eba326afa3f63f8ff7	EXPLORATORY_VISUAL_FORMAL_JOIN
c2c04818678da6b158be	ZL3b	f104r	f104	4	f104r.12	7	1	RED	frub	--	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	f0b4ea3b3f1dd09093d234844a52fd61b5d3b13e71ad2c246b3ab54e43915eb5	0060cc56f74d2ab3102488816d132ed907618b7c43070dcd21e5f4355493c07c	EXPLORATORY_VISUAL_FORMAL_JOIN
e4e3da7e471a6aabadd3	ZL3b	f104r	f104	5	f104r.16	7	1	yel	splot	no	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	78fd6ff619d58c387b92566840084f9d87190917b54df636a9326cafa764accc	3177bf60abb75f03df8b1842551dfcb594dfff89e96d256fc16586bf3426f7a9	EXPLORATORY_VISUAL_FORMAL_JOIN
53baeee0bf0048479ea7	ZL3b	f104r	f104	6	f104r.19	8	1	RED	frub	--	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	9cf06e8ec08565ac817479331b8b3764c730db015cc9da10af201d89ac96e097	5b904e3f6d68b2600e8038d28c9ff639f58446a86a00d3ede0a1c57fea862e27	EXPLORATORY_VISUAL_FORMAL_JOIN
c2e6982ccbbbf727afaa	ZL3b	f104r	f104	7	f104r.22	8	1	yel	splot	no	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	35c2f5ced8f4459e22c199f5794a628e15aa91cc0f99f913960221c5a1d59834	632d2c4115264abd841ee74a027249effcc94855847ab63081e016bc3db478ad	EXPLORATORY_VISUAL_FORMAL_JOIN
d2b9774893da031bc9a8	ZL3b	f104r	f104	8	f104r.27	7	1	RED	frub	--	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	023b9cf954f9eb9be5227b3358d519949999589d8bd00fd783664f1d2eb04a70	ccdb251d864f794eba63d1d0f15c4ebcba08c36a42bfbee94280af03f8915e02	EXPLORATORY_VISUAL_FORMAL_JOIN
208fe32ac45f8b2be542	ZL3b	f104r	f104	9	f104r.30	9	1	yel	splot	dot	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	1040f42441876f3d50478eeb8daf3a5d19643882308f1366146510acff30fadc	13036680e586398d02b19e37199e31dc4da5e3dc5e00e34ac713b5eedf55881b	EXPLORATORY_VISUAL_FORMAL_JOIN
6b378a31637695966854	ZL3b	f104r	f104	10	f104r.34	9	2	RED	splot	--	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	6b784ab2a9cf3fb8ae3a840eec662f7fb41dbb20714b615279a0acf2d9eda9d2	ca10a22234eb9ba4bbd75d0e1ac01591e0776452b8142fa1456d8e201cd06161	EXPLORATORY_VISUAL_FORMAL_JOIN
2718be2e4ac01f6a0cd9	ZL3b	f104r	f104	11	f104r.36	7	1	yel	splot	no	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	c013615dfa922e72987c34452b98bf07171204be103eba68318cd65304de00be	7805223681f7c7958bd104bb78f31c8984acf1ef79067ae9b282fbb16650c03f	EXPLORATORY_VISUAL_FORMAL_JOIN
dec7621062ddc0ea76ab	ZL3b	f104r	f104	12	f104r.39	7	1	RED	splot	--	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	8b763338695f308625e84999d85854407b4d7f4a8f435f762ba2df7ef0eb512e	a5db72e624cbdd899fd0366ff85068fb83de04d4833d96b9e9a11ddf01adcd11	EXPLORATORY_VISUAL_FORMAL_JOIN
9af3e52fedd781165858	ZL3b	f104r	f104	13	f104r.43	8	1	yel	splot	no	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	84c9825fffa48d9f9ac4ea4d8b958ac4f74fc0e75b02694e743904871bc6ccf6	fa563bcf4014cc7ce68f74d44c77ba127851737eec5e316ffcf7abb6f60306d1	EXPLORATORY_VISUAL_FORMAL_JOIN
