anonymous_event_id	operation	pair_id	split	physical_folio	page	locus	group_index	group_count	line_first	line_last	relative_position	field_first	field_last	record1	prev_dy	section	currier	hand	register	outcome_withheld
8835a72102ec1f8f04ca	wrapper:NONE>q	01d4b33c5e70b560213f	TRAIN	f103	f103v	f103v.32	1	7	1	0	0.000000000000	1	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
15722cf724a03a19a423	wrapper:NONE>q	01d4b33c5e70b560213f	TRAIN	f104	f104v	f104v.40	1	7	1	0	0.000000000000	1	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
bb90dbf6a223b883fe05	wrapper:NONE>q	01d4b33c5e70b560213f	TEST	f105	f105r	f105r.18	6	12	0	0	0.454545454545	0	0	1	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
a9cd5b4bd7f1762ad342	wrapper:NONE>q	01d4b33c5e70b560213f	TEST	f105	f105r	f105r.24	4	13	0	0	0.250000000000	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
a5b5bfc25d9f31c897f4	wrapper:NONE>q	01d4b33c5e70b560213f	TEST	f106	f106v	f106v.46	5	11	0	0	0.400000000000	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
9c91b8aec6b0a9f15665	wrapper:NONE>q	01d4b33c5e70b560213f	TRAIN	f107	f107r	f107r.19	10	12	0	0	0.818181818182	1	0	0	1	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
2f969903442b9858f0d7	wrapper:NONE>q	01d4b33c5e70b560213f	TRAIN	f108	f108v	f108v.47	2	10	0	0	0.111111111111	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
4b27909de92ce223bb0a	wrapper:NONE>q	01d4b33c5e70b560213f	TRAIN	f111	f111v	f111v.50	5	12	0	0	0.363636363636	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
a86568cb69f2aa53dad0	wrapper:NONE>q	01d4b33c5e70b560213f	TRAIN	f112	f112r	f112r.20	8	11	0	0	0.700000000000	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
6c9cb6ff050cb6f12357	wrapper:NONE>q	01d4b33c5e70b560213f	TRAIN	f112	f112v	f112v.18	6	10	0	0	0.555555555556	1	0	1	1	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
28f271490d94b32efbb5	wrapper:NONE>q	01d4b33c5e70b560213f	TEST	f33	f33r	f33r.7	9	9	0	1	1.000000000000	0	1	1	0	H	B	2	HERBAL_B	WITHHELD_UNTIL_SCORING
e4f86a72e9d7cc50e541	wrapper:NONE>q	01d4b33c5e70b560213f	TEST	f77	f77v	f77v.8	1	10	1	0	0.000000000000	1	0	1	0	B	B	2	OTHER_B	WITHHELD_UNTIL_SCORING
363695be6269ba7412ed	wrapper:NONE>q	01d4b33c5e70b560213f	TRAIN	f86	f86v3	f86v3.36	4	4	0	1	1.000000000000	0	1	0	0	C	B	2	OTHER_B	WITHHELD_UNTIL_SCORING
ce6846cd2a30e0c0fda2	wrapper:NONE>q	01d4b33c5e70b560213f	TRAIN	f86	f86v5	f86v5.3	4	9	0	0	0.375000000000	0	0	1	0	T	B	2	OTHER_B	WITHHELD_UNTIL_SCORING
9ccd62e9f2a920bacf80	wrapper:NONE>q	09a25211b4e149a8e791	TRAIN	f108	f108r	f108r.30	4	8	0	0	0.428571428571	1	0	0	1	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
91b6ade0a37b49e61aa1	wrapper:NONE>q	09a25211b4e149a8e791	TRAIN	f108	f108r	f108r.6	3	13	0	0	0.166666666667	0	0	1	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
ab3fece37bc5883a7497	wrapper:NONE>q	09a25211b4e149a8e791	TRAIN	f111	f111r	f111r.8	2	12	0	0	0.090909090909	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
35aef150a7e5b359668b	wrapper:NONE>q	09a25211b4e149a8e791	TRAIN	f111	f111v	f111v.21	12	15	0	0	0.785714285714	0	0	1	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
df7b1dfa16dc369378d9	wrapper:NONE>q	09a25211b4e149a8e791	TRAIN	f111	f111v	f111v.5	2	12	0	0	0.090909090909	0	0	1	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
610eedd807bb1999b425	wrapper:NONE>q	09a25211b4e149a8e791	TRAIN	f112	f112r	f112r.12	2	9	0	0	0.125000000000	1	0	0	1	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
a9ed44bd685ade368802	wrapper:NONE>q	09a25211b4e149a8e791	TEST	f116	f116r	f116r.3	8	9	0	0	0.875000000000	0	0	1	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
bce4d0de91fb9cf10a4d	wrapper:NONE>q	09a25211b4e149a8e791	TEST	f116	f116r	f116r.42	1	10	1	0	0.000000000000	1	0	1	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
df8fb11781b6a7766f9e	wrapper:NONE>q	09a25211b4e149a8e791	TRAIN	f19	f19v	f19v.8	3	6	0	0	0.400000000000	0	0	0	0	H	A	1	HERBAL_A	WITHHELD_UNTIL_SCORING
ca47dfaa12070aade053	wrapper:NONE>q	09a25211b4e149a8e791	TRAIN	f28	f28v	f28v.4	4	10	0	0	0.333333333333	0	0	0	0	H	A	1	HERBAL_A	WITHHELD_UNTIL_SCORING
cfef2e4a1cfd3ddb609c	wrapper:NONE>q	09a25211b4e149a8e791	TRAIN	f35	f35r	f35r.10	1	9	1	0	0.000000000000	1	0	1	0	H	A	1	HERBAL_A	WITHHELD_UNTIL_SCORING
da2ec650c51c94387084	wrapper:NONE>q	09a25211b4e149a8e791	TRAIN	f38	f38v	f38v.8	1	5	1	0	0.000000000000	1	0	1	0	H	A	1	HERBAL_A	WITHHELD_UNTIL_SCORING
c1435df3502ff33fef75	wrapper:NONE>q	09a25211b4e149a8e791	TEST	f45	f45r	f45r.3	1	9	1	0	0.000000000000	1	0	1	0	H	A	1	HERBAL_A	WITHHELD_UNTIL_SCORING
6a8c99cc55b4e6c55413	wrapper:NONE>q	09a25211b4e149a8e791	TRAIN	f58	f58r	f58r.7	9	10	0	0	0.888888888889	0	0	1	0	S	A	3	OTHER_A	WITHHELD_UNTIL_SCORING
00929532deec38819d52	wrapper:NONE>q	09a25211b4e149a8e791	TEST	f76	f76r	f76r.30	5	12	0	0	0.363636363636	0	0	1	0	T	B	2	OTHER_B	WITHHELD_UNTIL_SCORING
0716adcc6a2113c10e3d	wrapper:NONE>q	09a25211b4e149a8e791	TEST	f76	f76v	f76v.40	9	11	0	0	0.800000000000	1	0	1	1	B	B	2	OTHER_B	WITHHELD_UNTIL_SCORING
41ffc0daa46831e23afb	wrapper:NONE>q	09a25211b4e149a8e791	TEST	f83	f83v	f83v.32	4	6	0	0	0.600000000000	0	0	1	0	B	B	2	OTHER_B	WITHHELD_UNTIL_SCORING
5c4674ebaa2a72e3b27f	wrapper:NONE>q	0a11a43f128d77d019b9	TEST	f100	f100v	f100v.21	3	10	0	0	0.222222222222	0	0	1	0	P	A	1	OTHER_A	WITHHELD_UNTIL_SCORING
e339f4e479e3bca53a22	wrapper:NONE>q	0a11a43f128d77d019b9	TRAIN	f103	f103r	f103r.43	3	11	0	0	0.200000000000	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
b319d086925cea311c2f	wrapper:NONE>q	0a11a43f128d77d019b9	TRAIN	f103	f103v	f103v.17	8	11	0	0	0.700000000000	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
6078ec2e93b268f7b21e	wrapper:NONE>q	0a11a43f128d77d019b9	TRAIN	f103	f103v	f103v.7	11	12	0	0	0.909090909091	0	0	1	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
bf5126d7c03df89740ff	wrapper:NONE>q	0a11a43f128d77d019b9	TRAIN	f104	f104v	f104v.4	8	11	0	0	0.700000000000	0	0	1	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
1dd60177df135d4c4a81	wrapper:NONE>q	0a11a43f128d77d019b9	TEST	f105	f105r	f105r.15	2	12	0	0	0.090909090909	0	0	1	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
8e1b6b4534bd6c07c253	wrapper:NONE>q	0a11a43f128d77d019b9	TEST	f105	f105r	f105r.36	4	11	0	0	0.300000000000	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
1bdef3010becd71e8302	wrapper:NONE>q	0a11a43f128d77d019b9	TEST	f105	f105v	f105v.4	6	8	0	0	0.714285714286	0	0	1	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
72461f9c3a8b2bf7f331	wrapper:NONE>q	0a11a43f128d77d019b9	TEST	f105	f105v	f105v.7	4	7	0	0	0.500000000000	0	0	1	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
38721f89bc05f049bc40	wrapper:NONE>q	0a11a43f128d77d019b9	TEST	f106	f106v	f106v.46	7	11	0	0	0.600000000000	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
79d4a88a5a7f559c15c2	wrapper:NONE>q	0a11a43f128d77d019b9	TRAIN	f107	f107r	f107r.19	2	12	0	0	0.090909090909	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
42df9adeb7be83e2e4e5	wrapper:NONE>q	0a11a43f128d77d019b9	TRAIN	f107	f107r	f107r.33	6	11	0	0	0.500000000000	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
de21987dba5ed2752f2b	wrapper:NONE>q	0a11a43f128d77d019b9	TRAIN	f107	f107r	f107r.35	10	11	0	0	0.900000000000	0	0	0	0	S	B	3	STARS_RECIPE_B	WITHHELD_UNTIL_SCORING
