edition	model	baseline_channel	added_channel	records	held_folios	swappable_records	pseudo_gain_bits	selector_paid_gain_bits	positive_folios	null_median_bits	local_p	max_six_p
ZL3b	OPEN_COMPILER_AFTER_BODY1	BODY1_COMPILER	OPEN_COMPILER	135	8	123	2.823466165404	0.238503664683	6	1.951211750923	0.307786185013	0.845252623871
ZL3b	BODY1_COMPILER_AFTER_OPEN	OPEN_COMPILER	BODY1_COMPILER	135	8	109	1.083194904540	-1.501767596181	4	1.595756617466	0.643641689041	0.993409812058
ZL3b	OPEN_RAW_AFTER_BODY1	BODY1_COMPILER	OPEN_RAW	135	8	123	0.423989535904	-2.160972964817	4	-2.009413452414	0.173053453747	0.999267756895
ZL3b	BODY1_RAW_AFTER_OPEN	OPEN_COMPILER	BODY1_RAW	135	8	109	4.163511924095	1.578549423374	6	2.806434596233	0.299731510862	0.511837930193
ZL3b	OPEN_EDGE_AFTER_BODY1	BODY1_COMPILER	OPEN_EDGE	135	8	123	5.369327460106	2.784364959385	5	2.378049314920	0.080302660483	0.241640224555
ZL3b	BODY1_EDGE_AFTER_OPEN	OPEN_COMPILER	BODY1_EDGE	135	8	109	1.340186467939	-1.244776032782	5	-0.218749475494	0.170368562363	0.988772272394
IT2a	OPEN_COMPILER_AFTER_BODY1	BODY1_COMPILER	OPEN_COMPILER	135	8	122	4.326117014339	1.741154513617	7	2.937311125414	0.206980717598	0.496216743959
IT2a	BODY1_COMPILER_AFTER_OPEN	OPEN_COMPILER	BODY1_COMPILER	135	8	114	-1.486286965685	-4.071249466406	3	-0.123468989855	0.810837197950	1.000000000000
IT2a	OPEN_RAW_AFTER_BODY1	BODY1_COMPILER	OPEN_RAW	135	8	122	-1.037274070222	-3.622236570944	4	0.994890339955	0.780815230657	1.000000000000
IT2a	BODY1_RAW_AFTER_OPEN	OPEN_COMPILER	BODY1_RAW	135	8	114	2.730814820695	0.145852319974	5	2.786205783202	0.512814254332	0.858432999756
IT2a	OPEN_EDGE_AFTER_BODY1	BODY1_COMPILER	OPEN_EDGE	135	8	122	3.620421932659	1.035459431938	4	0.699102628098	0.069074932878	0.680742006346
IT2a	BODY1_EDGE_AFTER_OPEN	OPEN_COMPILER	BODY1_EDGE	135	8	114	2.859807031113	0.274844530392	4	-1.202588119519	0.005857944838	0.836953868684
RF1b	OPEN_COMPILER_AFTER_BODY1	BODY1_COMPILER	OPEN_COMPILER	135	8	117	4.366676507030	1.781714006309	7	1.799999114056	0.033195020747	0.700024408103
RF1b	BODY1_COMPILER_AFTER_OPEN	OPEN_COMPILER	BODY1_COMPILER	135	8	110	2.076747818941	-0.508214681780	4	2.315154918131	0.549670490603	0.986575543080
RF1b	OPEN_RAW_AFTER_BODY1	BODY1_COMPILER	OPEN_RAW	135	8	117	2.568826359700	-0.016136141021	5	4.721331374141	0.802050280693	0.964120087869
RF1b	BODY1_RAW_AFTER_OPEN	OPEN_COMPILER	BODY1_RAW	135	8	110	0.525489478224	-2.059473022498	4	1.869980258842	0.700512570173	1.000000000000
RF1b	OPEN_EDGE_AFTER_BODY1	BODY1_COMPILER	OPEN_EDGE	135	8	117	3.843190169478	1.258227668757	5	0.947258912675	0.089821820845	0.802782523798
RF1b	BODY1_EDGE_AFTER_OPEN	OPEN_COMPILER	BODY1_EDGE	135	8	110	4.475433094747	1.890470594026	7	0.199923533840	0.009519160361	0.677568952892
