event_id_sha256	cell_id	physical_folio	page	locus	section	register	line_first	prev_dy	wrapper_choice_withheld
4ee20c2f259a7c64a01e	00d8ebe3c68294eeac39	f106	f106v	f106v.4	S	STARS_RECIPE_B	0	0	WITHHELD_UNTIL_SCORING
533f7d55c3e0074d8ecb	00d8ebe3c68294eeac39	f108	f108r	f108r.30	S	STARS_RECIPE_B	0	0	WITHHELD_UNTIL_SCORING
6caddc8dd019efe32a95	00d8ebe3c68294eeac39	f108	f108r	f108r.36	S	STARS_RECIPE_B	0	0	WITHHELD_UNTIL_SCORING
13d7af8779a18ff9eb2c	00d8ebe3c68294eeac39	f112	f112v	f112v.13	S	STARS_RECIPE_B	0	0	WITHHELD_UNTIL_SCORING
e5b18f5af848db00afb1	00d8ebe3c68294eeac39	f114	f114v	f114v.16	S	STARS_RECIPE_B	0	0	WITHHELD_UNTIL_SCORING
2cd6b15c44c7cb1e839b	00d8ebe3c68294eeac39	f114	f114v	f114v.2	S	STARS_RECIPE_B	0	0	WITHHELD_UNTIL_SCORING
ea44b746cf08ceba3d0c	00d8ebe3c68294eeac39	f115	f115v	f115v.33	S	STARS_RECIPE_B	0	0	WITHHELD_UNTIL_SCORING
902d3f42d954e03fb94e	00d8ebe3c68294eeac39	f58	f58v	f58v.12	S	OTHER_A	0	0	WITHHELD_UNTIL_SCORING
09f8987f630c25fe210a	00d8ebe3c68294eeac39	f76	f76v	f76v.15	B	OTHER_B	0	1	WITHHELD_UNTIL_SCORING
f66f44fd2ef462f646e0	00d8ebe3c68294eeac39	f77	f77v	f77v.27	B	OTHER_B	0	0	WITHHELD_UNTIL_SCORING
a54b21ed668b9c17c1c1	00d8ebe3c68294eeac39	f83	f83r	f83r.48	B	OTHER_B	0	0	WITHHELD_UNTIL_SCORING
da4369def985fcf24d07	026c3c1dad06695364cf	f11	f11v	f11v.1	H	HERBAL_A	0	0	WITHHELD_UNTIL_SCORING
9652f1b272d1a53ad338	026c3c1dad06695364cf	f15	f15r	f15r.12	H	HERBAL_A	0	0	WITHHELD_UNTIL_SCORING
