system	instrument_level	stratum	rows	exact_true_host_rate	exact_left_edge_rate	exact_right_edge_rate	exact_edge_span_decomposition_rate	exact_component_boundary_set_rate	component_boundary_precision	component_boundary_recall	component_boundary_f1
SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	ALL_ROWS	15214	0.30281319836992243	0.30688839227027737	0.751610358879979	0.30268174050216906	0.30182726436177204	0.8145454545454546	0.13459516298633017	0.23101714580379015
SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	FREQUENT_COMPILER_MARKED	2442	0.547911547911548	0.5532350532350533	0.5638820638820639	0.5470925470925471	0.5470925470925471	0.9032825322391559	0.39141478282956566	0.5461633882686514
SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	FREQUENT_LEXICAL_ID	5711	0.7942566976011206	0.7988093153563299	0.811241463841709	0.7939064962353353	0.7939064962353353	0.867191896454699	0.39141478282956566	0.5393769688484423
SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	LITERAL_ESCAPE	9503	0.007471324844785857	0.01125960223087446	0.7157739661159633	0.007471324844785857	0.006103335788698306	0.7531188443860801	0.07153548708993389	0.1306601355584667
SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	ALL_ROWS	15214	0.22880241882476665	0.2582489812015249	0.7179571447351124	0.22880241882476665	0.22880241882476665	0.8894472361809045	0.02658855340243353	0.051633605600933496
SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	FREQUENT_COMPILER_MARKED	2442	0.09664209664209664	0.2800982800982801	0.3918918918918919	0.09664209664209664	0.09664209664209664	0.9335347432024169	0.07848615697231394	0.14479850046860354
SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	5711	0.6095254771493609	0.687970583085274	0.739975485904395	0.6095254771493609	0.6095254771493609	0.8704225352112676	0.07848615697231394	0.1439888164026095
SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	LITERAL_ESCAPE	9503	0.0	0.0	0.7047248237398717	0.0	0.0	0.9173553719008265	0.013845578146438817	0.027279429835340374
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	SURFACE_ONLY	ALL_ROWS	15214	0.11377678454055475	0.30116997502300513	0.6112133561193638	0.11377678454055475	0.08932562113842514	0.9860306291390728	0.30422706085179746	0.4649880446981896
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	SURFACE_ONLY	FREQUENT_COMPILER_MARKED	5588	0.2877594846098783	0.7979599141016464	0.40318539727988545	0.2877594846098783	0.2211882605583393	1.0	0.5555991627420199	0.7143217559498781
