unit_id	edition	page	physical_folio	star_ordinal	open_locus	body_line_loci	record_line_count	open_groups	body_groups	open_member_count	body_member_count	open_compiler_rates	body_compiler_rates	open_profile_sha256	body_profile_sha256	claim_state
6db80f0ee8c008a15cee	ZL3b	f104r	f104	1	f104r.1	f104r.2|f104r.3|f104r.4	4	10	35	53	132	0.300000|0.000000|0.100000|0.100000|0.100000|0.100000|0.000000|0.000000|0.000000|0.200000|0.400000|0.000000	0.114286|0.057143|0.000000|0.057143|0.114286|0.028571|0.057143|0.085714|0.085714|0.200000|0.257143|0.057143	df56c06886f6aa65263b2acf2b9f9338ae5fc6cdd48450189d93721e8aec5346	22d4682ecadd701dd097d9961f4a7444fb0ce3c27090bcc271a57bdfa13c819d	ANONYMOUS_RECORD_TEMPLATE_PROFILE
3dadd253fb35b8d6ec30	ZL3b	f104r	f104	2	f104r.5	f104r.6|f104r.7|f104r.8|f104r.9	5	12	40	46	171	0.250000|0.000000|0.000000|0.083333|0.083333|0.000000|0.000000|0.333333|0.000000|0.250000|0.166667|0.000000	0.225000|0.075000|0.000000|0.000000|0.150000|0.050000|0.000000|0.100000|0.050000|0.350000|0.225000|0.075000	433e4317ecbb140c54eefdf32340dcbca2ab587558ffd72a0255d78bd3fa13af	f4071483d0fb148df04b2dead9c979d91a62bcfc1f1772831fc914852766bc66	ANONYMOUS_RECORD_TEMPLATE_PROFILE
c0c387a77199dfc7035c	ZL3b	f104r	f104	3	f104r.10	f104r.11	2	12	8	47	40	0.083333|0.000000|0.000000|0.083333|0.166667|0.083333|0.083333|0.083333|0.000000|0.083333|0.083333|0.000000	0.125000|0.000000|0.000000|0.000000|0.125000|0.125000|0.000000|0.125000|0.000000|0.375000|0.250000|0.000000	3cda68155e90cf14252d4194f2cf0028546fe843b05c1779be44407056045bcc	cb8403066a392464d7524d13c918dcd3a15ac262f30543fedc1d9ef91a12373c	ANONYMOUS_RECORD_TEMPLATE_PROFILE
c2c04818678da6b158be	ZL3b	f104r	f104	4	f104r.12	f104r.13|f104r.14|f104r.15	4	11	28	50	129	0.454545|0.000000|0.090909|0.000000|0.000000|0.000000|0.090909|0.000000|0.272727|0.000000|0.090909|0.090909	0.142857|0.035714|0.071429|0.178571|0.107143|0.000000|0.000000|0.214286|0.000000|0.464286|0.142857|0.035714	7c0498eb4a8257ce3b7bfd07d2fef36682caafd449431ae778f9dd5bd035fd34	2c8a76b37048d1c3cee7f170c83cdc6a74737daa1ecc657c5aaf703122e1e2c9	ANONYMOUS_RECORD_TEMPLATE_PROFILE
e4e3da7e471a6aabadd3	ZL3b	f104r	f104	5	f104r.16	f104r.17|f104r.18	3	10	16	49	88	0.300000|0.000000|0.100000|0.000000|0.000000|0.100000|0.100000|0.000000|0.100000|0.000000|0.300000|0.000000	0.312500|0.062500|0.000000|0.125000|0.062500|0.000000|0.000000|0.062500|0.000000|0.312500|0.437500|0.000000	f4bf300659a367abfd5b1e21b6afa87de923e91b645409b97edcb54431a7b4a5	99ffebf2c6f6f2fdf9fd65ddf0e56de07ba320c2756f32768c28936568ff6ad5	ANONYMOUS_RECORD_TEMPLATE_PROFILE
53baeee0bf0048479ea7	ZL3b	f104r	f104	6	f104r.19	f104r.20|f104r.21	3	12	17	51	73	0.083333|0.000000|0.000000|0.083333|0.083333|0.083333|0.083333|0.000000|0.083333|0.416667|0.083333|0.000000	0.235294|0.117647|0.000000|0.117647|0.176471|0.000000|0.000000|0.058824|0.000000|0.235294|0.235294|0.058824	3f1bda9f8b5ffc2c87f4703e6fde0bd6ea6bcaa16912d770e4a28fe270ba3729	f2dc098279a635b0b9bddb3d1d9167f0444bcb477383d9b3bc2658361a6d96ea	ANONYMOUS_RECORD_TEMPLATE_PROFILE
c2e6982ccbbbf727afaa	ZL3b	f104r	f104	7	f104r.22	f104r.23|f104r.24|f104r.25|f104r.26	5	12	38	48	149	0.000000|0.083333|0.000000|0.250000|0.166667|0.083333|0.166667|0.000000|0.000000|0.166667|0.166667|0.083333	0.078947|0.026316|0.026316|0.184211|0.026316|0.105263|0.000000|0.131579|0.026316|0.289474|0.105263|0.052632	10d6db7c3bec75e98c7e23838416df60fc5988358104e9cf4a13454269473783	0570c44754cc2a5b0899a60c264001fbf1ee335c791717b5102e583174dc047b	ANONYMOUS_RECORD_TEMPLATE_PROFILE
d2b9774893da031bc9a8	ZL3b	f104r	f104	8	f104r.27	f104r.28|f104r.29	3	11	23	46	84	0.363636|0.181818|0.000000|0.000000|0.090909|0.000000|0.000000|0.000000|0.000000|0.545455|0.000000|0.000000	0.000000|0.000000|0.000000|0.043478|0.173913|0.086957|0.000000|0.000000|0.000000|0.217391|0.086957|0.043478	7307d632aeb3cc9d949bdfade0a3d5f7fadb1538f520cd44b5792cdcda7b2bb3	39bf5558f6111c0f5058c3ca4569d2376aa560740a7a78b5d3483ae846d2ce13	ANONYMOUS_RECORD_TEMPLATE_PROFILE
208fe32ac45f8b2be542	ZL3b	f104r	f104	9	f104r.30	f104r.31|f104r.32|f104r.33	4	11	31	50	148	0.181818|0.090909|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.181818|0.181818|0.000000	0.193548|0.000000|0.000000|0.064516|0.129032|0.032258|0.000000|0.096774|0.032258|0.290323|0.096774|0.032258	526ff840a336b767b40aa338d1e0891eb82e887bcb12595ac2adc64bead681c9	e91a82484e3568d0e5786d32bae3241a51a4d54fdf7d00f4a89899241477d4e7	ANONYMOUS_RECORD_TEMPLATE_PROFILE
6b378a31637695966854	ZL3b	f104r	f104	10	f104r.34	f104r.35	2	11	8	54	35	0.363636|0.000000|0.000000|0.090909|0.181818|0.000000|0.090909|0.000000|0.000000|0.363636|0.272727|0.000000	0.250000|0.000000|0.000000|0.125000|0.375000|0.000000|0.000000|0.375000|0.000000|0.250000|0.000000|0.000000	3324edb50e623cb87de1788f7e4ba70d4d3633c6ae501a180d2ce3f4781bc5ac	455179d43dd8c798d5cf250808248b4dbdb5122da47c00a1e140d158dc0f4738	ANONYMOUS_RECORD_TEMPLATE_PROFILE
