control_id	increment	gain_bits_per_event
AUGSBURG_ACCOUNTS_1402_1424	BOUNDARY_GIVEN_LAYOUT	-0.062811517774
AUGSBURG_ACCOUNTS_1402_1424	HOST_GIVEN_BOUNDARY	0.270263227596
AUGSBURG_ACCOUNTS_1402_1424	HOST_POSITION_GIVEN_HOST	0.001934628472
AUGSBURG_ACCOUNTS_1402_1424	RECORD_SLOT_GIVEN_HOST_POSITION	-0.008238828759
ARBITRARY_LOCAL_CODEBOOK	BOUNDARY_GIVEN_LAYOUT	-0.009896960853
ARBITRARY_LOCAL_CODEBOOK	HOST_GIVEN_BOUNDARY	-0.087516327654
ARBITRARY_LOCAL_CODEBOOK	HOST_POSITION_GIVEN_HOST	0.082056373181
ARBITRARY_LOCAL_CODEBOOK	RECORD_SLOT_GIVEN_HOST_POSITION	-0.013717453479
COMPOSITIONAL_TECHNICAL_NOTATION	BOUNDARY_GIVEN_LAYOUT	-0.247203534083
COMPOSITIONAL_TECHNICAL_NOTATION	HOST_GIVEN_BOUNDARY	0.407806265496
COMPOSITIONAL_TECHNICAL_NOTATION	HOST_POSITION_GIVEN_HOST	0.141432566925
COMPOSITIONAL_TECHNICAL_NOTATION	RECORD_SLOT_GIVEN_HOST_POSITION	-0.217786003996
HYBRID_SHORTHAND	BOUNDARY_GIVEN_LAYOUT	-0.078156514664
HYBRID_SHORTHAND	HOST_GIVEN_BOUNDARY	0.198752875325
HYBRID_SHORTHAND	HOST_POSITION_GIVEN_HOST	0.168708821651
HYBRID_SHORTHAND	RECORD_SLOT_GIVEN_HOST_POSITION	-0.107388247465
LATIN_SCHOLASTIC_GRAPHEMATIC	BOUNDARY_GIVEN_LAYOUT	-0.235791256151
LATIN_SCHOLASTIC_GRAPHEMATIC	HOST_GIVEN_BOUNDARY	0.610197211457
LATIN_SCHOLASTIC_GRAPHEMATIC	HOST_POSITION_GIVEN_HOST	-0.174221609349
LATIN_SCHOLASTIC_GRAPHEMATIC	RECORD_SLOT_GIVEN_HOST_POSITION	-0.205901165157
LATIN_MEDICAL_GRAPHEMATIC	BOUNDARY_GIVEN_LAYOUT	-0.300021569274
LATIN_MEDICAL_GRAPHEMATIC	HOST_GIVEN_BOUNDARY	0.521239724550
LATIN_MEDICAL_GRAPHEMATIC	HOST_POSITION_GIVEN_HOST	-0.237374943380
LATIN_MEDICAL_GRAPHEMATIC	RECORD_SLOT_GIVEN_HOST_POSITION	-0.269495369893
LATIN_15C_GRAPHEMATIC	BOUNDARY_GIVEN_LAYOUT	-0.273048257478
LATIN_15C_GRAPHEMATIC	HOST_GIVEN_BOUNDARY	0.434192104475
LATIN_15C_GRAPHEMATIC	HOST_POSITION_GIVEN_HOST	-0.159549865839
LATIN_15C_GRAPHEMATIC	RECORD_SLOT_GIVEN_HOST_POSITION	-0.198686369919
VOYNICH_REFERENCE	BOUNDARY_GIVEN_LAYOUT	-0.103689839670
VOYNICH_REFERENCE	HOST_GIVEN_BOUNDARY	1.481976330549
VOYNICH_REFERENCE	HOST_POSITION_GIVEN_HOST	0.070935254931
VOYNICH_REFERENCE	RECORD_SLOT_GIVEN_HOST_POSITION	-0.066530679270
