candidate	selected_gdt179	held_folio	held_lines	held_groups	unigram_bits	markov_bits	order_gain_bits
AL_Y	0	f1	5	13	13.71393713093434	13.102666265890143	0.6112708650441974
AL_Y	0	f10	7	56	59.06504090083159	59.85826263206644	-0.7932217312348513
AL_Y	0	f100	4	28	36.536389855442465	37.13754556063647	-0.6011557051940031
AL_Y	0	f102	8	51	53.6283936197764	52.82018997405247	0.8082036457239354
AL_Y	0	f103	22	194	288.86241831393164	278.31610791276546	10.546310401166181
AL_Y	0	f104	18	166	203.68179152591037	202.466334321027	1.2154572048833643
AL_Y	0	f105	19	180	246.94454688328088	244.69582998206775	2.248716901213129
AL_Y	0	f106	22	184	251.15784990732163	251.70088630481314	-0.5430363974915053
AL_Y	0	f107	27	240	369.0021736194804	367.08949881628223	1.912674803198172
AL_Y	0	f108	27	267	383.15578507898294	374.4931126381042	8.662672440878737
AL_Y	0	f11	4	25	32.26888790165938	31.409709491714715	0.8591784099446684
AL_Y	0	f111	27	289	395.2770747683111	390.2979698311095	4.979104937201555
AL_Y	0	f112	26	225	282.2127467347506	281.23869497222466	0.9740517625259599
AL_Y	0	f113	20	187	263.45180902454587	262.90187462544026	0.5499343991056094
AL_Y	0	f114	31	280	367.71397662089686	370.62741077830964	-2.9134341574127802
AL_Y	0	f115	23	199	252.84626650303346	257.2164118244878	-4.370145321454345
AL_Y	0	f116	5	49	63.458734174284004	63.32835088913097	0.13038328515303732
AL_Y	0	f13	6	26	32.19982436147003	33.03699161404507	-0.8371672525750427
AL_Y	0	f14	8	44	47.25833148596747	46.096962541719414	1.1613689442480535
AL_Y	0	f15	16	96	109.37347672737921	108.21822190332684	1.1552548240523777
AL_Y	0	f16	12	59	71.40306560306392	72.0060160981316	-0.6029504950676738
AL_Y	0	f17	10	60	70.9836313713627	71.69001915689846	-0.7063877855357532
AL_Y	0	f18	11	69	84.51925514745419	80.53954548842884	3.979709659025346
AL_Y	0	f19	13	74	82.9535705315787	81.91822037652128	1.0353501550574293
AL_Y	0	f2	12	83	103.27552527281408	102.17830628413594	1.0972189886781365
AL_Y	0	f20	10	70	87.87573695202059	85.46652280355411	2.409214148466475
AL_Y	0	f21	8	60	66.94952147021004	65.17171471244572	1.7778067577643242
AL_Y	0	f22	14	77	90.55673254790943	89.76680694644416	0.7899256014652707
