descriptor	representation	loci	positive_loci	gain_bits	local_permutation_p	max_search_p	delta_vs_page_host_bits
DARK	PAGE_HOST	85	46	3.58786209357	0.0145970805839	0.43851229754	0
DARK	HOST_PLUS_WRAPPER	85	46	-6.26166321019	0.473905218956	1	-9.84952530376
DARK	HOST_PLUS_RIGHT	85	46	-1.43676385487	0.127374525095	0.939212157568	-5.02462594843
DARK	HOST_PLUS_B3	85	46	-1.00186117871	0.129974005199	0.919616076785	-4.58972327228
DARK	HOST_PLUS_WRAPPER_RIGHT	85	46	-3.03560774584	0.222155568886	0.98600279944	-6.6234698394
DARK_LEAF	PAGE_HOST	85	25	4.3416487345	0.0227954409118	0.363527294541	0
DARK_LEAF	HOST_PLUS_WRAPPER	85	25	-2.12532085956	0.277144571086	0.964207158568	-6.46696959407
DARK_LEAF	HOST_PLUS_RIGHT	85	25	-3.39975508487	0.143571285743	0.9900019996	-7.74140381937
DARK_LEAF	HOST_PLUS_B3	85	25	-2.56694380935	0.193961207758	0.976804639072	-6.90859254385
DARK_LEAF	HOST_PLUS_WRAPPER_RIGHT	85	25	-1.94645277441	0.167966406719	0.958408318336	-6.28810150891
FLOWER_MENTION	PAGE_HOST	85	7	0.338401054237	0.184363127375	0.815836832633	0
FLOWER_MENTION	HOST_PLUS_WRAPPER	85	7	1.26159862449	0.121175764847	0.72625474905	0.923197570249
FLOWER_MENTION	HOST_PLUS_RIGHT	85	7	-0.345395317732	0.164567086583	0.876824635073	-0.683796371969
FLOWER_MENTION	HOST_PLUS_B3	85	7	-0.538183588042	0.170965806839	0.891021795641	-0.876584642279
FLOWER_MENTION	HOST_PLUS_WRAPPER_RIGHT	85	7	0.230582022072	0.143771245751	0.827834433113	-0.107819032164
LARGE_LEAF	PAGE_HOST	85	4	-9.30798454737	0.980603879224	1	0
LARGE_LEAF	HOST_PLUS_WRAPPER	85	4	-10.7257123662	0.996600679864	1	-1.41772781886
LARGE_LEAF	HOST_PLUS_RIGHT	85	4	-9.00172589698	0.9700059988	1	0.306258650393
LARGE_LEAF	HOST_PLUS_B3	85	4	-11.6501571326	0.995200959808	1	-2.34217258526
LARGE_LEAF	HOST_PLUS_WRAPPER_RIGHT	85	4	-6.32131095654	0.851829634073	1	2.98667359082
LEAF_MENTION	PAGE_HOST	85	42	4.52601018637	0.0949810037992	0.348530293941	0
LEAF_MENTION	HOST_PLUS_WRAPPER	85	42	2.70220295916	0.121775644871	0.53849230154	-1.82380722721
LEAF_MENTION	HOST_PLUS_RIGHT	85	42	-8.40775824392	0.419516096781	1	-12.9337684303
LEAF_MENTION	HOST_PLUS_B3	85	42	-5.69397779311	0.362927414517	0.999600079984	-10.2199879795
LEAF_MENTION	HOST_PLUS_WRAPPER_RIGHT	85	42	-0.665526137111	0.158968206359	0.900819836033	-5.19153632348
LIGHT	PAGE_HOST	85	36	-10.1422296004	0.530893821236	1	0
LIGHT	HOST_PLUS_WRAPPER	85	36	-3.30727802574	0.221555688862	0.989402119576	6.83495157462
LIGHT	HOST_PLUS_RIGHT	85	36	-10.2539994063	0.626274745051	1	-0.111769805931
LIGHT	HOST_PLUS_B3	85	36	-10.6846454918	0.613877224555	1	-0.542415891436
LIGHT	HOST_PLUS_WRAPPER_RIGHT	85	36	-10.626462072	0.74225154969	1	-0.484232471669
LIGHT_ROOT	PAGE_HOST	85	15	2.29262515093	0.0207958408318	0.594481103779	0
LIGHT_ROOT	HOST_PLUS_WRAPPER	85	15	0.517625055756	0.0443911217756	0.799840031994	-1.77500009517
LIGHT_ROOT	HOST_PLUS_RIGHT	85	15	-0.379550751349	0.0477904419116	0.880023995201	-2.67217590228
LIGHT_ROOT	HOST_PLUS_B3	85	15	-0.372548065746	0.0487902419516	0.879624075185	-2.66517321667
LIGHT_ROOT	HOST_PLUS_WRAPPER_RIGHT	85	15	-0.137776548453	0.0501899620076	0.859228154369	-2.43040169938
ROOT_MENTION	PAGE_HOST	85	46	-0.577087262192	0.0699860027994	0.893821235753	0
ROOT_MENTION	HOST_PLUS_WRAPPER	85	46	-3.25132656339	0.151369726055	0.98900219956	-2.6742393012
ROOT_MENTION	HOST_PLUS_RIGHT	85	46	-7.18935256947	0.250149970006	1	-6.61226530727
ROOT_MENTION	HOST_PLUS_B3	85	46	-6.5883975299	0.28174365127	1	-6.01131026771
ROOT_MENTION	HOST_PLUS_WRAPPER_RIGHT	85	46	-1.44698979296	0.0811837632474	0.939612077584	-0.869902530767
