edition	model	held_folio	held_records	lambda	nuisance_lambda	pseudo_gain_bits	positive_gain
ZL3b	WRAPPER_TO_BODY_WRAPPER	f104	26	1000.000000000000	1000.000000000000	1.966985686363	1
ZL3b	WRAPPER_TO_BODY_WRAPPER	f105	20	1000.000000000000	1000.000000000000	2.722004326913	1
ZL3b	WRAPPER_TO_BODY_WRAPPER	f106	14	1000.000000000000	1000.000000000000	2.101058870809	1
ZL3b	WRAPPER_TO_BODY_WRAPPER	f107	15	1000.000000000000	1000.000000000000	0.557428860169	1
ZL3b	WRAPPER_TO_BODY_WRAPPER	f112	13	1000.000000000000	1000.000000000000	0.910119559371	1
ZL3b	WRAPPER_TO_BODY_WRAPPER	f113	31	1000.000000000000	1000.000000000000	1.788981623120	1
ZL3b	WRAPPER_TO_BODY_WRAPPER	f114	25	1000.000000000000	1000.000000000000	2.273893393852	1
ZL3b	WRAPPER_TO_BODY_WRAPPER	f115	26	1000.000000000000	1000.000000000000	0.303379181394	1
ZL3b	WRAPPER_TO_BODY_FRAME	f104	26	1000.000000000000	1000.000000000000	0.056901969619	1
ZL3b	WRAPPER_TO_BODY_FRAME	f105	20	1000.000000000000	1000.000000000000	0.443411762719	1
ZL3b	WRAPPER_TO_BODY_FRAME	f106	14	1000.000000000000	1000.000000000000	0.124977893310	1
ZL3b	WRAPPER_TO_BODY_FRAME	f107	15	1000.000000000000	1000.000000000000	0.091412035104	1
ZL3b	WRAPPER_TO_BODY_FRAME	f112	13	1000.000000000000	1000.000000000000	0.448941031842	1
ZL3b	WRAPPER_TO_BODY_FRAME	f113	31	1000.000000000000	1000.000000000000	0.139678626066	1
ZL3b	WRAPPER_TO_BODY_FRAME	f114	25	1000.000000000000	1000.000000000000	0.654875257882	1
ZL3b	WRAPPER_TO_BODY_FRAME	f115	26	1000.000000000000	1000.000000000000	0.511152791234	1
ZL3b	WRAPPER_TO_BODY_RENDERER	f104	26	1000.000000000000	1000.000000000000	-0.085982355600	0
ZL3b	WRAPPER_TO_BODY_RENDERER	f105	20	1000.000000000000	1000.000000000000	0.663601311738	1
ZL3b	WRAPPER_TO_BODY_RENDERER	f106	14	1000.000000000000	1000.000000000000	0.052851206574	1
ZL3b	WRAPPER_TO_BODY_RENDERER	f107	15	1000.000000000000	1000.000000000000	0.189441686102	1
ZL3b	WRAPPER_TO_BODY_RENDERER	f112	13	1000.000000000000	1000.000000000000	-0.102149192982	0
ZL3b	WRAPPER_TO_BODY_RENDERER	f113	31	1000.000000000000	1000.000000000000	0.540200786244	1
ZL3b	WRAPPER_TO_BODY_RENDERER	f114	25	1000.000000000000	1000.000000000000	0.208135778591	1
ZL3b	WRAPPER_TO_BODY_RENDERER	f115	26	1000.000000000000	1000.000000000000	-0.571251510695	0
ZL3b	FRAME_TO_BODY_WRAPPER	f104	26	1000.000000000000	1000.000000000000	0.294398334105	1
ZL3b	FRAME_TO_BODY_WRAPPER	f105	20	1000.000000000000	1000.000000000000	-0.015055763165	0
ZL3b	FRAME_TO_BODY_WRAPPER	f106	14	1000.000000000000	1000.000000000000	-0.578941375820	0
ZL3b	FRAME_TO_BODY_WRAPPER	f107	15	1000.000000000000	1000.000000000000	-0.008379958092	0
ZL3b	FRAME_TO_BODY_WRAPPER	f112	13	1000.000000000000	1000.000000000000	-0.122351978649	0
ZL3b	FRAME_TO_BODY_WRAPPER	f113	31	1000.000000000000	1000.000000000000	-0.022709268128	0
ZL3b	FRAME_TO_BODY_WRAPPER	f114	25	1000.000000000000	1000.000000000000	0.072104372360	1
ZL3b	FRAME_TO_BODY_WRAPPER	f115	26	1000.000000000000	1000.000000000000	0.397289771158	1
ZL3b	FRAME_TO_BODY_FRAME	f104	26	1000.000000000000	1000.000000000000	0.035853453593	1
ZL3b	FRAME_TO_BODY_FRAME	f105	20	1000.000000000000	1000.000000000000	-0.063662412943	0
ZL3b	FRAME_TO_BODY_FRAME	f106	14	1000.000000000000	1000.000000000000	-0.035457705096	0
ZL3b	FRAME_TO_BODY_FRAME	f107	15	1000.000000000000	1000.000000000000	-0.074984939662	0
ZL3b	FRAME_TO_BODY_FRAME	f112	13	1000.000000000000	1000.000000000000	-0.084478640375	0
ZL3b	FRAME_TO_BODY_FRAME	f113	31	1000.000000000000	1000.000000000000	-0.029536512297	0
ZL3b	FRAME_TO_BODY_FRAME	f114	25	1000.000000000000	1000.000000000000	-0.134034137122	0
ZL3b	FRAME_TO_BODY_FRAME	f115	26	1000.000000000000	1000.000000000000	-0.224014197653	0
ZL3b	FRAME_TO_BODY_RENDERER	f104	26	1000.000000000000	1000.000000000000	-0.057514753827	0
ZL3b	FRAME_TO_BODY_RENDERER	f105	20	1000.000000000000	1000.000000000000	-0.102636305039	0
ZL3b	FRAME_TO_BODY_RENDERER	f106	14	1000.000000000000	1000.000000000000	0.040314774627	1
ZL3b	FRAME_TO_BODY_RENDERER	f107	15	1000.000000000000	1000.000000000000	0.190717066236	1
ZL3b	FRAME_TO_BODY_RENDERER	f112	13	1000.000000000000	1000.000000000000	0.061303572892	1
ZL3b	FRAME_TO_BODY_RENDERER	f113	31	1000.000000000000	1000.000000000000	0.075274563248	1
ZL3b	FRAME_TO_BODY_RENDERER	f114	25	1000.000000000000	1000.000000000000	0.003808249917	1
ZL3b	FRAME_TO_BODY_RENDERER	f115	26	1000.000000000000	1000.000000000000	0.098046616640	1
ZL3b	RENDERER_TO_BODY_WRAPPER	f104	26	1000.000000000000	1000.000000000000	0.336498421896	1
ZL3b	RENDERER_TO_BODY_WRAPPER	f105	20	1000.000000000000	1000.000000000000	-0.436844207745	0
ZL3b	RENDERER_TO_BODY_WRAPPER	f106	14	1000.000000000000	1000.000000000000	0.449542383286	1
ZL3b	RENDERER_TO_BODY_WRAPPER	f107	15	1000.000000000000	1000.000000000000	0.068108028851	1
ZL3b	RENDERER_TO_BODY_WRAPPER	f112	13	1000.000000000000	1000.000000000000	0.215207042278	1
ZL3b	RENDERER_TO_BODY_WRAPPER	f113	31	1000.000000000000	1000.000000000000	0.149470845358	1
ZL3b	RENDERER_TO_BODY_WRAPPER	f114	25	1000.000000000000	1000.000000000000	-0.192162483511	0
ZL3b	RENDERER_TO_BODY_WRAPPER	f115	26	1000.000000000000	1000.000000000000	0.014907040175	1
ZL3b	RENDERER_TO_BODY_FRAME	f104	26	1000.000000000000	1000.000000000000	-0.078554761550	0
ZL3b	RENDERER_TO_BODY_FRAME	f105	20	1000.000000000000	1000.000000000000	0.076788358420	1
ZL3b	RENDERER_TO_BODY_FRAME	f106	14	1000.000000000000	1000.000000000000	-0.011425697918	0
ZL3b	RENDERER_TO_BODY_FRAME	f107	15	1000.000000000000	1000.000000000000	-0.301624013415	0
ZL3b	RENDERER_TO_BODY_FRAME	f112	13	1000.000000000000	1000.000000000000	-0.012584335140	0
ZL3b	RENDERER_TO_BODY_FRAME	f113	31	1000.000000000000	1000.000000000000	-0.074635861443	0
ZL3b	RENDERER_TO_BODY_FRAME	f114	25	1000.000000000000	1000.000000000000	0.063323556801	1
ZL3b	RENDERER_TO_BODY_FRAME	f115	26	1000.000000000000	1000.000000000000	-0.020383377742	0
ZL3b	RENDERER_TO_BODY_RENDERER	f104	26	1000.000000000000	1000.000000000000	0.345519192686	1
ZL3b	RENDERER_TO_BODY_RENDERER	f105	20	1000.000000000000	1000.000000000000	0.250274370157	1
ZL3b	RENDERER_TO_BODY_RENDERER	f106	14	1000.000000000000	1000.000000000000	0.286550417590	1
ZL3b	RENDERER_TO_BODY_RENDERER	f107	15	1000.000000000000	1000.000000000000	-0.132722599769	0
ZL3b	RENDERER_TO_BODY_RENDERER	f112	13	1000.000000000000	1000.000000000000	-0.244007778857	0
ZL3b	RENDERER_TO_BODY_RENDERER	f113	31	1000.000000000000	1000.000000000000	0.209084985856	1
ZL3b	RENDERER_TO_BODY_RENDERER	f114	25	1000.000000000000	1000.000000000000	-0.082843762703	0
ZL3b	RENDERER_TO_BODY_RENDERER	f115	26	1000.000000000000	1000.000000000000	-0.199112145436	0
ZL3b	COMPILER_TO_BODY_COMPILER	f104	26	1000.000000000000	1000.000000000000	2.789176938536	1
ZL3b	COMPILER_TO_BODY_COMPILER	f105	20	1000.000000000000	1000.000000000000	3.446364199798	1
ZL3b	COMPILER_TO_BODY_COMPILER	f106	14	1000.000000000000	1000.000000000000	2.340889802614	1
ZL3b	COMPILER_TO_BODY_COMPILER	f107	15	1000.000000000000	1000.000000000000	0.492687102338	1
ZL3b	COMPILER_TO_BODY_COMPILER	f112	13	1000.000000000000	1000.000000000000	1.042953960229	1
ZL3b	COMPILER_TO_BODY_COMPILER	f113	31	1000.000000000000	1000.000000000000	2.742531942666	1
ZL3b	COMPILER_TO_BODY_COMPILER	f114	25	1000.000000000000	1000.000000000000	2.822101589038	1
ZL3b	COMPILER_TO_BODY_COMPILER	f115	26	1000.000000000000	1000.000000000000	0.360000138394	1
ZL3b	COMPILER_TO_BODY_EDGE	f104	26	1000.000000000000	1000.000000000000	1.954855199423	1
ZL3b	COMPILER_TO_BODY_EDGE	f105	20	1000.000000000000	1000.000000000000	-0.488035331145	0
ZL3b	COMPILER_TO_BODY_EDGE	f106	14	1000.000000000000	1000.000000000000	0.727242286158	1
ZL3b	COMPILER_TO_BODY_EDGE	f107	15	1000.000000000000	1000.000000000000	1.289144491096	1
ZL3b	COMPILER_TO_BODY_EDGE	f112	13	1000.000000000000	1000.000000000000	-1.506616429410	0
ZL3b	COMPILER_TO_BODY_EDGE	f113	31	1000.000000000000	1000.000000000000	2.511574450031	1
ZL3b	COMPILER_TO_BODY_EDGE	f114	25	1000.000000000000	1000.000000000000	0.195629752392	1
ZL3b	COMPILER_TO_BODY_EDGE	f115	26	1000.000000000000	1000.000000000000	-0.430485852688	0
ZL3b	EDGE_TO_BODY_COMPILER	f104	26	1000.000000000000	1000.000000000000	0.330420631953	1
ZL3b	EDGE_TO_BODY_COMPILER	f105	20	1000.000000000000	1000.000000000000	1.301507653472	1
ZL3b	EDGE_TO_BODY_COMPILER	f106	14	1000.000000000000	1000.000000000000	-0.946100714211	0
ZL3b	EDGE_TO_BODY_COMPILER	f107	15	1000.000000000000	1000.000000000000	0.512177456765	1
ZL3b	EDGE_TO_BODY_COMPILER	f112	13	1000.000000000000	1000.000000000000	0.020456486623	1
ZL3b	EDGE_TO_BODY_COMPILER	f113	31	1000.000000000000	1000.000000000000	1.084048802929	1
ZL3b	EDGE_TO_BODY_COMPILER	f114	25	1000.000000000000	1000.000000000000	0.038391195441	1
ZL3b	EDGE_TO_BODY_COMPILER	f115	26	1000.000000000000	1000.000000000000	-0.659789919504	0
ZL3b	EDGE_TO_BODY_EDGE	f104	26	1000.000000000000	1000.000000000000	0.435281308785	1
ZL3b	EDGE_TO_BODY_EDGE	f105	20	1000.000000000000	1000.000000000000	-1.725655565981	0
ZL3b	EDGE_TO_BODY_EDGE	f106	14	1000.000000000000	1000.000000000000	-0.624911177350	0
ZL3b	EDGE_TO_BODY_EDGE	f107	15	1000.000000000000	1000.000000000000	3.733196261385	1
ZL3b	EDGE_TO_BODY_EDGE	f112	13	1000.000000000000	1000.000000000000	-0.747207183306	0
ZL3b	EDGE_TO_BODY_EDGE	f113	31	1000.000000000000	1000.000000000000	1.565571595577	1
ZL3b	EDGE_TO_BODY_EDGE	f114	25	1000.000000000000	1000.000000000000	0.654550183705	1
ZL3b	EDGE_TO_BODY_EDGE	f115	26	1000.000000000000	1000.000000000000	-0.417580157041	0
IT2a	WRAPPER_TO_BODY_WRAPPER	f104	26	1000.000000000000	1000.000000000000	1.816311419613	1
IT2a	WRAPPER_TO_BODY_WRAPPER	f105	20	1000.000000000000	1000.000000000000	2.078017933337	1
IT2a	WRAPPER_TO_BODY_WRAPPER	f106	14	1000.000000000000	1000.000000000000	1.715483277848	1
IT2a	WRAPPER_TO_BODY_WRAPPER	f107	15	1000.000000000000	1000.000000000000	0.635816675743	1
IT2a	WRAPPER_TO_BODY_WRAPPER	f112	13	1000.000000000000	1000.000000000000	0.924021206416	1
IT2a	WRAPPER_TO_BODY_WRAPPER	f113	31	1000.000000000000	1000.000000000000	2.053681803275	1
IT2a	WRAPPER_TO_BODY_WRAPPER	f114	25	1000.000000000000	1000.000000000000	2.120710363640	1
IT2a	WRAPPER_TO_BODY_WRAPPER	f115	26	1000.000000000000	1000.000000000000	0.457119205201	1
IT2a	WRAPPER_TO_BODY_FRAME	f104	26	1000.000000000000	1000.000000000000	0.214810481989	1
IT2a	WRAPPER_TO_BODY_FRAME	f105	20	1000.000000000000	1000.000000000000	0.449430698185	1
IT2a	WRAPPER_TO_BODY_FRAME	f106	14	1000.000000000000	1000.000000000000	0.023511097022	1
IT2a	WRAPPER_TO_BODY_FRAME	f107	15	1000.000000000000	1000.000000000000	-0.031423859912	0
IT2a	WRAPPER_TO_BODY_FRAME	f112	13	1000.000000000000	1000.000000000000	0.447793216985	1
IT2a	WRAPPER_TO_BODY_FRAME	f113	31	1000.000000000000	1000.000000000000	0.101060701104	1
IT2a	WRAPPER_TO_BODY_FRAME	f114	25	1000.000000000000	1000.000000000000	0.652818755586	1
IT2a	WRAPPER_TO_BODY_FRAME	f115	26	1000.000000000000	1000.000000000000	0.613591572321	1
IT2a	WRAPPER_TO_BODY_RENDERER	f104	26	1000.000000000000	1000.000000000000	-0.419397121929	0
IT2a	WRAPPER_TO_BODY_RENDERER	f105	20	1000.000000000000	1000.000000000000	0.573036040425	1
IT2a	WRAPPER_TO_BODY_RENDERER	f106	14	1000.000000000000	1000.000000000000	0.102862789795	1
IT2a	WRAPPER_TO_BODY_RENDERER	f107	15	1000.000000000000	1000.000000000000	0.021174991647	1
IT2a	WRAPPER_TO_BODY_RENDERER	f112	13	1000.000000000000	1000.000000000000	-0.015703329808	0
IT2a	WRAPPER_TO_BODY_RENDERER	f113	31	1000.000000000000	1000.000000000000	0.359225717463	1
IT2a	WRAPPER_TO_BODY_RENDERER	f114	25	1000.000000000000	1000.000000000000	-0.005275958586	0
IT2a	WRAPPER_TO_BODY_RENDERER	f115	26	1000.000000000000	1000.000000000000	-0.443096179352	0
IT2a	FRAME_TO_BODY_WRAPPER	f104	26	1000.000000000000	1000.000000000000	0.213246519875	1
IT2a	FRAME_TO_BODY_WRAPPER	f105	20	1000.000000000000	1000.000000000000	0.149029230118	1
IT2a	FRAME_TO_BODY_WRAPPER	f106	14	1000.000000000000	1000.000000000000	-0.598041443343	0
IT2a	FRAME_TO_BODY_WRAPPER	f107	15	1000.000000000000	1000.000000000000	-0.017148066319	0
IT2a	FRAME_TO_BODY_WRAPPER	f112	13	1000.000000000000	1000.000000000000	-0.085853622422	0
IT2a	FRAME_TO_BODY_WRAPPER	f113	31	1000.000000000000	1000.000000000000	-0.209443563562	0
IT2a	FRAME_TO_BODY_WRAPPER	f114	25	1000.000000000000	1000.000000000000	-0.107419274356	0
IT2a	FRAME_TO_BODY_WRAPPER	f115	26	1000.000000000000	1000.000000000000	0.290323198581	1
IT2a	FRAME_TO_BODY_FRAME	f104	26	1000.000000000000	1000.000000000000	0.132375302096	1
IT2a	FRAME_TO_BODY_FRAME	f105	20	1000.000000000000	1000.000000000000	-0.086089199524	0
