edition	model	held_folio	held_records	pseudo_gain_bits	positive_gain	counterexample
ZL3b	OPEN_COMPILER_AFTER_BODY1	f104	21	-0.527903842127	0	WORST_INCREMENTAL_HELD_FOLIO
ZL3b	OPEN_COMPILER_AFTER_BODY1	f106	8	-0.334639098997	0	WORST_INCREMENTAL_HELD_FOLIO
ZL3b	BODY1_COMPILER_AFTER_OPEN	f114	22	-1.098657623507	0	WORST_INCREMENTAL_HELD_FOLIO
ZL3b	BODY1_COMPILER_AFTER_OPEN	f106	8	-0.543509498833	0	WORST_INCREMENTAL_HELD_FOLIO
ZL3b	OPEN_RAW_AFTER_BODY1	f113	25	-1.423160579257	0	WORST_INCREMENTAL_HELD_FOLIO
ZL3b	OPEN_RAW_AFTER_BODY1	f107	11	-1.278123794479	0	WORST_INCREMENTAL_HELD_FOLIO
ZL3b	BODY1_RAW_AFTER_OPEN	f104	21	-1.168180456627	0	WORST_INCREMENTAL_HELD_FOLIO
ZL3b	BODY1_RAW_AFTER_OPEN	f106	8	-0.582862519482	0	WORST_INCREMENTAL_HELD_FOLIO
ZL3b	OPEN_EDGE_AFTER_BODY1	f104	21	-1.063235260732	0	WORST_INCREMENTAL_HELD_FOLIO
ZL3b	OPEN_EDGE_AFTER_BODY1	f106	8	-0.614826323840	0	WORST_INCREMENTAL_HELD_FOLIO
ZL3b	BODY1_EDGE_AFTER_OPEN	f112	12	-0.954160869355	0	WORST_INCREMENTAL_HELD_FOLIO
ZL3b	BODY1_EDGE_AFTER_OPEN	f114	22	-0.624843273208	0	WORST_INCREMENTAL_HELD_FOLIO
IT2a	OPEN_COMPILER_AFTER_BODY1	f104	21	-0.635303301769	0	WORST_INCREMENTAL_HELD_FOLIO
IT2a	OPEN_COMPILER_AFTER_BODY1	f107	11	0.268893875346	1	WORST_INCREMENTAL_HELD_FOLIO
IT2a	BODY1_COMPILER_AFTER_OPEN	f114	22	-2.072914519603	0	WORST_INCREMENTAL_HELD_FOLIO
IT2a	BODY1_COMPILER_AFTER_OPEN	f112	12	-0.680191701641	0	WORST_INCREMENTAL_HELD_FOLIO
IT2a	OPEN_RAW_AFTER_BODY1	f104	21	-2.040775265246	0	WORST_INCREMENTAL_HELD_FOLIO
IT2a	OPEN_RAW_AFTER_BODY1	f107	11	-1.402319927083	0	WORST_INCREMENTAL_HELD_FOLIO
IT2a	BODY1_RAW_AFTER_OPEN	f104	21	-1.756786794696	0	WORST_INCREMENTAL_HELD_FOLIO
IT2a	BODY1_RAW_AFTER_OPEN	f114	22	-0.686362708584	0	WORST_INCREMENTAL_HELD_FOLIO
IT2a	OPEN_EDGE_AFTER_BODY1	f107	11	-0.780700222970	0	WORST_INCREMENTAL_HELD_FOLIO
IT2a	OPEN_EDGE_AFTER_BODY1	f104	21	-0.565438357893	0	WORST_INCREMENTAL_HELD_FOLIO
IT2a	BODY1_EDGE_AFTER_OPEN	f104	21	-0.562981306643	0	WORST_INCREMENTAL_HELD_FOLIO
IT2a	BODY1_EDGE_AFTER_OPEN	f112	12	-0.463192369592	0	WORST_INCREMENTAL_HELD_FOLIO
RF1b	OPEN_COMPILER_AFTER_BODY1	f104	21	-0.102495303146	0	WORST_INCREMENTAL_HELD_FOLIO
RF1b	OPEN_COMPILER_AFTER_BODY1	f112	12	0.064674534848	1	WORST_INCREMENTAL_HELD_FOLIO
RF1b	BODY1_COMPILER_AFTER_OPEN	f107	11	-1.069804286780	0	WORST_INCREMENTAL_HELD_FOLIO
RF1b	BODY1_COMPILER_AFTER_OPEN	f114	22	-0.927244281035	0	WORST_INCREMENTAL_HELD_FOLIO
RF1b	OPEN_RAW_AFTER_BODY1	f107	11	-1.913145757796	0	WORST_INCREMENTAL_HELD_FOLIO
RF1b	OPEN_RAW_AFTER_BODY1	f104	21	-1.069535945344	0	WORST_INCREMENTAL_HELD_FOLIO
RF1b	BODY1_RAW_AFTER_OPEN	f104	21	-1.853084579969	0	WORST_INCREMENTAL_HELD_FOLIO
RF1b	BODY1_RAW_AFTER_OPEN	f107	11	-0.960266652664	0	WORST_INCREMENTAL_HELD_FOLIO
RF1b	OPEN_EDGE_AFTER_BODY1	f104	21	-0.914899321953	0	WORST_INCREMENTAL_HELD_FOLIO
RF1b	OPEN_EDGE_AFTER_BODY1	f107	11	-0.896002062056	0	WORST_INCREMENTAL_HELD_FOLIO
RF1b	BODY1_EDGE_AFTER_OPEN	f112	12	-0.606963619952	0	WORST_INCREMENTAL_HELD_FOLIO
RF1b	BODY1_EDGE_AFTER_OPEN	f104	21	0.072176769188	1	WORST_INCREMENTAL_HELD_FOLIO
