system	instrument_level	diagnostic	known_property	observed_value	secondary_value
SYSTEM_A_V2	SURFACE_ONLY	GDT113_RECORD_CLOSURE	OPTIONAL_POSITIONAL_CLOSURE_PRESENT	0.3128797083839611	0.6073113207547169
SYSTEM_A_V2	SURFACE_ONLY	GDT160_OPERATION_COMPATIBILITY	SEPARATE_FIELDS_PRESENT	0.3333333333333333	0.9395121951219512
SYSTEM_A_V2	SURFACE_ONLY	GDT162_SHORT_HOST	FREQUENT_HOST_LENGTH_2_OR_3_LITERAL_HOSTS_LONG	0.31530169580649403	7695
SYSTEM_A_V2	SURFACE_ONLY	GDT163_SAME_GROUP_SUBSTITUTION	LEXICAL_CODEBOOK	0.2108113286859766	342
SYSTEM_A_V2	SURFACE_ONLY	GDT164_EXTERNAL_SUBSTITUTION	NO_PRODUCTIVE_EXTERNAL_SUBSTITUTION_OPERATOR	0.01202956367148514	342
SYSTEM_A_V2	SURFACE_ONLY	GDT165_NEXT_HOST	REAL_MEDICAL_SOURCE_ORDER	24557.73039716678	88
SYSTEM_A_V2	SURFACE_ONLY	GDT166_LINE_CONTEXT	REAL_MEDICAL_SOURCE_LINE_CONTEXT	8890.329851149085	76
SYSTEM_A_V2	VMANUS_ANNOTATION_ASSISTED	GDT113_RECORD_CLOSURE	OPTIONAL_POSITIONAL_CLOSURE_PRESENT	0.9943074003795066	0.6179245283018868
SYSTEM_A_V2	VMANUS_ANNOTATION_ASSISTED	GDT160_OPERATION_COMPATIBILITY	SEPARATE_FIELDS_PRESENT	0.3333333333333333	0.9463414634146341
SYSTEM_A_V2	VMANUS_ANNOTATION_ASSISTED	GDT162_SHORT_HOST	FREQUENT_HOST_LENGTH_2_OR_3_LITERAL_HOSTS_LONG	0.30688839227027737	9130
SYSTEM_A_V2	VMANUS_ANNOTATION_ASSISTED	GDT163_SAME_GROUP_SUBSTITUTION	LEXICAL_CODEBOOK	0.18433829801585475	854
SYSTEM_A_V2	VMANUS_ANNOTATION_ASSISTED	GDT164_EXTERNAL_SUBSTITUTION	NO_PRODUCTIVE_EXTERNAL_SUBSTITUTION_OPERATOR	0.0047650033013595765	854
SYSTEM_A_V2	VMANUS_ANNOTATION_ASSISTED	GDT165_NEXT_HOST	REAL_MEDICAL_SOURCE_ORDER	8637.679226220494	84
SYSTEM_A_V2	VMANUS_ANNOTATION_ASSISTED	GDT166_LINE_CONTEXT	REAL_MEDICAL_SOURCE_LINE_CONTEXT	1141.2114900145093	76
SYSTEM_B_V2	SURFACE_ONLY	GDT113_RECORD_CLOSURE	OPTIONAL_POSITIONAL_CLOSURE_PRESENT	0.111328125	0.6049528301886793
SYSTEM_B_V2	SURFACE_ONLY	GDT160_OPERATION_COMPATIBILITY	SEPARATE_FIELDS_PRESENT	0.8125	0.003902439024390244
SYSTEM_B_V2	SURFACE_ONLY	GDT162_SHORT_HOST	FREQUENT_HOST_LENGTH_2_OR_3_LITERAL_HOSTS_LONG	0.33712370185355595	7231
SYSTEM_B_V2	SURFACE_ONLY	GDT163_SAME_GROUP_SUBSTITUTION	DISTRIBUTED_TABLE	0.17093023203746505	12
SYSTEM_B_V2	SURFACE_ONLY	GDT164_EXTERNAL_SUBSTITUTION	NO_PRODUCTIVE_EXTERNAL_SUBSTITUTION_OPERATOR	0.17675497031164503	12
SYSTEM_B_V2	SURFACE_ONLY	GDT165_NEXT_HOST	REAL_MEDICAL_SOURCE_ORDER	13338.022107759381	75
SYSTEM_B_V2	SURFACE_ONLY	GDT166_LINE_CONTEXT	REAL_MEDICAL_SOURCE_LINE_CONTEXT	-1066.391459506824	75
SYSTEM_B_V2	VMANUS_ANNOTATION_ASSISTED	GDT113_RECORD_CLOSURE	OPTIONAL_POSITIONAL_CLOSURE_PRESENT	0.4749552772808587	0.6261792452830188
SYSTEM_B_V2	VMANUS_ANNOTATION_ASSISTED	GDT160_OPERATION_COMPATIBILITY	SEPARATE_FIELDS_PRESENT	0.8125	0.00878048780487805
SYSTEM_B_V2	VMANUS_ANNOTATION_ASSISTED	GDT162_SHORT_HOST	FREQUENT_HOST_LENGTH_2_OR_3_LITERAL_HOSTS_LONG	0.12514789010122257	8685
SYSTEM_B_V2	VMANUS_ANNOTATION_ASSISTED	GDT163_SAME_GROUP_SUBSTITUTION	DISTRIBUTED_TABLE	0.2728787376169666	38
SYSTEM_B_V2	VMANUS_ANNOTATION_ASSISTED	GDT164_EXTERNAL_SUBSTITUTION	NO_PRODUCTIVE_EXTERNAL_SUBSTITUTION_OPERATOR	0.042579097707046126	38
SYSTEM_B_V2	VMANUS_ANNOTATION_ASSISTED	GDT165_NEXT_HOST	REAL_MEDICAL_SOURCE_ORDER	6780.978610898498	80
SYSTEM_B_V2	VMANUS_ANNOTATION_ASSISTED	GDT166_LINE_CONTEXT	REAL_MEDICAL_SOURCE_LINE_CONTEXT	-1612.7835419968694	65
