joint_tuple_id	host_id	coordinate_id	events	physical_folios	total_gain_vs_coordinate	positive_registers	herbal_a_gain	herbal_b_gain	other_a_gain	other_b_gain	stars_recipe_b_gain	semantic_state	translation_state
230a8457bbd5a16080be	7cbdaeadd45e37c0f7ee	fb61c4e2699f5c505886	29	21	55.974324993888	4	4.666092547747	-1.044473472638	12.197255608548	36.779506884485	3.375943425745	UNASSIGNED	UNASSIGNED
a48efd6c4491a046ba78	c31f4e8d145139ba54ea	f217eb91add9e43ad300	42	24	46.082810066910	3	46.610579264580	-1.055556794957	-0.093684987990	0.549282437105	0.072190148172	UNASSIGNED	UNASSIGNED
0275fbf14e07935b0a45	9f107d932090ceb02afa	fb61c4e2699f5c505886	115	29	39.232261353105	3	-6.536242923165	0.695728673277	-4.431632499947	26.155105862990	23.349302239950	UNASSIGNED	UNASSIGNED
7a4bb8136330ee4e6e56	6552f9cf5d36c3df0462	fb61c4e2699f5c505886	225	72	37.618111424592	3	36.916144259270	-5.106635349175	3.555190913405	-5.639147823378	7.892559424469	UNASSIGNED	UNASSIGNED
497cbd9c7401810ff56b	57f43c8f36edcaa22546	f217eb91add9e43ad300	52	34	28.341331385238	4	26.796435306873	1.009769697762	0.512856215153	-3.285409022682	3.307679188133	UNASSIGNED	UNASSIGNED
d9574a1a0e86fce1bc37	1e3271f13515b4bd5d3d	62c544e4108c60c3227b	13	12	20.208738847255	4	8.207848860980	3.950630194264	3.218170418982	-1.374332632708	6.206422005737	UNASSIGNED	UNASSIGNED
212c6d9a992fd2aba6a2	21e7786250752a3de69d	fb61c4e2699f5c505886	14	13	16.068344496318	2	-0.823624865606	-0.410358360044	-3.772745521059	14.202922286950	6.872150956076	UNASSIGNED	UNASSIGNED
2cc8bb3c2af19607888f	202a8b36db0f6f100252	fb61c4e2699f5c505886	72	41	13.679379323326	3	-0.711544720483	6.168323724464	-1.371502150125	5.507540078867	4.086562390603	UNASSIGNED	UNASSIGNED
53cd0637c6820ba5e91f	8b6368a40d697b366b0a	fb61c4e2699f5c505886	90	48	11.803044843086	2	-13.213333675430	-3.998447488634	-4.385336130847	15.035095929220	18.365066208777	UNASSIGNED	UNASSIGNED
b921a237be883a820352	df97f0d18162f7989c66	fb61c4e2699f5c505886	227	67	11.365495027212	3	12.898797793508	1.243036992309	0.021748148019	-0.319355846958	-2.478732059665	UNASSIGNED	UNASSIGNED
4d4559019a961b834aa1	1e6c387a7204441c35b9	fb61c4e2699f5c505886	175	58	9.665221784911	3	-6.563529404803	5.557064655395	-2.902182852349	9.073677237521	4.500192149147	UNASSIGNED	UNASSIGNED
d904bf7b044dd3922781	0bc2f60a9cd021bd4168	fb61c4e2699f5c505886	27	21	9.467635278676	4	-2.101158883130	3.938364344938	0.059626671661	5.157384445769	2.413418699439	UNASSIGNED	UNASSIGNED
dd0ecaf5e27d81befffc	fd6eeadf1ceccbb6ac63	fb61c4e2699f5c505886	137	50	8.916468660764	3	8.429743424537	2.472049622252	4.789122704794	-3.067022199504	-3.707424891314	UNASSIGNED	UNASSIGNED
232195d6ff2f326322f7	150508dd739b82333efa	fb61c4e2699f5c505886	45	31	8.184038159138	4	-7.567593927264	2.793598736453	1.346986422731	7.420559972025	4.190486955193	UNASSIGNED	UNASSIGNED
9437caf104b94f823311	df97f0d18162f7989c66	f217eb91add9e43ad300	72	42	7.758315968516	3	-17.382823736817	2.293164629629	-0.314866920030	12.335347622485	10.827494373248	UNASSIGNED	UNASSIGNED
2cc054357a929df85f64	1e3271f13515b4bd5d3d	fb61c4e2699f5c505886	81	44	7.252023538407	2	19.394531480753	0.761600021499	-6.251803280151	-2.870344971544	-3.781959712149	UNASSIGNED	UNASSIGNED
a06244ef1f2b37ca44c1	a8c5f259d30072e56583	fb61c4e2699f5c505886	39	24	6.222177520030	4	1.450251729594	0.875551137893	2.553037160534	-4.048736245408	5.392073737418	UNASSIGNED	UNASSIGNED
b5df9126607030b95175	9cb6b4613c67480e3342	fb61c4e2699f5c505886	82	38	5.462197141469	4	11.098413664579	0.853421701006	0.976141099834	-13.229124134133	5.763344810182	UNASSIGNED	UNASSIGNED
8e3988d0930e1676e805	519b9c8870b2abbd5a9b	dda0ce94b28cdae70cfa	6	5	5.118449165458	3	-2.371366603549	4.423592259869	5.046049234976	-5.945102891955	3.965277166117	UNASSIGNED	UNASSIGNED
b6b654722e55729cc947	9feae1594314657872c2	dda0ce94b28cdae70cfa	52	29	4.969050814125	2	-1.640128333451	-1.809631790855	-0.090687173966	3.075986480595	5.433511631802	UNASSIGNED	UNASSIGNED
27fe5b72ed5773f825f0	b35b08eb9ac0ef9e10cb	fb61c4e2699f5c505886	8	8	4.497750627180	3	2.991078511985	3.912557390809	-5.023954491496	7.149332361381	-4.531263145499	UNASSIGNED	UNASSIGNED
12efe866f335461823a6	38cd43d46a5c3b8e21b7	fb61c4e2699f5c505886	41	27	3.430434672533	3	-14.115096260811	3.450654139536	-1.400509742226	8.396712170092	7.098674365941	UNASSIGNED	UNASSIGNED
54d0e228ca346110af05	9feae1594314657872c2	62c544e4108c60c3227b	76	34	2.550097554747	3	-3.078941301302	0.777334041389	0.547421507991	-0.683484921526	4.987768228195	UNASSIGNED	UNASSIGNED
c8b6e56d0bf256e3e38a	0823f87df58e39584a28	b13789bf2874739e46f6	13	10	1.143391072815	2	-1.009917596113	2.695481759233	-1.999747376184	2.085303673826	-0.627729387948	UNASSIGNED	UNASSIGNED
92e43836d82f98bf02d3	e391f2f858a2d7d9ac27	fb61c4e2699f5c505886	41	27	0.409132031607	3	5.908248435851	-6.181029603395	2.723991195173	-6.443827085977	4.401749089956	UNASSIGNED	UNASSIGNED
12286f9a28a5c841bc2d	167da51f2938b0e4d019	fb61c4e2699f5c505886	12	12	0.398938855222	3	-1.214036495276	0.395185068124	1.366714318871	0.316566415524	-0.465490452020	UNASSIGNED	UNASSIGNED
db729b598e89e11452e0	51aba54b58e51b24707c	fb61c4e2699f5c505886	64	42	0.033235071703	3	11.623478825531	-12.944868326391	1.550859036623	-1.825670162297	1.629435698238	UNASSIGNED	UNASSIGNED
17fc658861c19549eb04	2f85d039c618fa984ec1	e2030eafb8652d6d1b9b	23	18	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	UNASSIGNED	UNASSIGNED
6f7ff8287eddf4da9fdb	df97f0d18162f7989c66	3733a056ae04c4305665	186	38	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	UNASSIGNED	UNASSIGNED
834825c61d048a6b5628	bc7e4958f2242f36b088	4ad4f33a1ebbfa6077c6	61	36	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	UNASSIGNED	UNASSIGNED
d784b2abcaf1a3703de2	bc7e4958f2242f36b088	fa436db0093634469c20	8	6	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	UNASSIGNED	UNASSIGNED
dcda95c81a5460feb191	4e6f20ef2d6daa05d887	c199e523e70f794422c4	413	81	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	UNASSIGNED	UNASSIGNED
63c5eecb6beecf3e14f1	ed960e1fffa115920aba	c63952e1036200b3720a	11	10	-2.056102076283	3	0.539792792205	-3.113768084253	0.076687992608	1.507294586001	-1.066109362843	UNASSIGNED	UNASSIGNED
308e8ea2d5d190c498e8	8dec2e3cbba0a8894d05	9a86ad2c9bcdc4433a17	71	32	-4.417476148727	0	-0.494232526838	-0.613282765692	-0.149440724516	-1.543029228643	-1.617490903038	UNASSIGNED	UNASSIGNED
3e945460f11ab6ffd158	361fd6538a8de138acb7	fb61c4e2699f5c505886	11	10	-4.960860109998	3	-4.817833681663	1.878928331405	-4.305745235718	0.280863014294	2.002927461684	UNASSIGNED	UNASSIGNED
3ae9a121ba0045b913e8	8dec2e3cbba0a8894d05	dda0ce94b28cdae70cfa	74	30	-5.147533350393	1	-0.428057795918	-1.842604250625	0.403417117857	-0.459120137936	-2.821168283772	UNASSIGNED	UNASSIGNED
12a47e97203f8bb4b03c	24a84359eb2633f2a327	c63952e1036200b3720a	8	7	-5.661930565647	2	1.033978959895	0.231638242267	-0.269264882050	-5.116573232424	-1.541709653335	UNASSIGNED	UNASSIGNED
90bcf0a9ec0ef56399e6	9feae1594314657872c2	9a86ad2c9bcdc4433a17	58	27	-6.258406752909	3	1.402831301799	-2.133944674205	0.866235581324	-7.532420053130	1.138891091304	UNASSIGNED	UNASSIGNED
08bd5ca0c2ad137a056d	a4c5d52183c9240a8e29	fb61c4e2699f5c505886	40	22	-6.488933926855	0	-1.156038758679	-0.845561714614	-2.818242294985	-0.151989932383	-1.517101226193	UNASSIGNED	UNASSIGNED
