control_id	world_index	page_local_gain_bits_per_event
AUGSBURG_ACCOUNTS_1402_1424	0	0.036477319551
AUGSBURG_ACCOUNTS_1402_1424	1	0.037672112268
AUGSBURG_ACCOUNTS_1402_1424	2	0.035958583864
AUGSBURG_ACCOUNTS_1402_1424	3	0.035835964574
AUGSBURG_ACCOUNTS_1402_1424	4	0.036559529429
AUGSBURG_ACCOUNTS_1402_1424	5	0.035519228313
AUGSBURG_ACCOUNTS_1402_1424	6	0.034596335717
AUGSBURG_ACCOUNTS_1402_1424	7	0.038456310510
AUGSBURG_ACCOUNTS_1402_1424	8	0.038421660719
AUGSBURG_ACCOUNTS_1402_1424	9	0.037580605867
AUGSBURG_ACCOUNTS_1402_1424	10	0.037528167434
AUGSBURG_ACCOUNTS_1402_1424	11	0.035743798651
AUGSBURG_ACCOUNTS_1402_1424	12	0.037336997946
AUGSBURG_ACCOUNTS_1402_1424	13	0.040799289219
AUGSBURG_ACCOUNTS_1402_1424	14	0.038182085957
AUGSBURG_ACCOUNTS_1402_1424	15	0.038038842894
AUGSBURG_ACCOUNTS_1402_1424	16	0.032946903544
AUGSBURG_ACCOUNTS_1402_1424	17	0.040490584767
AUGSBURG_ACCOUNTS_1402_1424	18	0.038174070697
AUGSBURG_ACCOUNTS_1402_1424	19	0.037878534980
AUGSBURG_ACCOUNTS_1402_1424	20	0.035096598540
AUGSBURG_ACCOUNTS_1402_1424	21	0.038887412465
AUGSBURG_ACCOUNTS_1402_1424	22	0.038907992692
AUGSBURG_ACCOUNTS_1402_1424	23	0.037499599372
AUGSBURG_ACCOUNTS_1402_1424	24	0.036983666041
AUGSBURG_ACCOUNTS_1402_1424	25	0.036716028951
AUGSBURG_ACCOUNTS_1402_1424	26	0.036149752863
AUGSBURG_ACCOUNTS_1402_1424	27	0.031884750445
AUGSBURG_ACCOUNTS_1402_1424	28	0.035056471224
AUGSBURG_ACCOUNTS_1402_1424	29	0.038151216280
AUGSBURG_ACCOUNTS_1402_1424	30	0.031779843710
AUGSBURG_ACCOUNTS_1402_1424	31	0.029118043784
AUGSBURG_ACCOUNTS_1402_1424	32	0.032678448153
AUGSBURG_ACCOUNTS_1402_1424	33	0.034066498203
AUGSBURG_ACCOUNTS_1402_1424	34	0.038784761773
AUGSBURG_ACCOUNTS_1402_1424	35	0.042130012445
AUGSBURG_ACCOUNTS_1402_1424	36	0.035638103502
AUGSBURG_ACCOUNTS_1402_1424	37	0.035650902483
AUGSBURG_ACCOUNTS_1402_1424	38	0.034170148933
AUGSBURG_ACCOUNTS_1402_1424	39	0.032264183295
AUGSBURG_ACCOUNTS_1402_1424	40	0.039858577810
