split	prior_mass	increment	gain_bits_per_event
HELD_PHYSICAL_FOLIO	5.0	RECORD_GIVEN_SHAPE	-0.024703138471
HELD_PHYSICAL_FOLIO	5.0	COMPILER_GIVEN_RECORD	-0.024937705232
HELD_PHYSICAL_FOLIO	5.0	HOST_GIVEN_RICH_CONTEXT	0.145813835078
HELD_PHYSICAL_FOLIO	5.0	HOST_POSITION_GIVEN_RICH_CONTEXT	0.005895622973
HELD_PHYSICAL_FOLIO	5.0	HOST_GIVEN_SHAPE	0.104488116415
HELD_PHYSICAL_FOLIO	5.0	HOST_POSITION_GIVEN_SHAPE	0.010041835512
HELD_PHYSICAL_FOLIO	22.0	RECORD_GIVEN_SHAPE	0.026252315423
HELD_PHYSICAL_FOLIO	22.0	COMPILER_GIVEN_RECORD	0.016349893953
HELD_PHYSICAL_FOLIO	22.0	HOST_GIVEN_RICH_CONTEXT	0.133560779667
HELD_PHYSICAL_FOLIO	22.0	HOST_POSITION_GIVEN_RICH_CONTEXT	0.040393816156
HELD_PHYSICAL_FOLIO	22.0	HOST_GIVEN_SHAPE	0.164900544019
HELD_PHYSICAL_FOLIO	22.0	HOST_POSITION_GIVEN_SHAPE	0.047427118784
HELD_SECTION	11	RECORD_GIVEN_SHAPE	0.000000000000
HELD_SECTION	11	COMPILER_GIVEN_RECORD	0.000000000000
HELD_SECTION	11	HOST_GIVEN_RICH_CONTEXT	0.493436074072
HELD_SECTION	11	HOST_POSITION_GIVEN_RICH_CONTEXT	0.027382244075
HELD_SECTION	11	HOST_GIVEN_SHAPE	0.493436074072
HELD_SECTION	11	HOST_POSITION_GIVEN_SHAPE	0.027382244075
HELD_HAND	11	RECORD_GIVEN_SHAPE	0.000000000000
HELD_HAND	11	COMPILER_GIVEN_RECORD	0.000000000000
HELD_HAND	11	HOST_GIVEN_RICH_CONTEXT	0.480794981566
HELD_HAND	11	HOST_POSITION_GIVEN_RICH_CONTEXT	0.025158771334
HELD_HAND	11	HOST_GIVEN_SHAPE	0.480794981566
HELD_HAND	11	HOST_POSITION_GIVEN_SHAPE	0.025158771334
