control_id	held_folio	events	shared_gain_bits	exact_pair_gain_bits	host_top1	shared_top1	exact_pair_top1
ABBREVIATION_HEAVY_MEDIEVAL	F:ABBREVIATION_HEAVY_MEDIEVAL:Band2	1122	-80.048022256231	-24.815852800246	885	882	883
ABBREVIATION_HEAVY_MEDIEVAL	F:ABBREVIATION_HEAVY_MEDIEVAL:Band3	2024	-114.116700872661	-39.379616497010	1650	1644	1652
ABBREVIATION_HEAVY_MEDIEVAL	F:ABBREVIATION_HEAVY_MEDIEVAL:Band4	1142	-58.363621417412	-42.482318760638	927	924	927
ABBREVIATION_HEAVY_MEDIEVAL	F:ABBREVIATION_HEAVY_MEDIEVAL:Band5	2113	-115.181650561103	-33.276453076639	1720	1728	1737
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0009	34	16.771632652564	7.657014905594	29	33	29
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0010	24	6.800799549525	3.917245364541	22	23	22
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0011	17	8.921690253323	4.919778725114	13	15	14
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0012	10	-1.823213858854	2.530483231444	6	6	7
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0013	8	1.200564903805	1.043739248093	7	7	7
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0014	22	4.338409129865	5.479623622139	18	19	20
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0015	14	0.225132670620	3.452403881063	12	11	12
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0016	21	1.708631647713	1.569220450461	20	20	20
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0017	8	-2.741687137533	1.081452164489	6	6	6
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0018	21	6.929317625222	3.401872569086	18	20	18
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0019	10	5.623063325649	2.899728355209	8	10	9
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0029	16	2.068741208885	3.209987431580	13	14	14
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0030	14	7.131239450030	4.283604766667	12	13	13
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0031	21	4.935724159781	5.687471468172	16	18	17
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0032	10	4.233784345964	3.020334356688	9	10	10
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0033	2	2.297585614093	0.359125472392	1	2	1
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0034	19	4.350916698009	5.075492691835	15	16	16
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0035	40	7.677070193227	11.147362578574	31	34	34
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0036	25	8.084917077679	7.549515366927	22	23	25
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0037	23	8.557839771188	5.637340533423	20	22	21
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0038	16	1.904454185122	1.770866912378	15	15	15
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0039	20	7.963965810990	3.594158962860	17	19	17
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0040	13	1.874759675568	1.856684860986	11	11	11
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0064	27	12.057083649446	6.500890119918	22	25	23
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0065	8	-1.923179289210	1.515731133753	6	6	6
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0066	11	3.349328483630	1.776000889717	9	10	9
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0067	15	4.003335883158	2.939801781269	14	15	14
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0068	11	5.974810210368	2.613193130249	8	10	9
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0069	17	1.938966590942	2.162377957135	16	16	16
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0070	12	3.583668086750	1.576708198174	11	12	11
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0071	25	5.739894830029	4.417314689959	22	23	22
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0072	16	4.888224125794	2.246506184896	15	16	15
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0073	35	4.596814593442	5.473380427350	33	33	33
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0074	27	10.905056412691	7.046888829566	22	24	24
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0000	1	0.287777252103	0.313466797675	1	1	1
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0001	24	15.393512239685	11.620310138995	17	22	22
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0002	26	5.546914789706	5.261605256431	22	22	23
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0003	3	0.026100661091	0.064522139614	3	3	3
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0004	19	7.231763640465	4.719621822748	15	17	17
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0005	14	4.669140553875	4.296572955763	10	12	10
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0006	7	2.692189862519	1.404066279164	5	6	5
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0007	19	6.819889104106	3.216456788738	17	19	17
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0008	8	1.012162583598	1.295499423956	7	7	8
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0052	21	3.964398139833	4.408607384722	18	18	19
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0053	8	1.546210524766	1.422927895276	7	7	7
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0054	7	0.193612959437	0.352651531012	7	7	7
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0055	11	2.637985614951	3.256119045139	9	9	9
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0056	30	5.416572427491	7.039772747755	26	28	27
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0057	23	16.007842887664	10.080474164677	17	21	19
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0058	29	5.078154214683	3.775231290437	27	28	27
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0059	15	8.169592811082	3.771410356590	12	14	13
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0060	12	1.412217192891	1.673159032055	11	11	11
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0061	17	6.521412988719	3.845974261281	15	17	15
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0062	25	11.474652298857	7.553434629329	19	24	22
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0063	7	0.875476536442	1.219453657375	6	6	7
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0020	29	12.271822641782	7.319050311219	24	27	25
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0021	23	5.621334807686	3.118010750090	21	23	22
