formula_id	level	level_rank	group_length	occurrences	physical_folios	modal_field_ordinal	modal_field_purity	pair_agreement_z	local_inclusive_p	max44_inclusive_p	semantic_state
GDT328_9CBFB2F759E75414	PAGE_HOST_SEQUENCE	1	3	3	3	3	1.000000000000	2.751064554197	0.088734285366	0.377883559136	UNASSIGNED
GDT328_EACAF62241ECA854	PAGE_HOST_SEQUENCE	15	2	2	2	3	1.000000000000	2.028925511185	0.201879653363	0.660563896009	UNASSIGNED
GDT328_5821A8E02A7F0A1A	PAGE_HOST_SEQUENCE	14	2	2	2	5	1.000000000000	1.866212968969	0.211399975589	0.948614671061	UNASSIGNED
GDT328_B6589FE9923EA988	PAGE_HOST_SEQUENCE	17	2	2	2	1	1.000000000000	1.854198296617	0.221286464055	0.986329793726	UNASSIGNED
GDT328_C74F6F3BC72E92D0	PAGE_HOST_SEQUENCE	18	2	2	2	2	1.000000000000	1.854198296617	0.227023068473	0.986329793726	UNASSIGNED
GDT328_7FB1DD33112C185A	PAGE_HOST_SEQUENCE	4	2	8	5	2	0.625000000000	1.846648125010	0.102160380813	0.986818015379	UNASSIGNED
GDT328_8DBF838D141A9AFD	PAGE_HOST_SEQUENCE	12	2	2	2	1	1.000000000000	1.736041875621	0.236909556939	0.996826559258	UNASSIGNED
GDT328_1C0CF4FC67B18608	PAGE_HOST_SEQUENCE	13	2	2	2	1	1.000000000000	1.736041875621	0.237519834005	0.996826559258	UNASSIGNED
GDT328_6652EE71827FB566	EXACT_JOINT_SEQUENCE	7	2	2	2	1	1.000000000000	1.736041875621	0.236909556939	0.996826559258	UNASSIGNED
GDT328_CB4832BD5CD49C1D	PAGE_HOST_SEQUENCE	16	2	2	2	2	1.000000000000	1.736041875621	0.240937385573	0.996826559258	UNASSIGNED
GDT328_F5862D2C87CE8F86	PAGE_HOST_SEQUENCE	3	2	6	6	3	0.666666666667	1.652290885596	0.148297326986	0.997070670084	UNASSIGNED
GDT328_023B4B5C27A56855	EXACT_JOINT_SEQUENCE	1	3	2	2	3	1.000000000000	1.604479848714	0.274502624191	0.997680947150	UNASSIGNED
GDT328_67B9726022283C53	EXACT_JOINT_SEQUENCE	4	2	5	4	3	0.600000000000	1.256739134136	0.155620651776	0.999145612108	UNASSIGNED
GDT328_EF0161B7F47214EC	PAGE_HOST_SEQUENCE	6	2	5	4	3	0.600000000000	1.256739134136	0.155620651776	0.999145612108	UNASSIGNED
GDT328_8E0A8873430F641D	PAGE_HOST_SEQUENCE	2	2	12	8	1	0.416666666667	1.167795398461	0.166483583547	0.999267667521	UNASSIGNED
GDT328_D20E547A81F2D1DF	EXACT_JOINT_SEQUENCE	2	2	12	8	1	0.416666666667	1.167795398461	0.166483583547	0.999267667521	UNASSIGNED
GDT328_6CAEB1BCCBD2B341	PAGE_HOST_SEQUENCE	11	2	2	2	1	1.000000000000	0.859726953621	0.579641157085	0.999877944587	UNASSIGNED
GDT328_EBE8E3BB26634EAB	EXACT_JOINT_SEQUENCE	8	2	2	2	1	1.000000000000	0.859726953621	0.579641157085	0.999877944587	UNASSIGNED
GDT328_6DA5DEF8EDCBC932	EXACT_JOINT_SEQUENCE	5	2	4	4	1	0.500000000000	0.476830682114	0.325643842304	1.000000000000	UNASSIGNED
GDT328_921AC972DE6C1BC0	PAGE_HOST_SEQUENCE	10	2	3	2	2	0.666666666667	0.409994152173	0.573660441841	1.000000000000	UNASSIGNED
GDT328_846FF85B66D2C188	PAGE_HOST_SEQUENCE	7	2	3	3	1	0.666666666667	0.337170208800	0.592701086293	1.000000000000	UNASSIGNED
