channel	visual_state	observation_provenance	observation_source	review_confidence	visual_detail	target_id	inherited_from_target_id	page	physical_folio	locus	array_id	ordinal	section	currier	hand	code	kind	grammar_scope	family_expression	symbol_count	group_count	group_family_expression	boundary_expression	internal_drawing_interruption	strict_zero_alternative	alternative_sites	family_edition_stable	member_edition_stable	ZL3b_family_expression	IT2a_family_expression	RF1b_family_expression	ZL3b_member_expression	IT2a_member_expression	RF1b_member_expression
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	PRIOR_AI_DIRECT_VISUAL_OBSERVATION	bfe001_bio_figure_enclosure_capacity.json		existing bounded/open call			f77r	f77	f77r.1	f77r	1	B	B	2	@Ln	L	DIAGNOSTIC_NONPROSE	BACKBAC	7	1	BACKBAC	LINE_START->LINE_END	0	1	0	1	1	BACKBAC	BACKBAC	BACKBAC	B1 A3 C1 K1 B1 A3 C1	B1 A3 C1 K1 B1 A3 C1	B1 A3 C1 K1 B1 A3 C1
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	PRIOR_AI_DIRECT_VISUAL_OBSERVATION	bfe001_bio_figure_enclosure_capacity.json		existing bounded/open call			f77r	f77	f77r.8	f77r	8	B	B	2	~Ln	L	DIAGNOSTIC_NONPROSE	BAQJBA	6	1	BAQJBA	LINE_START->LINE_END	0	1	0	1	1	BAQJBA	BAQJBA	BAQJBA	B1 A1 Q2 J1 B1 A2	B1 A1 Q2 J1 B1 A2	B1 A1 Q2 J1 B1 A2
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	PRIOR_AI_DIRECT_VISUAL_OBSERVATION	bfe001_bio_figure_enclosure_capacity.json		existing bounded/open call			f77r	f77	f77r.49	f77r	49	B	B	2	@Ln	L	DIAGNOSTIC_NONPROSE	AQKBA	5	1	AQKBA	LINE_START->LINE_END	0	1	0	1	1	AQKBA	AQKBA	AQKBA	A1 Q2 K1 B1 A2	A1 Q2 K1 B1 A2	A1 Q2 K1 B1 A2
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	PRIOR_AI_DIRECT_VISUAL_OBSERVATION	bfe001_bio_figure_enclosure_capacity.json		existing bounded/open call			f77r	f77	f77r.50	f77r	50	B	B	2	@Lt	L	DIAGNOSTIC_NONPROSE	AQABAGA	7	1	AQABAGA	LINE_START->LINE_END	0	1	0	0	0	AQABAG|A	AQABAGA	AQABAGA	A1 Q2 A1 B2 A3 G1|A1	A1 Q2 A1 B2 A3 G1 A1	A1 Q2 A1 B2 A3 G1 A1
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	PRIOR_AI_DIRECT_VISUAL_OBSERVATION	bfe001_bio_figure_enclosure_capacity.json		existing bounded/open call			f77v	f77	f77v.5	f77v	5	B	B	2	=Lt	L	DIAGNOSTIC_NONPROSE	ACKJBAB	7	1	ACKJBAB	LINE_START->LINE_END	0	0	1	1	0	ACKJBAB	ACKJBAB	ACKJBAB	A1 C1 K1 J1 B1 A3 B2	A1 C1 K1 J1 B1 A3 B2	Aa C1 K1 J1 Ba A3 B2
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	PRIOR_AI_DIRECT_VISUAL_OBSERVATION	bfe001_bio_figure_enclosure_capacity.json		existing bounded/open call			f77v	f77	f77v.43	f77v	43	B	B	2	@Ln	L	DIAGNOSTIC_NONPROSE	CACACAB	7	1	CACACAB	LINE_START->LINE_END	0	1	0	1	0	CACACAB	CACACAB	CACACAB	C2 A3 C1 A1 C1 A3 B2	C2 A1 C2 A1 C1 A3 B2	C2 A1 C1 A1 C1 A3 B2
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	PRIOR_AI_DIRECT_VISUAL_OBSERVATION	bfe001_bio_figure_enclosure_capacity.json		existing bounded/open call			f77v	f77	f77v.44	f77v	44	B	B	2	@Lt	L	DIAGNOSTIC_NONPROSE	AQABA	5	1	AQABA	LINE_START->LINE_END	0	1	0	1	1	AQABA	AQABA	AQABA	A1 Q1 A3 B2 A1	A1 Q1 A3 B2 A1	A1 Q1 A3 B2 A1
BFE_ENCLOSURE	OPEN_OR_COMMUNAL	PRIOR_AI_DIRECT_VISUAL_OBSERVATION	bfe001_bio_figure_enclosure_capacity.json		existing bounded/open call			f80r	f80	f80r.2	f80r	2	B	B	2	=Ln	L	DIAGNOSTIC_NONPROSE	ABKBA	5	1	ABKBA	LINE_START->LINE_END	0	1	0	1	0	ABKBA	ABKBA	ABKBA	A1 B2 K1 B1 A2	A1 B2 K1 B1 A2	A1 B2 K1 Ba A2
BFE_ENCLOSURE	OPEN_OR_COMMUNAL	PRIOR_AI_DIRECT_VISUAL_OBSERVATION	bfe001_bio_figure_enclosure_capacity.json		existing bounded/open call			f80r	f80	f80r.7	f80r	7	B	B	2	~Ln	L	DIAGNOSTIC_NONPROSE	ABQA	4	1	ABQA	LINE_START->LINE_END	0	1	0	1	1	ABQA	ABQA	ABQA	A1 B2 Q1 A2	A1 B2 Q1 A2	A1 B2 Q1 A2
BFE_ENCLOSURE	OPEN_OR_COMMUNAL	PRIOR_AI_DIRECT_VISUAL_OBSERVATION	bfe001_bio_figure_enclosure_capacity.json		existing bounded/open call			f80r	f80	f80r.8	f80r	8	B	B	2	=Ln	L	DIAGNOSTIC_NONPROSE	AQABLJBA	8	1	AQABLJBA	LINE_START->LINE_END	0	1	0	1	1	AQABLJBA	AQABLJBA	AQABLJBA	A1 Q2 A3 B2 L1 J1 B1 A2	A1 Q2 A3 B2 L1 J1 B1 A2	A1 Q2 A3 B2 L1 J1 B1 A2
