target	feature	target_classes	feature_levels	held_bits	position_baseline_bits	raw_gain_bits	selector_paid_gain_bits	bic_extra_parameters	bic_penalty_bits	bic_net_gain_bits	claim_state
NEXT_STATE	POSITION_ONLY	14	1	6995.270456195037	6995.270456195037	0.000000000000	-3.321928094887	0	0.000000000000	0.000000000000	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_STATE	Q_FLAG	14	2	7031.511047250808	6995.270456195037	-36.240591055771	-39.562519150658	52	291.063678214978	-327.304269270749	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_STATE	PREFIX_CLASS	14	8	7155.060130756910	6995.270456195037	-159.789674561874	-163.111602656761	364	2037.445747504849	-2197.235422066723	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_STATE	HAS_CANDIDATE_CORE	14	2	7022.664896109900	6995.270456195037	-27.394439914863	-30.716368009751	52	291.063678214978	-318.458118129842	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_STATE	CORE_CLASS	14	5	7043.677949713436	6995.270456195037	-48.407493518399	-51.729421613286	208	1164.254712859914	-1212.662206378313	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_STATE	LONG_HOST	14	2	7017.386438620167	6995.270456195037	-22.115982425130	-25.437910520017	52	291.063678214978	-313.179660640108	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_STATE	HOST_LENGTH_BIN	14	5	7085.487743769937	6995.270456195037	-90.217287574900	-93.539215669788	208	1164.254712859914	-1254.472000434814	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_STATE	FAMILY_INITIAL	14	12	7211.697042877136	6995.270456195037	-216.426586682099	-219.748514776986	572	3201.700460364763	-3418.127047046862	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_STATE	EXACT_FAMILY	14	353	7934.675493228008	6995.270456195037	-939.405037032971	-942.726965127859	18304	102454.414731672412	-103393.819768705376	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_STATE	EXACT_HOST	14	355	7905.690372340347	6995.270456195037	-910.419916145310	-913.741844240197	18408	103036.542088102375	-103946.962004247689	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_Q	POSITION_ONLY	2	1	1434.682969837535	1434.682969837535	0.000000000000	-3.321928094887	0	0.000000000000	0.000000000000	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_Q	Q_FLAG	2	2	1435.336261944954	1434.682969837535	-0.653292107420	-3.975220202307	4	22.389513708844	-23.042805816264	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_Q	PREFIX_CLASS	2	8	1443.695688003352	1434.682969837535	-9.012718165818	-12.334646260705	28	156.726595961911	-165.739314127729	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_Q	HAS_CANDIDATE_CORE	2	2	1427.622112533769	1434.682969837535	7.060857303766	3.738929208878	4	22.389513708844	-15.328656405079	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_Q	CORE_CLASS	2	5	1437.878864382370	1434.682969837535	-3.195894544836	-6.517822639723	16	89.558054835378	-92.753949380214	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_Q	LONG_HOST	2	2	1439.223070917410	1434.682969837535	-4.540101079875	-7.862029174763	4	22.389513708844	-26.929614788720	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
