predicate_id	target_section	locus	physical_folio	unit	annotation_certainty	host_count	page_hosts	outside_section_rate	relation_enclosure	outcome
HCLASS_RAIIN_HIGH	A	f67r1.8	f67	D1	UNHEDGED	1	ot	0.298611111111	1	POSITIVE_EXAMPLE
HCLASS_RAIIN_HIGH	A	f67r2.22	f67	M1	HEDGED	1	ok	0.338842975207	0	COUNTEREXAMPLE
HCLASS_RAIIN_HIGH	A	f67r2.55	f67	M2	UNHEDGED	1	ytod	0.5	0	COUNTEREXAMPLE
HCLASS_RAIIN_HIGH	A	f68r2.11	f68	S1	UNHEDGED	1	d	0.403846153846	1	POSITIVE_EXAMPLE
HCLASS_RAIIN_HIGH	A	f68r2.24	f68	S1	HEDGED	1	cheod	0.571428571429	1	POSITIVE_EXAMPLE
HCLASS_RAIIN_HIGH	A	f68r2.28	f68	S1	HEDGED	1	d	0.403846153846	1	POSITIVE_EXAMPLE
HCLASS_RAIIN_HIGH	A	f68r2.9	f68	S1	UNHEDGED	1	d	0.403846153846	1	POSITIVE_EXAMPLE
HCLASS_FO_ACTIVE	A	f67r2.14	f67	Q1	UNHEDGED	2	oiin;l	0.462314225053	0	COUNTEREXAMPLE
HCLASS_FO_ACTIVE	A	f67r2.24	f67	Q1	UNHEDGED	2	d;ar	0.3125	0	COUNTEREXAMPLE
HCLASS_FO_ACTIVE	A	f67r2.39	f67	Q1	UNHEDGED	3	or;d;y	0.216401237895	0	COUNTEREXAMPLE
HCLASS_FO_ACTIVE	A	f67r2.48	f67	Q1	HEDGED	3	d;ain;y	0.213126843658	1	POSITIVE_EXAMPLE
HCLASS_FO_ACTIVE	A	f67r2.56	f67	M2	HEDGED	2	l;aiin	0.462314225053	0	COUNTEREXAMPLE
HCLASS_FO_ACTIVE	A	f68r2.11	f68	S1	UNHEDGED	1	d	0.625	1	POSITIVE_EXAMPLE
HCLASS_FO_ACTIVE	A	f68r2.19	f68	S1	UNHEDGED	1	l	0.924628450106	1	POSITIVE_EXAMPLE
HCLASS_FO_ACTIVE	A	f68r2.24	f68	S1	HEDGED	1	cheod	0.142857142857	1	POSITIVE_EXAMPLE
HCLASS_FO_ACTIVE	A	f68r2.25	f68	S1	UNHEDGED	2	d;l	0.774814225053	1	POSITIVE_EXAMPLE
HCLASS_FO_ACTIVE	A	f68r2.28	f68	S1	HEDGED	1	d	0.625	1	POSITIVE_EXAMPLE
HCLASS_FO_ACTIVE	A	f68r2.9	f68	S1	UNHEDGED	1	d	0.625	1	POSITIVE_EXAMPLE
HCLASS_RAIIN_HIGH	Z	f71v.7	f71	S1	HEDGED	1	ot	0.298611111111	0	COUNTEREXAMPLE
HCLASS_RAIIN_HIGH	Z	f72r1.9	f72	S1	HEDGED	2	ot;ot	0.298611111111	0	COUNTEREXAMPLE
HCLASS_RAIIN_HIGH	Z	f72r2.11	f72	S1	HEDGED	1	ok	0.338842975207	1	POSITIVE_EXAMPLE
HCLASS_RAIIN_HIGH	Z	f72r2.23	f72	S2	UNHEDGED	1	ot	0.298611111111	0	COUNTEREXAMPLE
HCLASS_RAIIN_HIGH	Z	f72r2.27	f72	S2	HEDGED	1	ok	0.338842975207	0	COUNTEREXAMPLE
HCLASS_RAIIN_HIGH	Z	f72r2.9	f72	S1	HEDGED	1	ok	0.338842975207	1	POSITIVE_EXAMPLE
HCLASS_RAIIN_HIGH	Z	f72v1.10	f72	S1	HEDGED	1	d	0.403846153846	0	COUNTEREXAMPLE
HCLASS_RAIIN_HIGH	Z	f72v2.26	f72	S2	HEDGED	1	olk	0.285714285714	0	COUNTEREXAMPLE
HCLASS_RAIIN_HIGH	Z	f72v3.18	f72	S1	HEDGED	1	ok	0.338842975207	0	COUNTEREXAMPLE
HCLASS_RAIIN_HIGH	Z	f73r.14	f73	S1	HEDGED	1	ek	0.272727272727	1	POSITIVE_EXAMPLE
HCLASS_RAIIN_HIGH	Z	f73r.19	f73	S1	HEDGED	1	op	0.25	1	POSITIVE_EXAMPLE
HCLASS_RAIIN_HIGH	Z	f73r.28	f73	S2	HEDGED	1	ot	0.298611111111	0	COUNTEREXAMPLE
HCLASS_RAIIN_HIGH	Z	f73r.31	f73	S2	HEDGED	1	k	0.337931034483	0	COUNTEREXAMPLE
HCLASS_RAIIN_HIGH	Z	f73v.27	f73	S2	HEDGED	1	ok	0.338842975207	0	COUNTEREXAMPLE
HCLASS_FO_ACTIVE	Z	f71r.15	f71	S2	HEDGED	1	eeol	0.125	0	COUNTEREXAMPLE
HCLASS_FO_ACTIVE	Z	f71v.5	f71	S1	HEDGED	1	cho	0.129032258065	0	COUNTEREXAMPLE
HCLASS_FO_ACTIVE	Z	f72v1.10	f72	S1	HEDGED	1	d	0.625	0	COUNTEREXAMPLE
HCLASS_FO_ACTIVE	Z	f72v1.31	f72	S2	HEDGED	1	eeo	0.142857142857	0	COUNTEREXAMPLE
HCLASS_FO_ACTIVE	Z	f72v1.6	f72	S1	HEDGED	1	eees	0.285714285714	0	COUNTEREXAMPLE
HCLASS_FO_ACTIVE	Z	f72v1.8	f72	S1	HEDGED	1	ees	0.4	0	COUNTEREXAMPLE
