variant	host_a	host_b	HERBAL_A	HERBAL_B	OTHER_A	OTHER_B	STARS_RECIPE_B	mean_similarity
FULL_NO_RIGHT	d	ok	0.0606504255092	0.00369870950497	0	0.00811491334527	0.0371178921822	0.0219163881083
FULL_NO_RIGHT	d	yk	0.0123035578421	0	0	0.0127267258054	0.07370463015	0.0197469827595
FULL_NO_RIGHT	d	yt	0.00730940254033	0	0	0.0157485197087	0	0.00461158444981
FULL_NO_RIGHT	ok	yk	0.547722557505	0.792664803304	0.471404520791	0.32732224371	0.496591586962	0.527141142454
FULL_NO_RIGHT	ok	yt	0.587519989926	0.821532701251	0.404061017821	0.269407746368	0.509084047857	0.518321100644
FULL_NO_RIGHT	yk	yt	0.759113116282	0.856786085907	0.571428571429	0.89651038329	0.568796458995	0.73052692318
WRAPPER_FRAME_POSITION	d	ok	0.0606504255092	0.00354300423409	0	0.00860535488527	0.0366707807156	0.0218939130688
WRAPPER_FRAME_POSITION	d	yk	0.0123035578421	0	0	0.0126269068069	0.0730833879905	0.0196027705279
WRAPPER_FRAME_POSITION	d	yt	0.00730940254033	0	0	0.015625	0	0.00458688050807
WRAPPER_FRAME_POSITION	ok	yk	0.547722557505	0.781306612381	0.471404520791	0.324859406955	0.494780194506	0.524014658428
WRAPPER_FRAME_POSITION	ok	yt	0.587519989926	0.803692069121	0.404061017821	0.267380669649	0.507227087272	0.513976166758
WRAPPER_FRAME_POSITION	yk	yt	0.759113116282	0.847318545736	0.571428571429	0.89651038329	0.568796458995	0.728633415146
WRAPPER_ONLY	d	ok	0.675016320069	0.549751776108	0.60703719165	0.293423853993	0.398300081926	0.504705844749
WRAPPER_ONLY	d	yk	0.399731525575	0.493741931101	0.666666666667	0.312466626746	0.38691786696	0.45190492341
WRAPPER_ONLY	d	yt	0.409311900492	0.493741931101	0.646761666764	0.297658577788	0.269831408039	0.423461096837
WRAPPER_ONLY	ok	yk	0.897149958915	0.885360656869	0.615587011251	0.353320769376	0.58733614748	0.667750908778
WRAPPER_ONLY	ok	yt	0.932298021497	0.885360656869	0.597207122152	0.281330722678	0.591494422281	0.657538189095
WRAPPER_ONLY	yk	yt	0.952579344416	1	0.970142500145	0.996518268465	0.986393923832	0.981126807372
POSITION_ONLY	d	ok	0.955681495177	0.93692241929	0.716513179782	0.947545893754	0.945504087488	0.900433415098
POSITION_ONLY	d	yk	0.838273644285	0.786128626879	0.897085227145	0.854907545216	0.772779243043	0.829834857313
POSITION_ONLY	d	yt	0.71363434605	0.806505083958	0.669438681395	0.954546627081	0.883396696919	0.805504287081
POSITION_ONLY	ok	yk	0.798041368931	0.888317525876	0.731501854297	0.950460494016	0.893212045684	0.852306657761
POSITION_ONLY	ok	yt	0.616320736991	0.888402742693	0.91392566197	0.955507116981	0.81562435401	0.837956122529
POSITION_ONLY	yk	yt	0.796390802753	0.847318545736	0.629940788349	0.951542219543	0.575649675601	0.760168406396
WITH_RIGHT_CIRCULAR	d	ok	0.00631697948773	0	0	0	0.0273123828426	0.00672587246606
WITH_RIGHT_CIRCULAR	d	yk	0	0	0	0	0.0220433357089	0.00440866714177
WITH_RIGHT_CIRCULAR	d	yt	0	0	0	0	0	0
WITH_RIGHT_CIRCULAR	ok	yk	0.35919055826	0.444043740199	0.316227766017	0.246758083329	0.340897499816	0.341423529524
WITH_RIGHT_CIRCULAR	ok	yt	0.553283335172	0.484848484848	0.18973665961	0.209773276423	0.446628801581	0.376854111527
WITH_RIGHT_CIRCULAR	yk	yt	0.381881307913	0.336860768427	0.2	0.676363008091	0.377964473009	0.394613911488
