fold	side	operation	exact_aligned_pairs	edge_operation_preserved	same_expanded_form	other_lexical_or_orthographic	preserved_fraction	same_expansion_fraction	examples
Band2	LEFT	ge	434	365	0	69	0.841013824885	0	ant>geant:ant>geant:EDGE_OPERATION_PRESERVED || antvvt>geantvvt:antvvurt>geantvvurt:EDGE_OPERATION_PRESERVED || antvvurt>geantvvurt:antvvurt>geantvvurt:EDGE_OPERATION_PRESERVED || antvvurtt>geantvvurtt:antvvurtt>geantvvurtt:EDGE_OPERATION_PRESERVED
Band2	LEFT	v	302	67	0	235	0.221854304636	0	a>va:a>va:EDGE_OPERATION_PRESERVED || alle>valle:alle>vallen:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || allen>vallen:allen>vallen:EDGE_OPERATION_PRESERVED || and>vand:ander>vand:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST
Band2	LEFT	be	221	183	0	38	0.828054298643	0	chen>bechen:chen>bechen:EDGE_OPERATION_PRESERVED || cʒalen>becʒalen:cʒalen>becʒalen:EDGE_OPERATION_PRESERVED || cʒaln>becʒaln:cʒaln>becʒaln:EDGE_OPERATION_PRESERVED || cʒalt>becʒalt:cʒalt>becʒalt:EDGE_OPERATION_PRESERVED
Band2	LEFT	ʒu	180	170	0	10	0.944444444444	0	antwten>ʒuantwten:antwurten>ʒuantwurten:EDGE_OPERATION_PRESERVED || be>ʒube:be>ʒube:EDGE_OPERATION_PRESERVED || becʒaln>ʒubecʒaln:becʒaln>ʒubecʒaln:EDGE_OPERATION_PRESERVED || befelhen>ʒubefelhen:befelhen>ʒubefelhen:EDGE_OPERATION_PRESERVED
Band2	LEFT	cʒe	161	153	0	8	0.950310559006	0	antwtn>cʒeantwtn:antwurten>cʒeantwurten:EDGE_OPERATION_PRESERVED || antwurtn>cʒeantwurtn:antwurten>cʒeantwurten:EDGE_OPERATION_PRESERVED || b>cʒeb:burger>cʒeb:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || behabn>cʒebehabn:behaben>cʒebehaben:EDGE_OPERATION_PRESERVED
Band2	LEFT	c	159	145	0	14	0.911949685535	0	ante>cante:ante>cantate:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || apell>capell:apell>capell:EDGE_OPERATION_PRESERVED || h>ch:h>ch:EDGE_OPERATION_PRESERVED || hen>chen:hen>chen:EDGE_OPERATION_PRESERVED
Band2	LEFT	cʒu	152	144	0	8	0.947368421053	0	antvvt>cʒuantvvt:antvvurt>cʒuantvvurt:EDGE_OPERATION_PRESERVED || antvvten>cʒuantvvten:antvvurten>cʒuantvvurten:EDGE_OPERATION_PRESERVED || b>cʒub:burger>cʒub:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || beleibn>cʒubeleibn:beleiben>cʒubeleiben:EDGE_OPERATION_PRESERVED
Band2	LEFT	vn	151	129	0	22	0.854304635762	0	a>vna:a>vna:EDGE_OPERATION_PRESERVED || austrag>vnaustrag:austrag>vnaustragen:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || b>vnb:burger>vnb:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || be>vnbe:be>vnbe:EDGE_OPERATION_PRESERVED
Band2	LEFT	ver	148	129	0	19	0.871621621622	0	ant>verant:ant>verant:EDGE_OPERATION_PRESERVED || antvvten>verantvvten:antvvurten>verantvvurten:EDGE_OPERATION_PRESERVED || antvvurt>verantvvurt:antvvurt>verantvvurten:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || antvvurte>verantvvurte:antvvurten>verantvvurten:EDGE_OPERATION_PRESERVED
Band2	LEFT	an	127	106	0	21	0.834645669291	0	behabt>anbehabt:behabt>anbehabt:EDGE_OPERATION_PRESERVED || cʒal>ancʒal:cʒal>ancʒal:EDGE_OPERATION_PRESERVED || cʒe>ancʒe:cʒe>ancʒe:EDGE_OPERATION_PRESERVED || cʒu>ancʒu:cʒu>ancʒu:EDGE_OPERATION_PRESERVED
Band2	LEFT	er	120	100	0	20	0.833333333333	0	b>erb:burger>erb:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || be>erbe:be>erbe:EDGE_OPERATION_PRESERVED || ben>erben:ben>erben:EDGE_OPERATION_PRESERVED || berg>erberg:berg>erberger:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST
Band2	LEFT	s	115	73	0	42	0.634782608696	0	a>sa:a>sa:EDGE_OPERATION_PRESERVED || ab>sab:aber>sabato:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || ach>sach:ach>sach:EDGE_OPERATION_PRESERVED || age>sage:age>sagen:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST
Band2	RIGHT	n	1857	624	803	430	0.336025848142	0.432417878298	a>an:a>an:EDGE_OPERATION_PRESERVED || abcʒuslahe>abcʒuslahen:abcʒuslahen>abcʒuslahen:SAME_EXPANDED_FORM || abgange>abgangen:abgangen>abgangen:SAME_EXPANDED_FORM || abge>abgen:abge>abgen:EDGE_OPERATION_PRESERVED
Band2	RIGHT	e	1256	556	227	473	0.442675159236	0.180732484076	ab>abe:aber>abe:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || abbt>abbte:abbt>abbte:EDGE_OPERATION_PRESERVED || abg>abge:abg>abge:EDGE_OPERATION_PRESERVED || abgang>abgange:abgangen>abgangen:SAME_EXPANDED_FORM
Band2	RIGHT	en	1234	874	278	82	0.708265802269	0.22528363047	abcʒulass>abcʒulassen:abcʒulassen>abcʒulassen:SAME_EXPANDED_FORM || abg>abgen:abg>abgen:EDGE_OPERATION_PRESERVED || abgang>abgangen:abgangen>abgangen:SAME_EXPANDED_FORM || abge>abgeen:abge>abgeen:EDGE_OPERATION_PRESERVED
Band2	RIGHT	s	972	843	1	128	0.867283950617	0.00102880658436	a>as:a>as:EDGE_OPERATION_PRESERVED || ab>abs:aber>abs:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || abbt>abbts:abbt>abbts:EDGE_OPERATION_PRESERVED || abbte>abbtes:abbte>abbtes:EDGE_OPERATION_PRESERVED
Band2	RIGHT	t	636	387	7	242	0.608490566038	0.0110062893082	ab>abt:aber>abt:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || abgee>abgeet:abgee>abgeet:EDGE_OPERATION_PRESERVED || absag>absagt:absag>absagt:EDGE_OPERATION_PRESERVED || abt>abtt:abt>abtten:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST
Band2	RIGHT	er	462	174	248	40	0.376623376623	0.536796536797	ab>aber:aber>aber:SAME_EXPANDED_FORM || aichperg>aichperger:aichperger>aichperger:SAME_EXPANDED_FORM || all>aller:aller>aller:SAME_EXPANDED_FORM || alt>alter:alter>alter:SAME_EXPANDED_FORM
Band2	RIGHT	r	291	146	22	123	0.501718213058	0.0756013745704	a>ar:a>ar:EDGE_OPERATION_PRESERVED || abe>aber:abe>aber:EDGE_OPERATION_PRESERVED || al>alr:al>aliter:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || alb>albr:alb>albrecht:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST
Band2	RIGHT	l	188	104	3	81	0.553191489362	0.0159574468085	a>al:a>al:EDGE_OPERATION_PRESERVED || adel>adell:adel>adell:EDGE_OPERATION_PRESERVED || aigen>aigenl:aigen>aigenlich:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || al>all:al>aller:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST
Band2	RIGHT	et	182	127	3	52	0.697802197802	0.0164835164835	abge>abgeet:abge>abgeet:EDGE_OPERATION_PRESERVED || abt>abtet:abt>abtet:EDGE_OPERATION_PRESERVED || ange>angeet:ange>angeet:EDGE_OPERATION_PRESERVED || anlang>anlanget:anlangen>anlanget:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST
Band2	RIGHT	st	160	86	0	74	0.5375	0	abe>abest:abe>abest:EDGE_OPERATION_PRESERVED || angreiffe>angreiffest:angreiffe>angreiffest:EDGE_OPERATION_PRESERVED || anneme>annemest:annemen>annemest:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || antwte>antwtest:antwurten>antwurtest:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST
Band2	RIGHT	m	135	58	30	47	0.42962962963	0.222222222222	a>am:a>am:EDGE_OPERATION_PRESERVED || abraha>abraham:abraham>abraham:SAME_EXPANDED_FORM || all>allm:aller>allem:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || alle>allem:alle>allem:EDGE_OPERATION_PRESERVED
Band2	RIGHT	es	116	83	2	31	0.715517241379	0.0172413793103	abbt>abbtes:abbt>abbtes:EDGE_OPERATION_PRESERVED || all>alles:aller>alles:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || ampt>amptes:amptman>amptes:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST || andr>andres:anderr>andres:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST
Band3	LEFT	ge	360	304	0	56	0.844444444444	0	ainen>geainen:ainen>geainen:EDGE_OPERATION_PRESERVED || an>gean:an>gean:EDGE_OPERATION_PRESERVED || ant>geant:ant>geant:EDGE_OPERATION_PRESERVED || antvvt>geantvvt:antvvurt>geantvvurt:EDGE_OPERATION_PRESERVED
Band3	LEFT	v	265	53	0	212	0.2	0	a>va:a>va:EDGE_OPERATION_PRESERVED || ach>vach:ach>vach:EDGE_OPERATION_PRESERVED || ache>vache:ache>vache:EDGE_OPERATION_PRESERVED || alle>valle:alle>vallen:OTHER_LEXICAL_OR_ORTHOGRAPHIC_CONTRAST
