register	model	events	gain_bits	gain_bits_per_event
HERBAL_A	GLOBAL_TWO_RULE	1617	0.425165210493	0.000262934577
HERBAL_A	CURRIER_TWO_RULE	1617	2.818698641517	0.001743165517
HERBAL_A	REGISTER_TWO_RULE	1617	2.603370778327	0.001610000481
HERBAL_B	GLOBAL_TWO_RULE	494	-9.064549218310	-0.018349289916
HERBAL_B	CURRIER_TWO_RULE	494	-10.050689954344	-0.020345526223
HERBAL_B	REGISTER_TWO_RULE	494	-1.041871674457	-0.002109051973
OTHER_A	GLOBAL_TWO_RULE	265	4.052666325077	0.015293080472
OTHER_A	CURRIER_TWO_RULE	265	1.118856323173	0.004222099333
OTHER_A	REGISTER_TWO_RULE	265	0.545377026529	0.002058026515
OTHER_B	GLOBAL_TWO_RULE	1709	98.238248795944	0.057482884023
OTHER_B	CURRIER_TWO_RULE	1709	101.179713800329	0.059204045524
OTHER_B	REGISTER_TWO_RULE	1709	104.226095888990	0.060986597946
STARS_RECIPE_B	GLOBAL_TWO_RULE	1522	40.845198379732	0.026836529816
STARS_RECIPE_B	CURRIER_TWO_RULE	1522	41.333233531746	0.027157183661
STARS_RECIPE_B	REGISTER_TWO_RULE	1522	35.325933684718	0.023210206100
