held_folio	held_internal_boundaries	held_post_dy_boundaries	position_bits	position_plus_dy_bits	position_plus_previous_state_bits	previous_state_bits	dy_gain_vs_position	post_dy_start_vs_internal_log2_likelihood
f1	42	4	121.660573159754	120.613299044778	119.511280163190	123.268898194777	1.047274114976	0.082430106334
f10	71	2	212.317014395248	210.475931787142	213.151734677511	212.234273730538	1.841082608106	0.045820261906
f100	44	3	142.602705939495	141.908799595005	137.758671607386	137.755878950199	0.693906344490	0.016871388953
f101	0	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
f102	117	14	327.425179292422	328.006920418190	320.399986231794	323.474827547053	-0.581741125768	-0.213377344063
f103	304	64	890.528853439089	885.901052285142	878.534898781654	881.919193108783	4.627801153947	-10.959541305052
f104	345	62	1092.273967660990	1081.285917919441	1084.710037593970	1086.030739485714	10.988049741549	-6.176451765546
f105	317	58	960.718578583151	953.458480879521	941.091485053189	940.517406211698	7.260097703630	-4.929434945446
f106	350	67	1064.405224470381	1046.479733163709	1054.696613870201	1053.106143250096	17.925491306672	-4.243354305547
f107	408	51	1266.924504337920	1257.033598386533	1254.634795483322	1241.623496341514	9.890905951387	-7.106610978324
f108	428	111	1329.515089058901	1308.133470286914	1306.913583810886	1298.965940909161	21.381618771987	-6.512055792099
f11	32	4	95.876914720801	93.088025988196	96.074681971369	96.972553468222	2.788888732605	-2.306414738428
f111	478	87	1440.333253499450	1422.644308058538	1402.914299491323	1397.784226601867	17.688945440912	-19.398005213164
f112	350	76	1030.687707294478	1032.920053293579	1034.291858925952	1031.202363713948	-2.232345999101	-17.266145778487
f113	391	76	1203.732762368331	1188.974140583481	1200.871932569866	1190.625930787271	14.758621784850	-13.558974082458
f114	356	82	1169.448389084275	1157.896344966165	1164.055667854400	1177.651263371655	11.552044118109	5.256540574028
f115	321	98	977.390060937436	955.070207578230	951.500729434230	949.507076846225	22.319853359206	0.634318959498
f116	145	20	431.614863745264	438.655356274871	424.072040118662	424.630612094781	-7.040492529607	-16.187814674167
f13	48	0	154.388014350382	151.304590181814	154.187054250267	149.168938732560	3.083424168568	0.000000000000
f14	51	4	157.252758543610	153.528301057135	153.243067585707	155.028568193126	3.724457486476	1.535423759829
f15	90	0	254.853518557547	247.328425023763	243.158786743755	244.433202389623	7.525093533784	0.000000000000
f16	66	3	206.224205778992	200.948014741372	198.520169149625	196.450972136017	5.276191037620	0.149004941877
f17	88	2	252.757213141441	247.957200915836	243.126302596917	241.270322554227	4.800012225605	1.417261277862
f18	64	2	197.589172870700	194.288109181259	194.101602863526	195.642789611000	3.301063689441	0.107039588514
f19	70	2	220.590521635477	216.910662799887	217.874208749124	221.563649438884	3.679858835590	-0.043832200735
f2	89	2	252.898282863823	246.863549019829	248.841811934259	248.267964523703	6.034733843994	-2.787557038023
f20	91	7	266.843866713886	267.793978159875	269.505288316551	271.188135731980	-0.950111445989	-4.073733337132
f21	74	1	225.091174382576	219.107394698632	215.509477387063	212.050961609743	5.983779683944	0.235402445114
f22	90	3	277.340599442572	270.882547762202	267.785998432115	267.546604234765	6.458051680370	1.488515981287
f23	56	2	183.636869416601	181.261233415132	179.002906434810	178.410186290708	2.375636001469	-0.038968053809
f24	62	0	193.919596040421	189.388981745502	187.849573526048	190.233047335060	4.530614294919	0.000000000000
f25	33	0	102.976219645885	100.007069473401	99.510952389352	97.537126540587	2.969150172484	0.000000000000
f26	57	19	167.535321164123	161.675870565841	161.202384196224	159.241840810092	5.859450598282	-2.705025182005
f27	40	0	112.860513072480	109.134788361093	111.046672728011	113.106484665966	3.725724711387	0.000000000000
f28	69	1	219.060710921132	215.941539073875	216.430999458629	215.876929703261	3.119171847257	1.439029810745
f29	56	0	155.819736822946	151.809798067000	156.883936336183	154.392470409640	4.009938755947	0.000000000000
f3	110	1	314.326988824084	308.442467693159	308.399105583012	308.824635828677	5.884521130925	-0.027394429707
f30	71	2	206.246572268599	203.679904635357	205.033264764323	204.389204853529	2.566667633242	-1.404547486119
f31	35	11	100.262311731789	98.769597565356	99.377846430568	100.660095245226	1.492714166434	-2.045513006329
f32	61	2	193.345593199982	188.728826289146	183.078424679304	183.289516417836	4.616766910836	1.436546140536
f33	63	13	185.309267797946	182.113746225436	179.986410372197	180.607997390460	3.195521572510	2.554704156595
f34	104	31	304.332598597508	306.053400578404	306.248393785456	306.152772998600	-1.720801980896	-9.311689638110
f35	77	1	225.933821841483	220.309865779019	221.048023551057	223.487816242765	5.623956062464	-1.365876894283
f36	57	1	173.400456561006	169.857073676066	169.364487761840	171.226637046574	3.543382884941	-1.372974509927
f37	57	2	183.858314616039	179.413546803152	178.162030888166	182.284775588316	4.444767812887	0.359182340556
f38	43	1	124.292290478303	120.704002064290	117.655987905829	119.494121937903	3.588288414013	-1.391831974316
f39	101	18	301.310181404741	301.262436953069	300.642127050574	298.674078741846	0.047744451673	-4.155403748824
f4	63	3	170.351784062238	169.139617216091	168.667356500995	171.392701204883	1.212166846147	-2.788203416435
f40	61	9	171.373865195254	170.709186957569	171.161178065290	171.069742290277	0.664678237686	1.990142541582
f41	30	15	96.571539964623	94.441629738811	93.577930750464	94.708796684130	2.129910225813	-1.580404076740
f42	97	2	297.568827677369	289.250530610172	286.026135717095	290.675284248357	8.318297067197	-0.187470915416
f43	70	32	201.780807570785	199.317780574787	202.903956060678	199.852405067855	2.463026995997	-6.391450209026
f44	76	1	234.554596004553	233.312618213462	234.666925417224	232.884459876580	1.241977791092	-1.371438042192
f45	63	3	197.020518114505	195.822461434616	198.481909845042	196.867710682373	1.198056679889	-0.707991926569
f46	70	14	197.018687365365	198.814886332808	200.902123652871	199.985026956960	-1.796198967444	-7.145338627029
f47	76	3	234.600149487785	230.606698008612	226.066985318882	232.953070699958	3.993451479173	-4.159335303634
f48	117	32	374.402230212550	383.846697866492	389.445209697796	383.226399874016	-9.444467653942	-9.470807828152
f49	119	2	356.032701233499	346.433253747808	348.539647460046	351.824926550181	9.599447485691	1.396598915343
f5	31	1	100.245959392236	99.948838728183	104.123033637506	101.284370180997	0.297120664053	-1.384313952396
f50	73	21	215.104659075091	212.754469920317	215.971948131393	212.134002231545	2.350189154774	-7.414599418984
f51	50	9	149.572741962053	147.184516933240	147.340601527128	145.992203316160	2.388225028814	-3.321880544299
f52	39	2	109.046568065631	108.026769197321	107.123522769166	108.414625679056	1.019798868310	0.215556929631
f53	39	4	113.174180648361	111.449098664613	109.771176786859	106.106297820377	1.725081983748	-2.795185690939
f54	47	0	137.716995885227	134.963023580927	132.450785877177	131.710223494994	2.753972304300	0.000000000000
f55	81	4	254.254282652697	253.973251512266	251.539606276607	246.794843761360	0.281031140431	1.513278501086
f56	64	0	186.587898652247	181.728070097795	179.701020272049	181.973007651692	4.859828554452	0.000000000000
f57	6	1	20.922572594816	19.766570277272	20.160948167182	20.388928190300	1.156002317544	1.177916827026
