held_register	page_host	training_occurrences	held_occurrences	training_folios	held_folios	training_frequency_quantile	training_aiin_rate	training_air_rate	training_ain_rate	training_ar_rate	training_al_rate	held_aiin_rate	held_air_rate	held_ain_rate	held_ar_rate	held_al_rate	training_aiin_high	held_aiin_high	frequency_control_high	aiin_class_outcome
HERBAL_A	ey	169	31	35	17	0.727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	eor	23	11	16	7	0.0909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	l	663	279	45	47	0.954545454545	0.0497737556561	0.00301659125189	0.00603318250377	0.0165912518854	0.0120663650075	0.00358422939068	0	0	0	0	0	0	1	TRUE_NEGATIVE
HERBAL_A	aiin	445	302	45	45	0.931818181818	0	0	0	0	0.00224719101124	0	0	0	0	0	0	0	1	TRUE_NEGATIVE
HERBAL_A	ky	44	9	28	9	0.340909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	ockhy	22	10	16	10	0.0454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	okeol	33	10	14	9	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	o	197	171	39	43	0.75	0.0913705583756	0.010152284264	0.0355329949239	0.0659898477157	0.0152284263959	0.0526315789474	0.00584795321637	0.0116959064327	0.0175438596491	0.00584795321637	0	0	0	TRUE_NEGATIVE
HERBAL_A	or	271	238	43	44	0.840909090909	0.070110701107	0.0110701107011	0.0442804428044	0.0147601476015	0.0147601476015	0.0126050420168	0	0.00420168067227	0	0.00840336134454	0	0	0	TRUE_NEGATIVE
HERBAL_A	air	66	15	25	15	0.477272727273	0	0	0	0	0.0454545454545	0	0	0	0	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	y	679	225	46	43	0.977272727273	0.00294550810015	0.00147275405007	0	0.00147275405007	0	0	0	0	0	0	0	0	1	TRUE_NEGATIVE
HERBAL_A	okeey	214	16	33	11	0.772727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	ok	801	46	43	27	1	0.318352059925	0.0187265917603	0.288389513109	0.177278401998	0.184769038702	0.695652173913	0	0.0652173913043	0.0652173913043	0.152173913043	1	1	1	TRUE_POSITIVE
HERBAL_A	eey	149	24	31	18	0.704545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	okeo	27	8	14	7	0.181818181818	0	0	0	0	0	0.125	0	0	0	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	eol	72	20	30	12	0.545454545455	0	0.0138888888889	0	0	0	0	0	0	0	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	okol	66	28	26	20	0.477272727273	0.0151515151515	0	0	0	0	0	0	0	0	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	os	27	20	19	14	0.181818181818	0.111111111111	0	0	0	0.037037037037	0.1	0	0	0.05	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	oly	35	9	18	9	0.295454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE_NEGATIVE
HERBAL_A	e	424	13	40	10	0.909090909091	0.00707547169811	0.00235849056604	0.00471698113208	0.0235849056604	0.0330188679245	0.153846153846	0	0	0.230769230769	0.153846153846	0	0	1	TRUE_NEGATIVE
HERBAL_A	ain	136	49	32	28	0.681818181818	0	0	0	0	0.00735294117647	0	0	0	0	0	0	0	0	TRUE_NEGATIVE
