bits_per_symbol	cpu_exact	decoder_hash	fixed_bits	gap_vs_matched_null_bits	gap_vs_source_winner_bits	key_bits	language	model	payload_bits	retained_boundaries	scheme	seed	total_bits	total_boundaries	boundary_side_bits
3.0535932956393395	True	dd9ba8172890b99f7d35e812e368d221e7f9f32188f40778209d7bcd39d8cd37	149794.61290455973	0.0	1346.1977117302595	9.169925001442312	_	MATCHED_BOUNDARY_NULL	443582.68075225776	32704	ALL	0	593386.463581819	32704	0.0
6.83599180861329	True	85105d1d3cc1e052375effb0fb350c13c58ccab58a76bb7134b5eb9d14562784	149794.61290455973	735010.80863515	736357.0063468802	130.62707505625016	latin	BOUNDARY_LANGUAGE	1178472.0322373528	32704	ALL	22101	1328397.272216969	32704	0.0
5.696822041348604	True	b6f62046e1c474acd78b4b8f5c3aa378d9d07fd1bce4235a008a426515c7e7af	149794.61290455973	513642.7827812071	514988.9804929374	130.62707505625016	middle_high_german	BOUNDARY_LANGUAGE	957104.0063834101	32704	ALL	22101	1107029.246363026	32704	0.0
5.822535428487769	True	00dc107f34743b03ff68a9ad7cf5cce32d83b5b6da57c57fdb25c04189007001	149794.61290455973	538071.9110236383	539418.1087353686	130.62707505625016	middle_french	BOUNDARY_LANGUAGE	981533.1346258414	32704	ALL	22101	1131458.3746054573	32704	0.0
5.421250375179867	True	a1ad910a0844ac965bfb7b45a60de96aad190554174d265d90e5d4cb2df79832	149794.61290455973	460092.5943246336	461438.79203636386	130.62707505625016	old_italian_tuscan	BOUNDARY_LANGUAGE	903553.8179268365	32704	ALL	22101	1053479.0579064526	32704	0.0
5.773290875403722	True	eb6869fcf6cc8e12749665d005e88d21c89033ca7ee870fb60cf83a010706faa	149794.61290455973	528502.5124901339	529848.7102018641	130.62707505625016	medieval_czech	BOUNDARY_LANGUAGE	971963.7360923369	32704	ALL	22101	1121888.9760719528	32704	0.0
5.406257277650258	True	9fb878827110364a2cc3e1173af1fd06e477fbd067dabb38755f77f70dd145be	149794.61290455973	457179.0756402899	458525.2733520202	130.62707505625016	old_hungarian	BOUNDARY_LANGUAGE	900640.2992424929	32704	ALL	22101	1050565.539222109	32704	0.0
3.5788736123532248	True	1c86b4ad195592a747ab1b7cdc352f0aa00d5b0044fe8fa22e1cba6e83bd29bd	149794.61290455973	0.0	103420.7699768393	9.169925001442312	_	MATCHED_BOUNDARY_NULL	420053.1140079733	0	NONE	0	695461.035846928	32704	125604.1390093935
6.418919579398983	True	2885e2b54929eb72b35db39d2a38a5fce092c186c77ac3802d4cef054cff965c	149794.61290455973	551889.0925001999	655309.8624770392	130.62707505625016	latin	BOUNDARY_LANGUAGE	971820.7493581184	0	NONE	22101	1247350.128347128	32704	125604.1390093935
6.213784696093162	True	2dd6a2ae675ebe826f3d992415195c7df48f7f0bf4a20d5cedfb419b374ff5a4	149794.61290455973	512026.4614366797	615447.231413519	130.62707505625016	middle_high_german	BOUNDARY_LANGUAGE	931958.1182945982	0	NONE	22101	1207487.4972836077	32704	125604.1390093935
6.420402191148794	True	c880816cb29e62af2e62731995cf39ecfe75d27a12993b6c31f8b756dd32caec	149794.61290455973	552177.1995458702	655597.9695227095	130.62707505625016	middle_french	BOUNDARY_LANGUAGE	972108.8564037888	0	NONE	22101	1247638.2353927982	32704	125604.1390093935
6.30254454245669	True	14855620c599ccd2f5ef85dea2502b9f278ff1b4902bbd33c57eac6db1f1b9a8	149794.61290455973	529274.6298214259	632695.3997982652	130.62707505625016	old_italian_tuscan	BOUNDARY_LANGUAGE	949206.2866793445	0	NONE	22101	1224735.665668354	32704	125604.1390093935
