prefix_count	suffix_count	total_bits	bits_per_symbol	gap_vs_global_null_bits	key_bits	payload_bits	fixed_bits	decoder_hash	cpu_exact
0	0	696195.6606885308	3.582654024662578	102812.3670317129	8.0	546393.0477839711	149794.61290455973	2d3382fcf868e403c7c351e9aacf428e9771769a7ef48af125e4e23cca1b92cb	True
0	4	693946.1915172869	3.5710781556436	100562.89786046906	51.86313713864835	544099.7154755886	149794.61290455973	f923d2e90608dba12911047bcb4fd2d1865a994678e95d0b956bccf37f7f69bd	True
0	8	694635.8479721167	3.5746271586222838	101252.5543152988	107.01398665684614	544734.2210809002	149794.61290455973	80e54c2a6e5107a53df00a9dd8d28926b3448d47c63a7e05a9dbc21560a4448b	True
0	16	695974.2652250457	3.581514713700036	102590.97156822786	220.60339807279118	545959.0489224133	149794.61290455973	e5fccfc45cad7289087ac652057bfb82fc317bdd20db5c5f1fadae4f341b7f6a	True
0	32	694462.5103770242	3.5737351556010797	101079.21672020631	453.78222090468125	544214.1152515598	149794.61290455973	a53a83ce58cf7d2f900288753523e6b1ef9b421e0bbb10ff4919a3ec20b6e0fa	True
4	0	741839.9485967983	3.8175415728206414	148456.65493998048	47.219280948873624	591998.1164112898	149794.61290455973	5df65d9ca663f90b0cf22f281e9b02c79047410c309968671133856b7fbbe250	True
4	4	740102.7754781723	3.808602002213686	146719.48182135448	91.08241808752197	590217.0801555251	149794.61290455973	89b45cb5db547e54f1f65e3b76dfc72758c511d807270b82dc656d0b4d97e895	True
4	8	736960.3052306017	3.792430709694128	143577.01157378382	146.23326760571976	587019.4590584362	149794.61290455973	dae390292476874406fb138b2a4804b3bddb41e957988cdb6eccbdafe51b6dfb	True
4	16	737424.8969568255	3.794821519507758	144041.60330000764	259.82267902166484	587370.4613732442	149794.61290455973	0a114e848446961c7dc82200dada14c61d2cdf9d74c3cde1dd2df66d77310c90	True
4	32	732945.2684420127	3.771769150707132	139561.97478519485	493.0015018535549	582657.6540355994	149794.61290455973	17fafccc4b9101afdf7362a85cf565315c2464992f9f9272c6d69198d050caae	True
8	0	736053.4191054285	3.787763833110828	142670.12544861063	89.08241808752197	586169.7237827813	149794.61290455973	cd2bac20e6dfe7e15fe1fa29575c2ec39678e403f05eb61b2d6f3ead764eac92	True
8	4	734938.547151205	3.782026652143868	141555.25349438714	132.9455552261703	585010.9886914191	149794.61290455973	1836fd6dc9e2903695d4878508ee10bddc62985e37d57ce6327926a9d70c2f23	True
8	8	731542.4612353597	3.7645502420460657	138159.1675785418	188.0964047443681	581559.7519260556	149794.61290455973	5380cefb1efd2cc4636c137a7056ed51750e11bbac8650557e6af4f43d8f0620	True
8	16	729642.8858537544	3.754774942126317	136259.5921969365	301.68581616031315	579546.5871330344	149794.61290455973	99740b94697b840c054ab26ac223254f88215898d35d4ddb0aa6de3590284a2f	True
8	32	722913.6047216612	3.7201457602851997	129530.31106484332	534.8646389922033	572584.1271781093	149794.61290455973	e2ddbdd6c0df790b624cc46862d8068e2db3bdea4fbf3bd97cfedf501f4c558d	True
16	0	751553.1755645692	3.867526273463747	158169.88190775132	200.02797331369229	601558.5346866958	149794.61290455973	166d036d7919aaa2219dca9a8a3ae04dd55b20b5b978958be91fee9fff3cb1ed	True
16	4	746594.2812018835	3.842007581162818	153210.98754506558	243.89111045234063	596555.7771868714	149794.61290455973	cae66712cc17f5ae37e6c54389ec8a28fe8737519f5b9abf79b8ada67659edbd	True
16	8	736368.027975916	3.7893828244371055	142984.73431909818	299.0419599705384	586274.3731113859	149794.61290455973	49ab3c642cb76539848b7de823bca25e1a52e6b02b17333c6291df264ec5bb4b	True
16	16	734406.112170764	3.7792867179080507	141022.81851394614	412.63137138648347	584198.8678948178	149794.61290455973	8af6f7993771599802f9bb71a12faed9c4abef6efcb039adf554f9c2cdfd58eb	True
16	32	728070.5151855448	3.746683452304115	134687.22152872698	645.8101942183736	577630.0920867667	149794.61290455973	c7711273e6fa71a3565c1fb3a063c518a3e0dcbbd333f403b60cc25cdd64fed0	True
32	0	753071.3338050453	3.8753387837068263	159688.04014822748	439.8506523353571	602836.8702481503	149794.61290455973	682a68514adfa4b784fcf1192e014551fc1c15204d58ba3863d668bcfe3293d0	True
32	4	743399.1441210099	3.825565262762242	150015.850464192	483.71378947400547	593120.8174269762	149794.61290455973	a258edc761c7a0a4746dc72d0d588b076ccd3cf917953be4da00b6762cb2599e	True
32	8	733948.1324454211	3.7769299337468407	140564.8387886032	538.8646389922033	583614.6549018691	149794.61290455973	478c672ebd7cf801fb2496ddb10b9cf39a18d79933490b908e94ef924f177b5c	True
32	16	733911.5630842113	3.776741746177576	140528.26942739345	652.4540504081483	583464.4961292435	149794.61290455973	81a8ac5ebd8c6ebb1e9e0b9adacb8fde1ea5352c25836e90e3b7f7a71cabf500	True
32	32	730610.9563552905	3.7597566762483816	137227.66269847262	885.6328732400384	579930.7105774907	149794.61290455973	c82219fc9d2d1abdce9159c7f4a2a1f0d6a2720575e8eff3359e6144937a285e	True
