physical_folio	model	events	bits_per_event	gain_vs_register	top1_hits	top3_hits
f10	REGISTER_TABLE	1	10.681824039974	0.000000000000	0	0
f102	REGISTER_TABLE	2	6.777041950417	0.000000000000	0	1
f103	REGISTER_TABLE	6	7.118526753673	0.000000000000	0	0
f104	REGISTER_TABLE	3	4.545248711336	0.000000000000	0	1
f105	REGISTER_TABLE	9	4.382605513566	0.000000000000	2	5
f106	REGISTER_TABLE	11	4.233792215044	0.000000000000	3	4
f107	REGISTER_TABLE	14	5.112314836356	0.000000000000	0	2
f108	REGISTER_TABLE	11	4.708415543129	0.000000000000	1	3
f11	REGISTER_TABLE	2	6.114759963374	0.000000000000	0	0
f111	REGISTER_TABLE	6	5.124223406345	0.000000000000	0	1
f112	REGISTER_TABLE	5	4.881467451449	0.000000000000	0	0
f113	REGISTER_TABLE	7	4.248473441928	0.000000000000	0	2
f114	REGISTER_TABLE	25	5.819394867986	0.000000000000	3	3
f115	REGISTER_TABLE	16	3.518832297275	0.000000000000	3	8
f116	REGISTER_TABLE	1	4.375265152233	0.000000000000	0	0
f13	REGISTER_TABLE	1	9.476890827772	0.000000000000	0	0
f15	REGISTER_TABLE	2	2.515445150257	0.000000000000	1	1
f17	REGISTER_TABLE	5	5.832355587380	0.000000000000	1	1
f18	REGISTER_TABLE	4	5.028329644396	0.000000000000	1	2
f19	REGISTER_TABLE	4	4.180683791056	0.000000000000	1	1
f2	REGISTER_TABLE	5	6.039871933457	0.000000000000	0	0
f20	REGISTER_TABLE	3	6.398355833556	0.000000000000	0	0
f21	REGISTER_TABLE	1	4.400256455572	0.000000000000	0	0
f22	REGISTER_TABLE	3	4.994446086684	0.000000000000	0	0
f23	REGISTER_TABLE	4	4.099277866536	0.000000000000	1	2
f24	REGISTER_TABLE	4	5.335410960815	0.000000000000	1	1
f25	REGISTER_TABLE	5	7.808453383822	0.000000000000	0	0
f26	REGISTER_TABLE	1	1.309283885635	0.000000000000	1	1
f28	REGISTER_TABLE	1	5.850352327553	0.000000000000	0	0
f29	REGISTER_TABLE	3	2.895710494365	0.000000000000	1	2
f3	REGISTER_TABLE	6	2.794308251098	0.000000000000	2	5
f30	REGISTER_TABLE	6	5.047124038415	0.000000000000	0	1
f32	REGISTER_TABLE	3	4.305514919214	0.000000000000	1	1
f34	REGISTER_TABLE	5	1.789219031558	0.000000000000	3	5
f35	REGISTER_TABLE	3	6.673722623840	0.000000000000	0	0
f36	REGISTER_TABLE	5	3.463561990369	0.000000000000	3	3
f37	REGISTER_TABLE	1	0.577531544830	0.000000000000	1	1
f39	REGISTER_TABLE	1	2.439546127422	0.000000000000	0	1
f4	REGISTER_TABLE	3	3.351408051726	0.000000000000	1	1
f40	REGISTER_TABLE	4	5.755389803492	0.000000000000	0	0
f41	REGISTER_TABLE	2	5.906430156449	0.000000000000	1	1
f42	REGISTER_TABLE	2	2.481794473401	0.000000000000	1	1
f43	REGISTER_TABLE	3	2.991932343025	0.000000000000	1	2
f45	REGISTER_TABLE	2	5.375543351205	0.000000000000	0	0
f46	REGISTER_TABLE	1	8.866248611111	0.000000000000	0	0
f47	REGISTER_TABLE	2	2.160944193497	0.000000000000	1	2
f48	REGISTER_TABLE	4	4.525886519119	0.000000000000	0	3
f49	REGISTER_TABLE	5	4.518699168399	0.000000000000	1	2
f50	REGISTER_TABLE	3	3.052014027440	0.000000000000	0	2
f51	REGISTER_TABLE	3	5.980627464029	0.000000000000	0	0
f52	REGISTER_TABLE	5	5.946922628724	0.000000000000	0	0
f55	REGISTER_TABLE	1	5.190331212104	0.000000000000	0	0
f56	REGISTER_TABLE	2	6.092030708520	0.000000000000	0	0
f58	REGISTER_TABLE	7	6.156226938814	0.000000000000	0	0
f66	REGISTER_TABLE	2	4.357632585960	0.000000000000	0	1
f7	REGISTER_TABLE	2	2.149344311983	0.000000000000	1	2
f75	REGISTER_TABLE	3	2.565197865189	0.000000000000	1	2
f76	REGISTER_TABLE	5	3.496966445598	0.000000000000	1	2
f77	REGISTER_TABLE	3	3.262609238010	0.000000000000	1	1
f78	REGISTER_TABLE	3	5.196694666559	0.000000000000	1	1
f79	REGISTER_TABLE	1	4.993100440982	0.000000000000	0	0
f8	REGISTER_TABLE	2	2.483471628367	0.000000000000	1	1
f80	REGISTER_TABLE	3	4.348172194138	0.000000000000	0	0
f81	REGISTER_TABLE	2	4.367658521390	0.000000000000	0	1
f82	REGISTER_TABLE	7	5.449719844881	0.000000000000	1	1
f83	REGISTER_TABLE	4	4.977436872487	0.000000000000	0	1
f85	REGISTER_TABLE	1	8.442943495849	0.000000000000	0	0
f86	REGISTER_TABLE	6	1.976014826132	0.000000000000	1	6
f87	REGISTER_TABLE	3	4.142575117089	0.000000000000	1	1
f88	REGISTER_TABLE	2	5.017335913967	0.000000000000	0	0
f9	REGISTER_TABLE	1	4.741688004409	0.000000000000	0	0
f93	REGISTER_TABLE	5	5.514916550994	0.000000000000	0	0
f94	REGISTER_TABLE	1	3.799169396321	0.000000000000	0	1
f95	REGISTER_TABLE	7	3.243524085516	0.000000000000	3	6
f96	REGISTER_TABLE	3	2.339030780869	0.000000000000	2	2
f99	REGISTER_TABLE	5	5.286772749411	0.000000000000	0	2
f10	HOST_TABLE	1	9.988684686772	0.693139353202	0	0
f102	HOST_TABLE	2	7.430155527460	-0.653113577043	0	0
f103	HOST_TABLE	6	6.879437829888	0.239088923785	0	0
f104	HOST_TABLE	3	6.469984792949	-1.924736081613	0	0
