event_id_sha256	cell_id	opaque_host_id_sha256	split	physical_folio	page	locus	register	line_first	prev_dy	choice_withheld
f79614c0d788062a376d	7a4bb8136330ee4e6e56	7175517a370b5cd2e664	TEST	f1	f1r	f1r.20	OTHER_A	0	0	WITHHELD_UNTIL_SCORING
96caf973f8c4d98389fe	7a4bb8136330ee4e6e56	7175517a370b5cd2e664	TEST	f10	f10r	f10r.6	HERBAL_A	0	0	WITHHELD_UNTIL_SCORING
5d106ac87a9d632bed00	7a4bb8136330ee4e6e56	7175517a370b5cd2e664	TEST	f10	f10r	f10r.8	HERBAL_A	0	0	WITHHELD_UNTIL_SCORING
27ce0af6035afa5dff76	7a4bb8136330ee4e6e56	7175517a370b5cd2e664	TEST	f10	f10r	f10r.9	HERBAL_A	0	0	WITHHELD_UNTIL_SCORING
7a24cb18846ef8ae8bfa	7a4bb8136330ee4e6e56	7175517a370b5cd2e664	TRAIN	f104	f104v	f104v.20	STARS_RECIPE_B	0	0	WITHHELD_UNTIL_SCORING
9eed7e059558a520b4f2	7a4bb8136330ee4e6e56	7175517a370b5cd2e664	TRAIN	f104	f104v	f104v.20	STARS_RECIPE_B	1	0	WITHHELD_UNTIL_SCORING
b78126b9f3b1a7df331f	7a4bb8136330ee4e6e56	7175517a370b5cd2e664	TEST	f105	f105r	f105r.34	STARS_RECIPE_B	1	0	WITHHELD_UNTIL_SCORING
9b3c2ff253471fe98908	7a4bb8136330ee4e6e56	7175517a370b5cd2e664	TEST	f105	f105r	f105r.8	STARS_RECIPE_B	0	0	WITHHELD_UNTIL_SCORING
e6683e25424e24f616b9	7a4bb8136330ee4e6e56	7175517a370b5cd2e664	TEST	f105	f105v	f105v.26	STARS_RECIPE_B	0	0	WITHHELD_UNTIL_SCORING
cfbe4b7b026224612b7e	7a4bb8136330ee4e6e56	7175517a370b5cd2e664	TRAIN	f107	f107r	f107r.2	STARS_RECIPE_B	0	0	WITHHELD_UNTIL_SCORING
be2b99bf1d89112f5945	7a4bb8136330ee4e6e56	7175517a370b5cd2e664	TRAIN	f107	f107v	f107v.17	STARS_RECIPE_B	0	0	WITHHELD_UNTIL_SCORING
