source_host_id	target_host_id	source_host	target_host	occurrences	folios	sections	hands	held_folio_gain_bits	held_section_gain_bits	held_hand_gain_bits	positive_held_folios	eligible_held_folios	label	maxT_p	claim_state
H2689367b205c16ce	Ha1fce4363854ff88	ok	y	87	33	6	3	70.177630223221	64.973876995643	75.845156140036	33	33	STABLE_DIRECTED_RELATION	0.000975609756	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H7175517a370b5cd2	H055eebf601617046	or	aiin	40	28	6	4	38.816583212826	54.879912308075	50.127779869911	28	28	STABLE_DIRECTION_UNCORRECTED_ONLY	0.933658536585	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H174023d6298d8ced	H174023d6298d8ced	okee	okee	19	7	2	2	36.813294342257	43.928429207998	40.151663655273	7	7	STABLE_DIRECTION_UNCORRECTED_ONLY	0.976585365854	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
Hacac86c0e609ca90	Hacac86c0e609ca90	l	l	75	39	5	4	36.427118358807	39.933812075635	47.110074834436	39	39	STABLE_DIRECTION_UNCORRECTED_ONLY	0.984390243902	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H3f79bb7b435b0532	Hb13c0ea15587743a	e	oke	24	12	4	2	36.300665715632	41.953397958921	34.613857796757	12	12	STABLE_DIRECTION_UNCORRECTED_ONLY	0.984390243902	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H3f79bb7b435b0532	H174023d6298d8ced	e	okee	23	9	4	2	34.711156277783	43.306878235930	41.350550843080	9	9	STABLE_DIRECTION_UNCORRECTED_ONLY	0.996097560976	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H2689367b205c16ce	H3f79bb7b435b0532	ok	e	49	17	4	3	33.983472857303	40.200510772694	48.036392427883	17	17	STABLE_DIRECTION_UNCORRECTED_ONLY	1.000000000000	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
Hb13c0ea15587743a	Hb13c0ea15587743a	oke	oke	18	7	3	2	32.846577035418	36.568380916667	40.405429175450	7	7	STABLE_DIRECTION_UNCORRECTED_ONLY	1.000000000000	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
Hacac86c0e609ca90	Ha1fce4363854ff88	l	y	74	34	5	4	31.052751187745	30.290246654636	31.391345749618	34	34	STABLE_DIRECTION_UNCORRECTED_ONLY	1.000000000000	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H2689367b205c16ce	Hab5b62081b1d305e	ok	ar	34	21	4	4	30.411638517871	27.039307796933	32.671633307842	21	21	STABLE_DIRECTION_UNCORRECTED_ONLY	1.000000000000	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H2689367b205c16ce	Hfda71671c022a8e5	ok	ckhy	21	14	3	2	26.630225510808	21.357021729874	29.983719352978	14	14	STABLE_DIRECTION_UNCORRECTED_ONLY	1.000000000000	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
Ha1fce4363854ff88	H2689367b205c16ce	y	ok	64	26	5	5	26.094131538009	26.273171983584	37.503149355608	26	26	STABLE_DIRECTION_UNCORRECTED_ONLY	1.000000000000	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H0a19b4727d1fbd3a	Ha1fce4363854ff88	ot	y	39	20	5	3	26.086056902023	25.309520852488	29.231376733379	20	20	STABLE_DIRECTION_UNCORRECTED_ONLY	1.000000000000	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H99fa2a55212dbc31	H99fa2a55212dbc31	okeey	okeey	13	8	5	3	24.765276521058	30.327542679939	28.242765876203	8	8	STABLE_DIRECTION_UNCORRECTED_ONLY	1.000000000000	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H0a19b4727d1fbd3a	H0a19b4727d1fbd3a	ot	ot	27	12	3	2	24.715720935486	20.916527419794	27.556505795601	12	12	STABLE_DIRECTION_UNCORRECTED_ONLY	1.000000000000	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H043a718774c572bd	H055eebf601617046	s	aiin	15	13	5	3	23.669603133562	28.741066384924	24.491156921773	13	13	STABLE_DIRECTION_UNCORRECTED_ONLY	1.000000000000	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H2bdd94c004581aa9	H2689367b205c16ce	ey	ok	24	14	3	2	22.007746221751	20.767588072325	23.576428040632	14	14	STABLE_DIRECTION_UNCORRECTED_ONLY	1.000000000000	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
H3f79bb7b435b0532	H2689367b205c16ce	e	ok	40	14	4	2	21.393174697674	23.348240912849	35.254051190028	14	14	STABLE_DIRECTION_UNCORRECTED_ONLY	1.000000000000	OPAQUE_DIRECTED_RELATION_NO_LEXEME_OR_MEANING
