test_id	world	effect
T1_FINAL_FIELD_B3	0	-0.052454039
T1_FINAL_FIELD_B3	1	0.033563839
T1_FINAL_FIELD_B3	2	-0.023781413
T1_FINAL_FIELD_B3	3	-0.023781413
T1_FINAL_FIELD_B3	4	0.004891213
T1_FINAL_FIELD_B3	5	0.004891213
T1_FINAL_FIELD_B3	6	0.004891213
T1_FINAL_FIELD_B3	7	0.004891213
T1_FINAL_FIELD_B3	8	0.004891213
T1_FINAL_FIELD_B3	9	0.004891213
T1_FINAL_FIELD_B3	10	0.004891213
T1_FINAL_FIELD_B3	11	0.033563839
T1_FINAL_FIELD_B3	12	-0.052454039
T1_FINAL_FIELD_B3	13	0.004891213
T1_FINAL_FIELD_B3	14	0.004891213
T1_FINAL_FIELD_B3	15	0.004891213
T1_FINAL_FIELD_B3	16	0.033563839
T1_FINAL_FIELD_B3	17	-0.023781413
T1_FINAL_FIELD_B3	18	-0.052454039
T1_FINAL_FIELD_B3	19	-0.052454039
T1_FINAL_FIELD_B3	20	0.033563839
T1_FINAL_FIELD_B3	21	0.004891213
T1_FINAL_FIELD_B3	22	0.004891213
T1_FINAL_FIELD_B3	23	-0.052454039
T1_FINAL_FIELD_B3	24	0.033563839
T1_FINAL_FIELD_B3	25	-0.023781413
T1_FINAL_FIELD_B3	26	-0.052454039
T1_FINAL_FIELD_B3	27	0.004891213
T1_FINAL_FIELD_B3	28	0.004891213
T1_FINAL_FIELD_B3	29	0.033563839
T1_FINAL_FIELD_B3	30	-0.081126666
T1_FINAL_FIELD_B3	31	0.004891213
T1_FINAL_FIELD_B3	32	-0.023781413
T1_FINAL_FIELD_B3	33	0.004891213
T1_FINAL_FIELD_B3	34	-0.023781413
T1_FINAL_FIELD_B3	35	-0.023781413
T1_FINAL_FIELD_B3	36	0.004891213
T1_FINAL_FIELD_B3	37	0.004891213
T1_FINAL_FIELD_B3	38	-0.052454039
T1_FINAL_FIELD_B3	39	0.004891213
T1_FINAL_FIELD_B3	40	-0.023781413
T1_FINAL_FIELD_B3	41	0.004891213
T1_FINAL_FIELD_B3	42	-0.023781413
T1_FINAL_FIELD_B3	43	-0.023781413
T1_FINAL_FIELD_B3	44	0.004891213
T1_FINAL_FIELD_B3	45	-0.052454039
T1_FINAL_FIELD_B3	46	0.004891213
T1_FINAL_FIELD_B3	47	0.033563839
T1_FINAL_FIELD_B3	48	0.004891213
T1_FINAL_FIELD_B3	49	-0.023781413
T1_FINAL_FIELD_B3	50	-0.023781413
T1_FINAL_FIELD_B3	51	-0.023781413
T1_FINAL_FIELD_B3	52	-0.023781413
T1_FINAL_FIELD_B3	53	0.004891213
T1_FINAL_FIELD_B3	54	-0.023781413
T1_FINAL_FIELD_B3	55	0.004891213
T1_FINAL_FIELD_B3	56	-0.023781413
T1_FINAL_FIELD_B3	57	0.033563839
T1_FINAL_FIELD_B3	58	0.004891213
T1_FINAL_FIELD_B3	59	0.004891213
T1_FINAL_FIELD_B3	60	0.033563839
T1_FINAL_FIELD_B3	61	0.004891213
T1_FINAL_FIELD_B3	62	0.004891213
T1_FINAL_FIELD_B3	63	-0.023781413
T1_FINAL_FIELD_B3	64	0.004891213
T1_FINAL_FIELD_B3	65	0.004891213
T1_FINAL_FIELD_B3	66	-0.023781413
T1_FINAL_FIELD_B3	67	0.004891213
T1_FINAL_FIELD_B3	68	0.004891213
T1_FINAL_FIELD_B3	69	0.004891213
T1_FINAL_FIELD_B3	70	-0.023781413
T1_FINAL_FIELD_B3	71	-0.023781413
T1_FINAL_FIELD_B3	72	0.004891213
T1_FINAL_FIELD_B3	73	0.004891213
T1_FINAL_FIELD_B3	74	0.004891213
T1_FINAL_FIELD_B3	75	-0.023781413
T1_FINAL_FIELD_B3	76	-0.023781413
T1_FINAL_FIELD_B3	77	0.033563839
T1_FINAL_FIELD_B3	78	0.004891213
T1_FINAL_FIELD_B3	79	0.004891213
T1_FINAL_FIELD_B3	80	-0.023781413
T1_FINAL_FIELD_B3	81	-0.052454039
T1_FINAL_FIELD_B3	82	-0.052454039
T1_FINAL_FIELD_B3	83	0.004891213
T1_FINAL_FIELD_B3	84	0.004891213
T1_FINAL_FIELD_B3	85	0.004891213
T1_FINAL_FIELD_B3	86	-0.023781413
T1_FINAL_FIELD_B3	87	-0.023781413
T1_FINAL_FIELD_B3	88	0.004891213
T1_FINAL_FIELD_B3	89	0.033563839
T1_FINAL_FIELD_B3	90	-0.023781413
T1_FINAL_FIELD_B3	91	-0.023781413
T1_FINAL_FIELD_B3	92	0.004891213
T1_FINAL_FIELD_B3	93	-0.052454039
T1_FINAL_FIELD_B3	94	0.033563839
T1_FINAL_FIELD_B3	95	-0.052454039
T1_FINAL_FIELD_B3	96	-0.081126666
T1_FINAL_FIELD_B3	97	0.004891213
T1_FINAL_FIELD_B3	98	0.004891213
T1_FINAL_FIELD_B3	99	0.004891213
T1_FINAL_FIELD_B3	100	0.033563839
T1_FINAL_FIELD_B3	101	0.033563839
T1_FINAL_FIELD_B3	102	-0.052454039
T1_FINAL_FIELD_B3	103	-0.052454039
T1_FINAL_FIELD_B3	104	0.033563839
T1_FINAL_FIELD_B3	105	0.004891213
T1_FINAL_FIELD_B3	106	-0.023781413
T1_FINAL_FIELD_B3	107	0.033563839
T1_FINAL_FIELD_B3	108	0.033563839
T1_FINAL_FIELD_B3	109	0.033563839
T1_FINAL_FIELD_B3	110	0.033563839
T1_FINAL_FIELD_B3	111	-0.052454039
T1_FINAL_FIELD_B3	112	-0.052454039
T1_FINAL_FIELD_B3	113	0.004891213
T1_FINAL_FIELD_B3	114	0.033563839
T1_FINAL_FIELD_B3	115	-0.023781413
T1_FINAL_FIELD_B3	116	0.004891213
T1_FINAL_FIELD_B3	117	0.004891213
T1_FINAL_FIELD_B3	118	0.033563839
T1_FINAL_FIELD_B3	119	-0.023781413
T1_FINAL_FIELD_B3	120	-0.052454039
T1_FINAL_FIELD_B3	121	-0.023781413
T1_FINAL_FIELD_B3	122	0.033563839
T1_FINAL_FIELD_B3	123	0.004891213
T1_FINAL_FIELD_B3	124	-0.023781413
T1_FINAL_FIELD_B3	125	-0.023781413
T1_FINAL_FIELD_B3	126	0.004891213
T1_FINAL_FIELD_B3	127	0.004891213
T1_FINAL_FIELD_B3	128	-0.023781413
T1_FINAL_FIELD_B3	129	0.004891213
T1_FINAL_FIELD_B3	130	0.004891213
T1_FINAL_FIELD_B3	131	-0.052454039
T1_FINAL_FIELD_B3	132	0.033563839
T1_FINAL_FIELD_B3	133	0.033563839
T1_FINAL_FIELD_B3	134	-0.023781413
T1_FINAL_FIELD_B3	135	0.033563839
T1_FINAL_FIELD_B3	136	0.004891213
T1_FINAL_FIELD_B3	137	0.004891213
