evidence_class	holdout_role	semantic_role	source_group_id	edition	locus	page	grammar_scope	code	kind	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	sta_group_raw	primary_sta_codes	primary_sta_families	primary_sta_symbol_count	alternative_site_count
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	ZL3b|f80r.1|G001	ZL3b	f80r.1	f80r	DIAGNOSTIC_NONPROSE	@Ln	L	1	1	0	0	LINE_START	LINE_END	toroly	Q2A1C1A1B2A2	Q2 A1 C1 A1 B2 A2	QACABA	6	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	IT2a|f80r.1|G001	IT2a	f80r.1	f80r	DIAGNOSTIC_NONPROSE	@Ln	L	1	1	0	0	LINE_START	LINE_END	yoraly	A2A1C1A3B2A2	A2 A1 C1 A3 B2 A2	AACABA	6	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	RF1b|f80r.1|G001	RF1b	f80r.1	f80r	DIAGNOSTIC_NONPROSE	@Ln	L	1	1	0	0	LINE_START	LINE_END	tor@221;ly	Q2A1C1AaB2A2	Q2 A1 C1 Aa B2 A2	QACABA	6	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	ZL3b|f80r.2|G001	ZL3b	f80r.2	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	olchdy	A1B2K1B1A2	A1 B2 K1 B1 A2	ABKBA	5	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	IT2a|f80r.2|G001	IT2a	f80r.2	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	olchdy	A1B2K1B1A2	A1 B2 K1 B1 A2	ABKBA	5	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	RF1b|f80r.2|G001	RF1b	f80r.2	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	olch@152;y	A1B2K1BaA2	A1 B2 K1 Ba A2	ABKBA	5	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	ZL3b|f80r.3|G001	ZL3b	f80r.3	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	okaly	A1Q1A3B2A2	A1 Q1 A3 B2 A2	AQABA	5	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	IT2a|f80r.3|G001	IT2a	f80r.3	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	okaly	A1Q1A3B2A2	A1 Q1 A3 B2 A2	AQABA	5	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	RF1b|f80r.3|G001	RF1b	f80r.3	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	okaly	A1Q1A3B2A2	A1 Q1 A3 B2 A2	AQABA	5	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	ZL3b|f80r.4|G001	ZL3b	f80r.4	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	okolo	A1Q1A1B2A1	A1 Q1 A1 B2 A1	AQABA	5	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	IT2a|f80r.4|G001	IT2a	f80r.4	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	okolo	A1Q1A1B2A1	A1 Q1 A1 B2 A1	AQABA	5	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	RF1b|f80r.4|G001	RF1b	f80r.4	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	okolo	A1Q1A1B2A1	A1 Q1 A1 B2 A1	AQABA	5	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	ZL3b|f80r.5|G001	ZL3b	f80r.5	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	okary	A1Q1A3C1A2	A1 Q1 A3 C1 A2	AQACA	5	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	IT2a|f80r.5|G001	IT2a	f80r.5	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	okory	A1Q1A1C1A2	A1 Q1 A1 C1 A2	AQACA	5	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	RF1b|f80r.5|G001	RF1b	f80r.5	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	okory	A1Q1A1C1A2	A1 Q1 A1 C1 A2	AQACA	5	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	ZL3b|f80r.6|G001	ZL3b	f80r.6	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	opor	A1P1A1C1	A1 P1 A1 C1	APAC	4	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	IT2a|f80r.6|G001	IT2a	f80r.6	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	opor	A1P1A1C1	A1 P1 A1 C1	APAC	4	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	RF1b|f80r.6|G001	RF1b	f80r.6	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	0	0	LINE_START	LINE_END	opor	A1P1A1C1	A1 P1 A1 C1	APAC	4	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	ZL3b|f80r.7|G001	ZL3b	f80r.7	f80r	DIAGNOSTIC_NONPROSE	~Ln	L	1	1	0	0	LINE_START	LINE_END	olky	A1B2Q1A2	A1 B2 Q1 A2	ABQA	4	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	IT2a|f80r.7|G001	IT2a	f80r.7	f80r	DIAGNOSTIC_NONPROSE	~Ln	L	1	1	0	0	LINE_START	LINE_END	olky	A1B2Q1A2	A1 B2 Q1 A2	ABQA	4	0
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	RF1b|f80r.7|G001	RF1b	f80r.7	f80r	DIAGNOSTIC_NONPROSE	~Ln	L	1	1	0	0	LINE_START	LINE_END	olky	A1B2Q1A2	A1 B2 Q1 A2	ABQA	4	0
