variant	q_early_total	probability	upper_tail_probability
PAGE_HOST_PAGE	71	0.000000000000208	1.000000000000000
PAGE_HOST_PAGE	72	0.000000000011754	0.999999999999792
PAGE_HOST_PAGE	73	0.000000000312320	0.999999999988038
PAGE_HOST_PAGE	74	0.000000005209770	0.999999999675717
PAGE_HOST_PAGE	75	0.000000061409641	0.999999994465948
PAGE_HOST_PAGE	76	0.000000545901577	0.999999933056307
PAGE_HOST_PAGE	77	0.000003814026923	0.999999387154729
PAGE_HOST_PAGE	78	0.000021549809434	0.999995573127807
PAGE_HOST_PAGE	79	0.000100546316354	0.999974023318373
PAGE_HOST_PAGE	80	0.000393602714662	0.999873477002018
PAGE_HOST_PAGE	81	0.001308960419165	0.999479874287356
PAGE_HOST_PAGE	82	0.003735012458928	0.998170913868191
PAGE_HOST_PAGE	83	0.009218425770289	0.994435901409263
PAGE_HOST_PAGE	84	0.019810074117783	0.985217475638974
PAGE_HOST_PAGE	85	0.037268039011273	0.965407401521191
PAGE_HOST_PAGE	86	0.061652034993906	0.928139362509918
PAGE_HOST_PAGE	87	0.090013637401281	0.866487327516012
PAGE_HOST_PAGE	88	0.116334675084664	0.776473690114731
PAGE_HOST_PAGE	89	0.133406754362374	0.660139015030067
PAGE_HOST_PAGE	90	0.135990254250361	0.526732260667693
PAGE_HOST_PAGE	91	0.123389692897114	0.390742006417332
PAGE_HOST_PAGE	92	0.099740504075529	0.267352313520218
PAGE_HOST_PAGE	93	0.071858175024242	0.167611809444689
PAGE_HOST_PAGE	94	0.046142143192505	0.095753634420447
PAGE_HOST_PAGE	95	0.026397109229936	0.049611491227941
PAGE_HOST_PAGE	96	0.013442601973107	0.023214381998005
PAGE_HOST_PAGE	97	0.006085734991751	0.009771780024898
PAGE_HOST_PAGE	98	0.002444948649569	0.003686045033147
PAGE_HOST_PAGE	99	0.000869658865039	0.001241096383578
PAGE_HOST_PAGE	100	0.000273081198064	0.000371437518539
PAGE_HOST_PAGE	101	0.000075431280466	0.000098356320476
