panel	physical_folio	events	s_events	line_start_coefficient	gain_bits	gain_bits_per_event
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0009	14	3	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0010	8	2	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0011	5	2	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0012	2	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0013	5	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0014	7	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0015	3	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0016	4	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0017	1	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0018	6	3	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0019	4	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0029	8	4	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0030	6	2	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0031	9	2	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0032	4	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0034	7	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0035	15	2	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0036	12	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0037	13	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0038	5	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0039	8	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0040	3	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0064	13	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0065	3	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0066	4	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0067	8	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0068	5	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0069	11	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0070	4	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0071	14	2	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0072	10	3	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0073	20	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0074	9	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0000	1	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0001	9	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0002	11	3	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0004	9	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0005	7	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0006	3	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0007	10	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0008	5	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0052	13	3	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0053	5	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0054	4	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0055	7	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0056	16	3	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0057	19	3	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0058	17	1	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0059	6	0	0.000000000000	0.000000000000	0.000000000000
ARBITRARY_LOCAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0060	7	2	0.000000000000	0.000000000000	0.000000000000
