window	minimum_copy_length	literal_order	copy_events	total_bits	bits_per_symbol	gap_vs_context_axis_bits	gap_vs_source_winner_bits	key_bits	structure_and_index_bits	literal_bits	fixed_bits	decoder_hash	cpu_exact
4	1	0	1244	1014883.7802418116	5.222637349178751	433835.60808271146	422843.51437172294	10.614709844115207	135941.88129980778	729136.6713276	149794.61290455973	843efb08265b6abddb66d81e2e2af755f820ab9f8377fa659700dbbffa671cd6	True
4	1	1	1244	728237.4966236672	3.7475427462571127	147189.324464567	136197.23075357848	10.614709844115207	135941.88129980778	442490.3877094556	149794.61290455973	0b422fed3458e7616c1a2ce1d12201212217f9fb8f89836a6c2e65295a21b28b	True
4	1	2	1244	694199.7303361928	3.572382877751553	113151.55817709258	102159.46446610405	10.614709844115207	135941.88129980778	408452.6214219811	149794.61290455973	6016369e0e9a1844411e4ac3eb1fd242fd846252f3fd4e9d78a337077c9455f0	True
4	1	3	1244	704168.9149313917	3.6236847477995084	123120.74277229153	112128.649061303	10.614709844115207	135941.88129980778	418421.8060171801	149794.61290455973	c79fef7ff16e79ce237dc0e02aac65d80c1933305728a42b62fc6f648b1b78dc	True
4	2	0	1209	1014997.3769004666	5.223221922667641	433949.20474136644	422957.1110303779	10.614709844115207	135895.49927514498	729296.6500109178	149794.61290455973	50ee4cb2debd61e63092f4509c31f571053ead0c72957c0f04e1e7966d864465	True
4	2	1	1209	728332.4773794491	3.7480315214767557	147284.30522034888	136292.21150936035	10.614709844115207	135895.49927514498	442631.75048990024	149794.61290455973	2e9c361f3a0abce4dd2c93a4901360d36cf5a065bf3fe23b4dffa7e60022ab87	True
4	2	2	1209	694294.7110919745	3.572871652971195	113246.53893287433	102254.4452218858	10.614709844115207	135895.49927514498	408593.9842024257	149794.61290455973	432bccd06813405627cf8d37ebdbc002e08cf69c73ef9826d6be51ea29cb35f5	True
4	2	3	1209	704263.8956871736	3.6241735230191514	123215.7235280734	112223.62981708487	10.614709844115207	135895.49927514498	418563.1687976247	149794.61290455973	ea7d4635a387f4f84dd79d665f0f51bee46814febb760a412b3d750f143d1a88	True
4	3	0	1064	1015673.2824087738	5.226700162660165	434625.1102496736	423633.0165386851	10.614709844115207	135468.07630991255	730399.9784844574	149794.61290455973	0f59d485485009bd0df7bbdd5bf4923676d442012c2248de9c3174b69f94aa51	True
4	3	1	1064	728652.3312457536	3.749677503786221	147604.15908665338	136612.06537566485	10.614709844115207	135468.07630991255	443379.02732143714	149794.61290455973	0493226d1922992d28e48411ba3a83522f6ec8eee0248b648782284e68d5d1be	True
4	3	2	1064	694685.8862947777	3.5748846580699127	113637.71413567755	102645.62042468903	10.614709844115207	135468.07630991255	409412.58237046126	149794.61290455973	059c0642e1a62bc7d225cc903fd317426472fe64e74940db72bb3181eaa90a18	True
4	3	3	1064	704655.0708899766	3.626186528117868	123606.89873087639	112614.80501988786	10.614709844115207	135468.07630991255	419381.7669656602	149794.61290455973	18d065f0b7984fe950bbbca41221e7eba691584709c452c0cd121c271359d135	True
4	4	0	961	1016515.6662183137	5.231035107440737	435467.49405921355	424475.400348225	10.614709844115207	135083.46512615727	731626.9734777526	149794.61290455973	5d150cc6837fd915640f4df8232bb6724638312a2dd3765e814572373a207b8b	True
4	4	1	961	728991.5771292867	3.7514232782841375	147943.40497018653	136951.311259198	10.614709844115207	135083.46512615727	444102.8843887257	149794.61290455973	4400a200b379ade9a10419b0a51f02fb30a903bce5cd5413139d1daae62a15ef	True
