corpus_id	world	eligible_cases	op_predictions	op_fractional_mse_gain	position_fractional_mse_gain	top_operation_fractional_mse_gain	collisions
IFORAL_1395_1411_GRAPHEMATIC	0	436	23	-0.256973056230	-0.029839881466	0.224750196849	29
IFORAL_1395_1411_GRAPHEMATIC	1	478	33	-0.583569566439	-0.031511708899	0.028243354972	30
IFORAL_1395_1411_GRAPHEMATIC	2	477	33	-0.325509137451	-0.031251765718	-0.020925930306	26
IFORAL_1395_1411_GRAPHEMATIC	3	489	53	-0.338241817021	-0.034571097248	0.240408112124	21
IFORAL_1395_1411_GRAPHEMATIC	4	464	31	-0.339351003967	-0.027369965391	-0.260562371186	25
IFORAL_1395_1411_GRAPHEMATIC	5	453	37	-0.326841610958	-0.032509434795	0.121579906057	38
IFORAL_1395_1411_GRAPHEMATIC	6	449	27	-0.404957255851	-0.044439239142	0.435014067347	27
IFORAL_1395_1411_GRAPHEMATIC	7	429	26	-0.343342584057	-0.025280413605	0.112413242012	25
IFORAL_1395_1411_GRAPHEMATIC	8	453	12	-0.502642732669	-0.026370629154	0.210286339061	23
IFORAL_1395_1411_GRAPHEMATIC	9	465	31	-0.267618326198	-0.041986389382	0.212794398657	30
IFORAL_1395_1411_GRAPHEMATIC	10	469	21	-0.608690659117	-0.029851586591	0.401887760842	25
IFORAL_1395_1411_GRAPHEMATIC	11	443	4	-0.099056954541	-0.030486919793	0.263191805868	31
IFORAL_1395_1411_GRAPHEMATIC	12	431	25	-0.537445255889	-0.003774503421	-0.013273469854	31
IFORAL_1395_1411_GRAPHEMATIC	13	442	19	-0.652044126503	-0.047080525185	-0.078098971947	20
IFORAL_1395_1411_GRAPHEMATIC	14	441	20	-0.634736952331	-0.035830718664	-0.043959283371	32
IFORAL_1395_1411_GRAPHEMATIC	15	487	24	-0.504399862996	-0.014810759612	-0.270509853417	32
IFORAL_1395_1411_GRAPHEMATIC	16	487	87	-0.387964911688	-0.049763280328	0.143868053927	26
IFORAL_1395_1411_GRAPHEMATIC	17	424	34	-0.450597659791	-0.035095194595	0.244173592387	30
IFORAL_1395_1411_GRAPHEMATIC	18	439	9	-0.355373345361	-0.011480049689	-0.092921621370	32
IFORAL_1395_1411_GRAPHEMATIC	19	458	27	-0.486905689471	-0.059226310777	-0.066172664913	27
IFORAL_1395_1411_GRAPHEMATIC	20	469	34	-0.791373014228	-0.061619802303	-0.016340105814	27
IFORAL_1395_1411_GRAPHEMATIC	21	431	28	-0.422562789096	-0.023100284270	0.020185178153	20
IFORAL_1395_1411_GRAPHEMATIC	22	474	34	-0.713679091363	-0.043081164677	-0.049146176220	27
IFORAL_1395_1411_GRAPHEMATIC	23	453	15	-0.777311642518	-0.024239988097	-0.469329567689	31
IFORAL_1395_1411_GRAPHEMATIC	24	466	28	-0.433224095496	-0.023008977259	-0.175676008274	24
IFORAL_1395_1411_GRAPHEMATIC	25	474	64	-0.476945653266	-0.020454525560	0.054662496984	25
IFORAL_1395_1411_GRAPHEMATIC	26	440	42	-0.004938578550	-0.032356682081	0.611098239908	29
IFORAL_1395_1411_GRAPHEMATIC	27	446	18	-0.548785025192	-0.039689094647	-0.079724990894	27
IFORAL_1395_1411_GRAPHEMATIC	28	447	11	-0.426142919906	-0.016655391525	-0.225038101234	22
IFORAL_1395_1411_GRAPHEMATIC	29	448	38	-0.207132587025	-0.016643949973	0.096290164820	27
IFORAL_1395_1411_GRAPHEMATIC	30	432	40	-0.439280169276	-0.034500399311	0.048507199553	34
IFORAL_1395_1411_GRAPHEMATIC	31	495	38	-0.367571542323	-0.035316322555	0.021561679514	27
IFORAL_1395_1411_GRAPHEMATIC	32	452	56	-0.589142966380	-0.026579552927	0.226640322693	27
IFORAL_1395_1411_GRAPHEMATIC	33	468	39	-0.419303700550	-0.032400285280	0.250512095545	28
IFORAL_1395_1411_GRAPHEMATIC	34	480	40	-0.460506803918	-0.033212614951	-0.134713740225	26
IFORAL_1395_1411_GRAPHEMATIC	35	444	28	-0.335851365009	-0.042404815130	0.164881411945	29
IFORAL_1395_1411_GRAPHEMATIC	36	497	45	-0.640140878637	-0.039605095361	0.104764645351	29
IFORAL_1395_1411_GRAPHEMATIC	37	459	28	-0.524976022887	-0.033483348746	-0.148627748652	29
IFORAL_1395_1411_GRAPHEMATIC	38	451	17	-0.301813758568	-0.042707907618	0.003160325239	21
IFORAL_1395_1411_GRAPHEMATIC	39	443	13	-0.176187038091	-0.044001568575	-0.101027756071	31
IFORAL_1395_1411_GRAPHEMATIC	40	453	23	-0.287484293599	-0.036798178741	0.038566887723	25
IFORAL_1395_1411_GRAPHEMATIC	41	413	11	-0.396677827908	-0.045704829039	0.457075862631	25
IFORAL_1395_1411_GRAPHEMATIC	42	450	57	-0.483510791741	-0.015062948968	-0.029333252539	26
IFORAL_1395_1411_GRAPHEMATIC	43	493	40	-0.332103927461	-0.028375696713	-0.072192943939	24
IFORAL_1395_1411_GRAPHEMATIC	44	438	22	-0.677235940391	-0.028551688477	-0.375363379803	28
IFORAL_1395_1411_GRAPHEMATIC	45	457	4	-0.552918978231	-0.025197008973	-0.283324530900	35
IFORAL_1395_1411_GRAPHEMATIC	46	442	35	-0.278456719743	-0.026801631681	0.180188645929	28
IFORAL_1395_1411_GRAPHEMATIC	47	485	63	-0.389807151114	-0.026239324074	0.286631104193	29
IFORAL_1395_1411_GRAPHEMATIC	48	480	38	-0.582629974248	-0.018703277555	0.250805373374	35
IFORAL_1395_1411_GRAPHEMATIC	49	449	44	-0.825268208737	-0.043374213400	0.245500313047	28
IFORAL_1395_1411_GRAPHEMATIC	50	455	22	-0.264070766816	-0.026184591448	0.282277780510	24
IFORAL_1395_1411_GRAPHEMATIC	51	471	44	-0.206370671352	-0.019794432738	0.477824074278	26
IFORAL_1395_1411_GRAPHEMATIC	52	509	72	-0.214516316539	-0.016203487722	0.295050748192	28
IFORAL_1395_1411_GRAPHEMATIC	53	450	41	-0.092111899605	-0.022241170710	0.585830491534	24
IFORAL_1395_1411_GRAPHEMATIC	54	446	40	-0.588357040046	-0.008257484816	0.082350644141	28
IFORAL_1395_1411_GRAPHEMATIC	55	473	30	-0.491906799845	-0.026955326082	0.094741019963	24
IFORAL_1395_1411_GRAPHEMATIC	56	484	36	-0.334193469077	-0.032106518608	0.122027955465	31
IFORAL_1395_1411_GRAPHEMATIC	57	485	39	-0.439224649367	-0.022439054260	0.210146372810	26
IFORAL_1395_1411_GRAPHEMATIC	58	478	33	-0.543885075127	-0.015750570987	0.085465640930	28
IFORAL_1395_1411_GRAPHEMATIC	59	469	18	-0.578846323716	-0.038353328693	0.112864627592	21
IFORAL_1395_1411_GRAPHEMATIC	60	402	41	-0.390225836432	-0.028683113189	0.077776894048	24
IFORAL_1395_1411_GRAPHEMATIC	61	442	29	-0.611758920921	-0.032410069328	0.310131550362	27
IFORAL_1395_1411_GRAPHEMATIC	62	459	43	-0.368198720050	-0.009466834562	0.202955092021	27
IFORAL_1395_1411_GRAPHEMATIC	63	455	12	-0.410223813358	-0.022646421336	0.113356197646	30
IFORAL_1395_1411_GRAPHEMATIC	64	449	28	-0.404342360228	-0.021311983906	-0.104503246632	26
IFORAL_1395_1411_GRAPHEMATIC	65	430	13	-0.044724010147	-0.033016700492	0.172934107350	35
IFORAL_1395_1411_GRAPHEMATIC	66	453	25	-0.395455183416	-0.028434037378	-0.213412969886	32
IFORAL_1395_1411_GRAPHEMATIC	67	499	42	-0.333844932880	-0.014528517694	-0.093608406476	29
IFORAL_1395_1411_GRAPHEMATIC	68	478	46	-0.405845688092	-0.023292117456	0.031718905580	22
IFORAL_1395_1411_GRAPHEMATIC	69	447	26	-0.477082805869	-0.026767876393	-0.040681272804	26
IFORAL_1395_1411_GRAPHEMATIC	70	464	27	-0.570950875335	-0.030958476932	0.003994842552	32
IFORAL_1395_1411_GRAPHEMATIC	71	457	50	-0.118947528158	-0.017342511469	0.588740292552	36
IFORAL_1395_1411_GRAPHEMATIC	72	448	47	-0.473078266375	-0.026972734570	0.092638614054	28
IFORAL_1395_1411_GRAPHEMATIC	73	490	29	-0.358726073026	-0.012392905873	0.164839070900	27
IFORAL_1395_1411_GRAPHEMATIC	74	502	33	-0.213349771480	-0.018319639330	0.484991008178	22
IFORAL_1395_1411_GRAPHEMATIC	75	414	12	-0.607098833072	-0.031202376408	-0.228702151429	27
IFORAL_1395_1411_GRAPHEMATIC	76	474	52	-0.257157456023	-0.027134660249	0.366930749616	28
IFORAL_1395_1411_GRAPHEMATIC	77	490	32	-0.404537791071	-0.035857157517	0.171042581738	25
IFORAL_1395_1411_GRAPHEMATIC	78	484	29	-0.282827373502	-0.031799376021	0.149155215318	25
IFORAL_1395_1411_GRAPHEMATIC	79	504	21	-0.665291012850	-0.017403819120	-0.095417460115	26
IFORAL_1395_1411_GRAPHEMATIC	80	456	14	-0.327308413501	-0.000346273425	-0.204801139618	26
IFORAL_1395_1411_GRAPHEMATIC	81	450	10	-0.462369647505	-0.033225943983	-0.387224857555	27
IFORAL_1395_1411_GRAPHEMATIC	82	402	6	-0.031733422293	-0.039796281728	0.068379073722	34
IFORAL_1395_1411_GRAPHEMATIC	83	440	44	-0.555949814204	-0.023905173019	0.166000651106	24
IFORAL_1395_1411_GRAPHEMATIC	84	474	17	-0.483778499573	-0.001378160900	-0.135930652866	30
IFORAL_1395_1411_GRAPHEMATIC	85	467	53	-0.488118237384	-0.029408804185	0.279058075749	22
IFORAL_1395_1411_GRAPHEMATIC	86	425	33	-0.320277495850	-0.018203509194	-0.028793317561	31
IFORAL_1395_1411_GRAPHEMATIC	87	474	55	-0.450961350287	-0.031204694433	0.217550547675	28
IFORAL_1395_1411_GRAPHEMATIC	88	436	17	-0.426494901766	-0.029907360525	0.045370896142	28
IFORAL_1395_1411_GRAPHEMATIC	89	479	42	-0.410099870406	-0.030863814739	0.080540474985	26
IFORAL_1395_1411_GRAPHEMATIC	90	420	23	-0.701445228251	-0.039767368925	0.003336343433	28
IFORAL_1395_1411_GRAPHEMATIC	91	478	69	-0.371864518134	-0.025067076495	0.264667424887	28
IFORAL_1395_1411_GRAPHEMATIC	92	433	14	-0.315447447028	-0.044772580683	-0.008732974009	26
IFORAL_1395_1411_GRAPHEMATIC	93	454	40	-0.413540515396	-0.022814875553	0.050900636104	25
IFORAL_1395_1411_GRAPHEMATIC	94	452	46	-0.436550780143	-0.018282730161	-0.065476403758	30
IFORAL_1395_1411_GRAPHEMATIC	95	463	13	-0.371729864411	-0.026029494894	0.243518954227	23
IFORAL_1395_1411_GRAPHEMATIC	96	451	29	-0.212809095366	-0.026880421873	0.193067553121	23
IFORAL_1395_1411_GRAPHEMATIC	97	463	21	-0.371935953294	-0.000748331813	0.292848562895	27
IFORAL_1395_1411_GRAPHEMATIC	98	430	48	-0.664832290374	-0.045043707655	0.043663991426	23
IFORAL_1395_1411_GRAPHEMATIC	99	443	22	-0.505232560866	-0.031451994641	-0.362857410491	28
IFORAL_1395_1411_GRAPHEMATIC	100	482	61	-0.521889362349	-0.032133517818	0.115653349524	31
IFORAL_1395_1411_GRAPHEMATIC	101	417	22	-0.901999888695	-0.042913913716	-0.133903786981	28
IFORAL_1395_1411_GRAPHEMATIC	102	421	19	-0.652942418043	-0.015882341584	-0.366113905743	26
IFORAL_1395_1411_GRAPHEMATIC	103	440	24	-0.535905379972	-0.022916730608	-0.168566648755	29
IFORAL_1395_1411_GRAPHEMATIC	104	458	9	0.146502390393	-0.015285560370	0.237110697836	25
IFORAL_1395_1411_GRAPHEMATIC	105	515	64	-0.743643211714	-0.019475926927	-0.090357310728	26
IFORAL_1395_1411_GRAPHEMATIC	106	437	10	-0.709426811617	-0.025770635284	0.053453994074	21
IFORAL_1395_1411_GRAPHEMATIC	107	446	36	-0.573945334817	-0.038148421906	0.001281287581	30
IFORAL_1395_1411_GRAPHEMATIC	108	413	23	-0.634053761727	-0.032793921899	0.200512464142	31
IFORAL_1395_1411_GRAPHEMATIC	109	449	10	-0.858214375743	-0.022755077002	0.155657661922	31
IFORAL_1395_1411_GRAPHEMATIC	110	442	11	-0.162209517146	-0.026192576231	0.205649339001	30
IFORAL_1395_1411_GRAPHEMATIC	111	471	34	-0.666091845825	-0.018564628570	0.000120384715	28
IFORAL_1395_1411_GRAPHEMATIC	112	455	51	-0.521957848014	-0.038752858463	0.075521474862	24
IFORAL_1395_1411_GRAPHEMATIC	113	449	30	-0.485985549201	-0.022873598002	-0.144834457430	28
IFORAL_1395_1411_GRAPHEMATIC	114	446	47	-0.385563659520	-0.024804857072	0.383109127006	29
IFORAL_1395_1411_GRAPHEMATIC	115	515	37	-0.302057216438	-0.027336799090	0.184224193381	27
IFORAL_1395_1411_GRAPHEMATIC	116	459	31	-0.314226526095	-0.015842874824	0.021669169527	33
IFORAL_1395_1411_GRAPHEMATIC	117	462	24	-0.487945466052	-0.032310667879	-0.038766824115	34
IFORAL_1395_1411_GRAPHEMATIC	118	457	12	-0.335244123342	-0.023165862157	0.225684740705	28
IFORAL_1395_1411_GRAPHEMATIC	119	482	11	-0.607044836596	-0.031970431740	-0.023033825465	35
IFORAL_1395_1411_GRAPHEMATIC	120	460	60	-0.415916241908	-0.031413537178	0.319334395530	23
IFORAL_1395_1411_GRAPHEMATIC	121	413	24	-0.784712983598	-0.038557978696	-0.395630816625	23
IFORAL_1395_1411_GRAPHEMATIC	122	472	25	-0.567940693303	-0.020019836352	0.015003077225	21
IFORAL_1395_1411_GRAPHEMATIC	123	475	30	-0.213663490833	-0.029740429444	0.388255145895	29
IFORAL_1395_1411_GRAPHEMATIC	124	396	7	-0.359212078888	-0.045085519574	-0.272130957530	32
IFORAL_1395_1411_GRAPHEMATIC	125	474	22	-0.522514397900	-0.030125369940	-0.230160664288	30
IFORAL_1395_1411_GRAPHEMATIC	126	470	27	-0.586183272810	-0.047371955025	-0.052684925509	24
IFORAL_1395_1411_GRAPHEMATIC	127	434	35	-0.691110391837	-0.026575855229	-0.414101164112	22
IFORAL_1395_1411_GRAPHEMATIC	128	471	42	-0.272699344929	-0.023680779733	0.085980453637	28
IFORAL_1395_1411_GRAPHEMATIC	129	464	45	-0.374638223840	-0.025007137082	0.005957556636	29
IFORAL_1395_1411_GRAPHEMATIC	130	433	25	-0.368517659527	-0.029239652750	0.112427588338	27
IFORAL_1395_1411_GRAPHEMATIC	131	429	46	-0.497989054040	-0.035951641639	-0.195754853585	25
IFORAL_1395_1411_GRAPHEMATIC	132	439	22	-0.471457118938	-0.027370820680	0.315911762781	22
IFORAL_1395_1411_GRAPHEMATIC	133	450	15	-0.522769494717	-0.027948830148	-0.357780038530	31
IFORAL_1395_1411_GRAPHEMATIC	134	444	19	-0.408268870503	-0.019875860868	0.027728447332	24
IFORAL_1395_1411_GRAPHEMATIC	135	424	10	-0.902486715591	-0.012238194558	-0.239574021046	26
IFORAL_1395_1411_GRAPHEMATIC	136	474	45	-0.661040892368	-0.015635908998	0.197676954353	29
IFORAL_1395_1411_GRAPHEMATIC	137	442	23	-0.754103071724	-0.031182120842	0.090728503335	32
IFORAL_1395_1411_GRAPHEMATIC	138	487	51	-0.249322605042	-0.012888769425	0.494081626903	24
IFORAL_1395_1411_GRAPHEMATIC	139	484	61	-0.692676046151	-0.025569038815	-0.090185171454	19
IFORAL_1395_1411_GRAPHEMATIC	140	496	61	-0.486935041434	-0.026680424551	-0.052496662930	31
IFORAL_1395_1411_GRAPHEMATIC	141	444	24	-0.467827354533	-0.026390725991	-0.222488901614	25
IFORAL_1395_1411_GRAPHEMATIC	142	462	45	-0.967489173966	-0.014728941579	-0.292488098385	26
IFORAL_1395_1411_GRAPHEMATIC	143	474	34	-0.504097774263	-0.018909556754	0.088294730894	29
IFORAL_1395_1411_GRAPHEMATIC	144	454	28	-0.585528748061	-0.027913940447	-0.187176075955	37
IFORAL_1395_1411_GRAPHEMATIC	145	433	14	-0.260702378453	-0.014416255537	0.149425292711	33
IFORAL_1395_1411_GRAPHEMATIC	146	435	21	-0.202759484418	-0.022779565064	0.176551800361	18
IFORAL_1395_1411_GRAPHEMATIC	147	430	36	-0.244294632470	-0.021423506005	0.346840870314	24
IFORAL_1395_1411_GRAPHEMATIC	148	454	24	-0.515477102698	-0.034198817346	-0.343350313802	33
IFORAL_1395_1411_GRAPHEMATIC	149	499	47	-0.585231240154	-0.046927092621	0.397067384305	29
IFORAL_1395_1411_GRAPHEMATIC	150	451	13	-0.703278984138	-0.025307765360	-0.681058550305	25
IFORAL_1395_1411_GRAPHEMATIC	151	478	25	-0.326447534647	-0.017659830876	0.322337324894	30
IFORAL_1395_1411_GRAPHEMATIC	152	460	43	-0.456682167284	-0.029208583462	-0.233920216503	26
IFORAL_1395_1411_GRAPHEMATIC	153	451	27	-0.371334976566	-0.027548092036	-0.070714809342	28
IFORAL_1395_1411_GRAPHEMATIC	154	424	8	-0.607848196353	-0.007844866858	-0.261276186467	33
IFORAL_1395_1411_GRAPHEMATIC	155	447	27	-0.327267826641	-0.041648879759	0.087053098372	30
IFORAL_1395_1411_GRAPHEMATIC	156	495	66	-0.343533342486	-0.027552161751	-0.037872794179	26
IFORAL_1395_1411_GRAPHEMATIC	157	464	39	-0.453787596051	-0.038128265954	0.095317482683	25
IFORAL_1395_1411_GRAPHEMATIC	158	465	33	-0.371236539183	-0.035764244068	0.385109412343	21
IFORAL_1395_1411_GRAPHEMATIC	159	494	42	-0.420727726471	-0.021121814789	0.024782099867	20
IFORAL_1395_1411_GRAPHEMATIC	160	470	13	-0.279575851848	-0.039114358772	0.220697087727	26
IFORAL_1395_1411_GRAPHEMATIC	161	487	48	-0.646334702564	-0.044837524748	-0.069214045185	21
IFORAL_1395_1411_GRAPHEMATIC	162	425	38	-0.631440066965	-0.036826259425	0.002810115332	26
IFORAL_1395_1411_GRAPHEMATIC	163	464	33	-0.320338217900	-0.018850524636	0.186042032457	30
IFORAL_1395_1411_GRAPHEMATIC	164	466	29	-0.374337971214	-0.029464211887	0.001892117168	25
IFORAL_1395_1411_GRAPHEMATIC	165	424	30	-0.548057397813	-0.015637345925	0.138811036328	25
IFORAL_1395_1411_GRAPHEMATIC	166	480	41	-0.341584762680	-0.027776414431	0.245304561698	21
IFORAL_1395_1411_GRAPHEMATIC	167	475	50	-0.350134695138	-0.026187249639	0.353131150452	23
IFORAL_1395_1411_GRAPHEMATIC	168	458	15	-0.729932761923	-0.018318813039	-0.340512298973	23
