control_id	split	held_value	prior_mass	model	eligible_events	bits	top1	primary_position_gain_bits
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	LAYOUT_CONTEXT	629	435.613166134614	574	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	BOUNDARY_CONTEXT	629	468.529274971603	574	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	EXACT_HOST	629	353.944285889240	574	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	HOST_X_POSITION	629	355.719423156919	575	-1.775137267679
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	HOST_X_RECORD_SLOT	629	363.612668203972	575	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	LAYOUT_CONTEXT	503	387.270896325624	460	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	BOUNDARY_CONTEXT	503	419.462560171176	460	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	EXACT_HOST	503	282.898799565303	460	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	HOST_X_POSITION	503	279.397142864317	460	3.501656700986
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	HOST_X_RECORD_SLOT	503	281.025175399909	459	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	11.0	LAYOUT_CONTEXT	593	393.856551411179	547	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	11.0	BOUNDARY_CONTEXT	593	415.814491667348	547	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	11.0	EXACT_HOST	593	287.702468219537	547	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	11.0	HOST_X_POSITION	593	287.859187950925	547	-0.156719731388
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	11.0	HOST_X_RECORD_SLOT	593	292.050857812098	546	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	11.0	LAYOUT_CONTEXT	501	449.051599281366	449	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	11.0	BOUNDARY_CONTEXT	501	491.114858638077	449	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	11.0	EXACT_HOST	501	351.779690465774	449	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	11.0	HOST_X_POSITION	501	353.645822900449	449	-1.866132434675
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	11.0	HOST_X_RECORD_SLOT	501	359.653310678708	447	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	11.0	LAYOUT_CONTEXT	679	554.269753003828	615	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	11.0	BOUNDARY_CONTEXT	679	613.230020185872	615	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	11.0	EXACT_HOST	679	383.885597430598	615	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	11.0	HOST_X_POSITION	679	381.167024188924	616	2.718573241674
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	11.0	HOST_X_RECORD_SLOT	679	385.662582931686	614	NA
