event_id_sha256	cell_id	physical_folio	page	locus	section	register	line_first	t_choice_withheld
6f40c6b46d55b5666a05	3cd4ca78dd7201580201	f108	f108v	f108v.47	S	STARS_RECIPE_B	0	WITHHELD_UNTIL_SCORING
08960bff62bbe105adca	3cd4ca78dd7201580201	f111	f111r	f111r.48	S	STARS_RECIPE_B	0	WITHHELD_UNTIL_SCORING
44e89e1d66d2d31fac35	3cd4ca78dd7201580201	f112	f112r	f112r.25	S	STARS_RECIPE_B	1	WITHHELD_UNTIL_SCORING
cbcdf73adc17a13dbd85	3cd4ca78dd7201580201	f114	f114v	f114v.11	S	STARS_RECIPE_B	0	WITHHELD_UNTIL_SCORING
6968b0801a5878bb6993	3cd4ca78dd7201580201	f114	f114v	f114v.5	S	STARS_RECIPE_B	0	WITHHELD_UNTIL_SCORING
ce036c0a2638ec4362a3	3cd4ca78dd7201580201	f94	f94v	f94v.5	H	HERBAL_B	1	WITHHELD_UNTIL_SCORING
4494670d314557626a4e	3cd4ca78dd7201580201	f95	f95v2	f95v2.6	H	HERBAL_B	0	WITHHELD_UNTIL_SCORING
7f4852fafdc1e676958c	65f320e75510b2f38182	f10	f10r	f10r.2	H	HERBAL_A	1	WITHHELD_UNTIL_SCORING
925d8a8ed8c3dcd25ffd	65f320e75510b2f38182	f107	f107r	f107r.2	S	STARS_RECIPE_B	1	WITHHELD_UNTIL_SCORING
5fa995359a8d9912c811	65f320e75510b2f38182	f111	f111v	f111v.30	S	STARS_RECIPE_B	0	WITHHELD_UNTIL_SCORING
52e7d3656f0245fec367	65f320e75510b2f38182	f19	f19v	f19v.8	H	HERBAL_A	0	WITHHELD_UNTIL_SCORING
08a654086f016c1f909f	65f320e75510b2f38182	f27	f27r	f27r.10	H	HERBAL_A	0	WITHHELD_UNTIL_SCORING
a79cad10e5101e388137	65f320e75510b2f38182	f30	f30r	f30r.9	H	HERBAL_A	1	WITHHELD_UNTIL_SCORING
d28df3742d77d55607cd	65f320e75510b2f38182	f42	f42v	f42v.2	H	HERBAL_A	0	WITHHELD_UNTIL_SCORING
c6eb903ed389feb3285c	65f320e75510b2f38182	f80	f80v	f80v.7	B	OTHER_B	0	WITHHELD_UNTIL_SCORING
c27ad5f7830f2de7f28b	65f320e75510b2f38182	f86	f86v3	f86v3.31	C	OTHER_B	0	WITHHELD_UNTIL_SCORING
972ac840a883c9ed9604	769eac8497f2e9d6a119	f15	f15r	f15r.1	H	HERBAL_A	1	WITHHELD_UNTIL_SCORING
4452d0c4a721d879e30b	769eac8497f2e9d6a119	f28	f28r	f28r.7	H	HERBAL_A	0	WITHHELD_UNTIL_SCORING
2c9b015325fd85ae0dbc	769eac8497f2e9d6a119	f37	f37v	f37v.4	H	HERBAL_A	0	WITHHELD_UNTIL_SCORING
36393690b1613ae65134	769eac8497f2e9d6a119	f37	f37v	f37v.4	H	HERBAL_A	1	WITHHELD_UNTIL_SCORING
af256488443ca1dd6e9d	769eac8497f2e9d6a119	f75	f75r	f75r.10	B	OTHER_B	1	WITHHELD_UNTIL_SCORING
1ce9b3834acc5735756f	769eac8497f2e9d6a119	f86	f86v6	f86v6.9	T	OTHER_B	1	WITHHELD_UNTIL_SCORING
029ef1583b8f8c954a25	769eac8497f2e9d6a119	f95	f95v1	f95v1.2	H	HERBAL_B	0	WITHHELD_UNTIL_SCORING
b5a07fd0b571a3e21258	ae3233044008b7e5e98a	f103	f103v	f103v.14	S	STARS_RECIPE_B	1	WITHHELD_UNTIL_SCORING
514ee408fa32e78e0b60	ae3233044008b7e5e98a	f111	f111r	f111r.7	S	STARS_RECIPE_B	0	WITHHELD_UNTIL_SCORING
ba6c61389cf8f3678484	ae3233044008b7e5e98a	f112	f112v	f112v.12	S	STARS_RECIPE_B	0	WITHHELD_UNTIL_SCORING
b7862edd186cb808954a	ae3233044008b7e5e98a	f66	f66r	f66r.78	T	OTHER_B	0	WITHHELD_UNTIL_SCORING
