held_book_or_ms	training_books	representation	test_sites	predictions_made	coverage	top1_correct	top1_accuracy	top1_wilson_low	top1_wilson_high	top3_correct	top3_accuracy	macro_target_accuracy	distinct_test_targets
Band2	Band3;Band4;Band5	GLOBAL_EXPANSION_FREQUENCY	15423	15423	1	592	0.0383842313428	0.0354652965804	0.0415330612488	1435	0.0930428580691	0.000560224089636	1785
Band2	Band3;Band4;Band5	RAW_SITE_IDENTITY	15423	14671	0.951241652078	13626	0.928771044919	0.924495847912	0.932821761638	14442	0.984390975394	0.832263344481	1250
Band2	Band3;Band4;Band5	RAW_GROUP_IDENTITY	15423	14666	0.950917460935	13614	0.928269466794	0.923980160619	0.932334478858	14430	0.983908359471	0.832933261493	1249
Band2	Band3;Band4;Band5	RAW_CHAR3_BACKOFF	15423	15423	1	13721	0.889645334889	0.884602959302	0.894493658245	14547	0.943201711729	0.598227631931	1785
Band2	Band3;Band4;Band5	PAGE_HOST_IDENTITY	15423	14730	0.955067107567	10661	0.723761031908	0.716482573365	0.730922810928	13374	0.907942973523	0.61559505248	1332
Band2	Band3;Band4;Band5	COMPILER_SIGNATURE	15423	15336	0.99435907411	2402	0.156624934794	0.1509588162	0.16246303185	4090	0.266692749087	0.0331933318771	1776
Band2	Band3;Band4;Band5	HOST_PLUS_COMPILER	15423	14316	0.928224080918	13280	0.927633417156	0.923273532076	0.93176386727	14083	0.983724504051	0.825844881594	1198
Band2	Band3;Band4;Band5	MARKER_AND_POSITION	15423	15423	1	822	0.0532970239253	0.0498619074233	0.0569546086613	1942	0.125915839979	0.00178448280388	1785
Band3	Band2;Band4;Band5	GLOBAL_EXPANSION_FREQUENCY	35245	35245	1	1257	0.0356646332813	0.0337785613891	0.037651912766	3003	0.0852035749752	0.000350140056022	2856
Band3	Band2;Band4;Band5	RAW_SITE_IDENTITY	35245	32781	0.930089374379	31105	0.948872822672	0.946435454103	0.951205000769	32450	0.989902687532	0.833956294378	1541
Band3	Band2;Band4;Band5	RAW_GROUP_IDENTITY	35245	32755	0.92935168109	31090	0.949168065944	0.946736198721	0.951494589965	32416	0.989650435048	0.83381952138	1540
Band3	Band2;Band4;Band5	RAW_CHAR3_BACKOFF	35245	35245	1	31517	0.894226131366	0.890972263419	0.897394072889	32875	0.93275641935	0.471152066076	2856
Band3	Band2;Band4;Band5	PAGE_HOST_IDENTITY	35245	31643	0.89780110654	23263	0.735170495844	0.730280479611	0.740003419633	29221	0.923458584837	0.549481934705	1750
Band3	Band2;Band4;Band5	COMPILER_SIGNATURE	35245	34965	0.992055610725	4830	0.138138138138	0.134561216272	0.141794563779	7712	0.220563420563	0.0243904045074	2809
Band3	Band2;Band4;Band5	HOST_PLUS_COMPILER	35245	30126	0.85475954036	28611	0.949711212906	0.947185574501	0.952122177816	29804	0.989311558123	0.824806796646	1417
Band3	Band2;Band4;Band5	MARKER_AND_POSITION	35245	35245	1	2078	0.0589587175486	0.0565473385446	0.0614662269135	4543	0.128897715988	0.0012348180706	2856
Band4	Band2;Band3;Band5	GLOBAL_EXPANSION_FREQUENCY	22037	22037	1	994	0.0451059581613	0.0424442328318	0.047926248828	2028	0.0920270454236	0.000450856627592	2218
Band4	Band2;Band3;Band5	RAW_SITE_IDENTITY	22037	20614	0.93542678223	19253	0.933976908897	0.930505533772	0.937286569283	20204	0.980110604444	0.853112349465	1447
Band4	Band2;Band3;Band5	RAW_GROUP_IDENTITY	22037	20611	0.935290647547	19254	0.934161370142	0.930694104382	0.937466828883	20201	0.980107709476	0.854282481011	1445
Band4	Band2;Band3;Band5	RAW_CHAR3_BACKOFF	22037	22037	1	19560	0.887598130417	0.883360097575	0.89170105569	20522	0.931251985297	0.582939736741	2218
Band4	Band2;Band3;Band5	PAGE_HOST_IDENTITY	22037	20985	0.952262104642	16415	0.782225399095	0.776589788827	0.787757701397	19192	0.914558017632	0.580603311915	1601
Band4	Band2;Band3;Band5	COMPILER_SIGNATURE	22037	21991	0.997912601534	3065	0.139375198945	0.134860681846	0.144015684247	4529	0.205947887772	0.0309689624377	2194
Band4	Band2;Band3;Band5	HOST_PLUS_COMPILER	22037	19978	0.906566229523	18745	0.938282110321	0.934860199929	0.941535503444	19653	0.983732105316	0.846111203571	1340
Band4	Band2;Band3;Band5	MARKER_AND_POSITION	22037	22037	1	1493	0.067749693697	0.0645063460726	0.0711437135863	3056	0.138675863321	0.00140770347338	2218
Band5	Band2;Band3;Band4	GLOBAL_EXPANSION_FREQUENCY	46326	46326	1	1652	0.0356603203385	0.0340097880848	0.0373878544424	3707	0.0800198592583	0.000312304809494	3202
Band5	Band2;Band3;Band4	RAW_SITE_IDENTITY	46326	42617	0.919936968441	39718	0.931975502734	0.929545843481	0.934327293223	42112	0.988150268672	0.807951471224	1665
Band5	Band2;Band3;Band4	RAW_GROUP_IDENTITY	46326	42607	0.919721106938	39735	0.932593235853	0.930173320089	0.9349351532	42107	0.988264839111	0.808175547998	1664
Band5	Band2;Band3;Band4	RAW_CHAR3_BACKOFF	46326	46326	1	40158	0.86685662479	0.863732550181	0.869919863247	42575	0.919030350127	0.438855268791	3202
Band5	Band2;Band3;Band4	PAGE_HOST_IDENTITY	46326	42687	0.921447998964	32642	0.764682456017	0.760634656782	0.7686826213	38938	0.91217466676	0.528572079952	1906
Band5	Band2;Band3;Band4	COMPILER_SIGNATURE	46326	45947	0.991818849026	5321	0.115807343243	0.112913497176	0.118765425795	8813	0.191807952641	0.0192850647248	3162
Band5	Band2;Band3;Band4	HOST_PLUS_COMPILER	46326	40697	0.878491559815	38001	0.933754330786	0.93129679733	0.936129986358	40218	0.98823009067	0.795189924991	1519
Band5	Band2;Band3;Band4	MARKER_AND_POSITION	46326	46326	1	2866	0.0618659068342	0.0597082412036	0.06409622862	5956	0.128567111341	0.000996919974628	3202
Ste1	Band2;Band3;Band4;Band5	GLOBAL_EXPANSION_FREQUENCY	33	33	1	0	0	0	0.104269997542	0	0	0	14
Ste1	Band2;Band3;Band4;Band5	RAW_SITE_IDENTITY	33	23	0.69696969697	21	0.913043478261	0.732040189243	0.975819995516	23	1	0.8	5
Ste1	Band2;Band3;Band4;Band5	RAW_GROUP_IDENTITY	33	23	0.69696969697	21	0.913043478261	0.732040189243	0.975819995516	23	1	0.8	5
Ste1	Band2;Band3;Band4;Band5	RAW_CHAR3_BACKOFF	33	33	1	23	0.69696969697	0.526618648542	0.826244685759	26	0.787878787879	0.428571428571	14
Ste1	Band2;Band3;Band4;Band5	PAGE_HOST_IDENTITY	33	25	0.757575757576	7	0.28	0.14283853851	0.475766051904	24	0.96	0.571428571429	7
Ste1	Band2;Band3;Band4;Band5	COMPILER_SIGNATURE	33	33	1	0	0	0	0.104269997542	0	0	0	14
Ste1	Band2;Band3;Band4;Band5	HOST_PLUS_COMPILER	33	23	0.69696969697	21	0.913043478261	0.732040189243	0.975819995516	23	1	0.8	5
Ste1	Band2;Band3;Band4;Band5	MARKER_AND_POSITION	33	33	1	0	0	0	0.104269997542	0	0	0	14
