system	instrument_level	stratum	rows	exact_true_host_rate	exact_left_edge_rate	exact_right_edge_rate	exact_edge_span_decomposition_rate	exact_component_boundary_set_rate	component_boundary_precision	component_boundary_recall	component_boundary_f1
SYSTEM_A_V2	SURFACE_ONLY	ALL_ROWS	15214	0.3028789273037991	0.3042592349152097	0.7609438674904693	0.3028789273037991	0.3028789273037991	0.878405315614618	0.13239196835411346	0.23010312867151128
SYSTEM_A_V2	SURFACE_ONLY	FREQUENT_COMPILER_MARKED	2442	0.5773955773955773	0.5823095823095823	0.5990990990990991	0.5773955773955773	0.5773955773955773	0.9516509433962265	0.4099568199136398	0.5730516598615303
SYSTEM_A_V2	SURFACE_ONLY	FREQUENT_LEXICAL_ID	5711	0.8068639467693924	0.8105410611101384	0.8270005253020487	0.8068639467693924	0.8068639467693924	0.9134125636672326	0.4099568199136398	0.5659186535764376
SYSTEM_A_V2	SURFACE_ONLY	LITERAL_ESCAPE	9503	0.0	0.0	0.7212459223403136	0.0	0.0	0.82864038616251	0.06423849320194587	0.11923366325172195
SYSTEM_A_V2	VMANUS_ANNOTATION_ASSISTED	ALL_ROWS	15214	0.2286052320231366	0.25805179439989484	0.717825686867359	0.2286052320231366	0.2286052320231366	0.9182608695652174	0.02643833558660057	0.051396865569940615
SYSTEM_A_V2	VMANUS_ANNOTATION_ASSISTED	FREQUENT_COMPILER_MARKED	2442	0.09664209664209664	0.2800982800982801	0.3918918918918919	0.09664209664209664	0.09664209664209664	0.944954128440367	0.07848615697231394	0.14493433395872418
SYSTEM_A_V2	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	5711	0.6090001751006829	0.6874452810365961	0.739975485904395	0.6090001751006829	0.6090001751006829	0.8728813559322034	0.07848615697231394	0.14402237240736424
SYSTEM_A_V2	VMANUS_ANNOTATION_ASSISTED	LITERAL_ESCAPE	9503	0.0	0.0	0.7045143638850889	0.0	0.0	0.9909502262443439	0.013658475739054508	0.02694555521378037
SYSTEM_B_V2	SURFACE_ONLY	ALL_ROWS	15214	0.11259366373077428	0.3009727882213751	0.612659392664651	0.11259366373077428	0.0897199947416853	0.9925280199252802	0.3053444863035566	0.4670149909663558
SYSTEM_B_V2	SURFACE_ONLY	FREQUENT_COMPILER_MARKED	5588	0.28453829634932	0.7974230493915533	0.3992483894058697	0.28453829634932	0.22226198997852542	1.0	0.5578231292517006	0.7161572052401747
SYSTEM_B_V2	SURFACE_ONLY	FREQUENT_LEXICAL_ID	5711	0.2999474697951322	0.8017860269655052	0.41218700752932935	0.2999474697951322	0.2390124321484854	1.0	0.5578231292517006	0.7161572052401747
SYSTEM_B_V2	SURFACE_ONLY	LITERAL_ESCAPE	9503	0.0	0.0	0.7331369041355361	0.0	0.0	0.9350180505415162	0.06461269801671449	0.12087271030218177
SYSTEM_B_V2	VMANUS_ANNOTATION_ASSISTED	ALL_ROWS	15214	0.030958327855922178	0.18745891941632706	0.496582095438412	0.030958327855922178	0.022347837518075456	1.0	0.07949683928229359	0.14728498757837452
SYSTEM_B_V2	VMANUS_ANNOTATION_ASSISTED	FREQUENT_COMPILER_MARKED	5588	0.06227630637079456	0.4883679312813171	0.13188976377952755	0.06227630637079456	0.03883321403006442	1.0	0.14854788069073782	0.25867076712796855
SYSTEM_B_V2	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	5711	0.08247242164244441	0.4993871476098757	0.15058658728769042	0.08247242164244441	0.059534232183505516	1.0	0.14854788069073782	0.25867076712796855
SYSTEM_B_V2	VMANUS_ANNOTATION_ASSISTED	LITERAL_ESCAPE	9503	0.0	0.0	0.7045143638850889	0.0	0.0	1.0	0.013658475739054508	0.02694887097766566
SYSTEM_A_V2	ORACLE_CEILING	ALL_ROWS	15214	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_A_V2	ORACLE_CEILING	FREQUENT_LEXICAL_ID	5711	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_A_V2	ORACLE_CEILING	LITERAL_ESCAPE	9503	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_A_V2	ORACLE_CEILING	FREQUENT_COMPILER_MARKED	2442	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_B_V2	ORACLE_CEILING	ALL_ROWS	15214	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_B_V2	ORACLE_CEILING	FREQUENT_LEXICAL_ID	5711	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_B_V2	ORACLE_CEILING	LITERAL_ESCAPE	9503	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_B_V2	ORACLE_CEILING	FREQUENT_COMPILER_MARKED	5588	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
