control_id	breakdown	value	gain_bits
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:01590eb393d1	-0.140044198164
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:029942877579	2.215719117479
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:02f2944c4ca3	0.109703782066
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:04a560e625ee	0.467606899228
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:04e856b91d1c	0.371980008370
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:0852a26b75e5	-0.854593866761
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:08830c20a8bf	-0.181296177482
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:09ad27222500	0.359294980743
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:0f0124193676	-0.250985618267
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:12a2c76d62fd	-0.432338184847
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:1433d68a74b7	1.471486721583
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:15c280f233ee	-1.396338892600
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:1621b8eba93e	-0.251006132645
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:175adf58ec37	0.629707323472
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:1c0ba3af5913	0.071457488850
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:1d011358f0d6	0.255656363912
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:1f2859fb5573	0.224459680787
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:1fc10e20c7de	0.545005550501
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:2349545b23b3	0.019779964101
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:26a87778fa88	-0.101486359417
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:27d2e795638c	0.233654544212
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:29ff38c5aa80	0.123328723824
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:2a1ebd39c71c	1.232291056365
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:2b472e8667d7	-0.143832336491
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:2b552f30fe40	-1.366724832246
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:303e68acbe69	0.068754919623
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:306baee0d52c	0.126159344498
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:3239764a525e	0.071690872541
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:33c09c74e7a1	-0.061840526979
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:343d59b87688	-0.682374038706
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:34ddc955d9a1	0.070739781503
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:3607a904dc25	-0.356249434846
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:3611af4176c2	-0.502110595717
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:385083ffc426	0.070991662534
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:3913fcae383d	0.117110503474
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:3944bf30a4ea	0.195032735057
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:3d3d36b55039	10.341186364404
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:40c6021619ff	1.077598133783
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:416a6250105d	0.195144888620
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:41afeaf5b0da	0.142029516497
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:45f0b4cdf6a3	0.070916401673
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:4e08aa66b90d	-0.346500488173
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:4ed1ecb6c60e	0.169563962589
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:519de8986877	0.024463107424
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:54282328939d	1.480908229202
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:55a5a3e533a0	0.024562288256
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:55fcf21b5130	0.070626881953
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:59d9ad69543d	0.121763871698
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:5a8da45c8472	1.478587604588
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:5acbef09c512	0.000049047767
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:5ae1ad839280	0.033357733638
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:5dc60fe386a1	0.071011395542
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:63d933838231	0.247875294685
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:660855a3c08b	-1.276111183425
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:66e068914e54	1.434192542087
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:674d5abafbb8	0.022803481021
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:697da1eb558e	-0.163689378237
AUGSBURG_ACCOUNTS_1402_1424	PAGE	P:AUGSBURG_ACCOUNTS_1402_1424:6af24e3e4994	-0.195210422599
