model	target_block	gain_bits	status
COMPILER12	FIRST_WRAPPER8	0.283149523417	DESCRIPTIVE_FIXED_PARTITION_NOT_SEPARATE_TEST
COMPILER12	FIRST_FRAME3	1.960849690883	DESCRIPTIVE_FIXED_PARTITION_NOT_SEPARATE_TEST
COMPILER12	FIRST_RENDERER4	-0.857086282313	DESCRIPTIVE_FIXED_PARTITION_NOT_SEPARATE_TEST
COMPILER12	FIELD_CLOSURE3	-1.527622282417	DESCRIPTIVE_FIXED_PARTITION_NOT_SEPARATE_TEST
HOST_CHAR3	FIRST_WRAPPER8	-3.363040075504	DESCRIPTIVE_FIXED_PARTITION_NOT_SEPARATE_TEST
HOST_CHAR3	FIRST_FRAME3	3.027619344537	DESCRIPTIVE_FIXED_PARTITION_NOT_SEPARATE_TEST
HOST_CHAR3	FIRST_RENDERER4	-1.463347036044	DESCRIPTIVE_FIXED_PARTITION_NOT_SEPARATE_TEST
HOST_CHAR3	FIELD_CLOSURE3	-0.459055036032	DESCRIPTIVE_FIXED_PARTITION_NOT_SEPARATE_TEST
RAW_CHAR3	FIRST_WRAPPER8	1.272357812754	DESCRIPTIVE_FIXED_PARTITION_NOT_SEPARATE_TEST
RAW_CHAR3	FIRST_FRAME3	0.542216968657	DESCRIPTIVE_FIXED_PARTITION_NOT_SEPARATE_TEST
RAW_CHAR3	FIRST_RENDERER4	1.124058341850	DESCRIPTIVE_FIXED_PARTITION_NOT_SEPARATE_TEST
RAW_CHAR3	FIELD_CLOSURE3	0.237458965006	DESCRIPTIVE_FIXED_PARTITION_NOT_SEPARATE_TEST
