edition	axis	model	worlds	true_gain_bits	null_mean_bits	null_median_bits	null_q95_bits	local_p	max_15_p
ZL3b	RAYS_8_VS_7	OPEN_WRAPPER7	4096	5.211184936658	2.246894338477	2.240017981422	7.965708867796	0.202587258970	0.439345862826
ZL3b	RAYS_8_VS_7	OPEN_COMPILER12	4096	1.669199437331	-0.740093605334	-0.712799927281	5.677741089216	0.268489138394	0.797412741030
ZL3b	RAYS_8_VS_7	BODY_COMPILER12	4096	0.614410988906	1.225904614188	1.265762021096	9.373698133559	0.554063949231	0.886746399805
ZL3b	RAYS_8_VS_7	OPEN_BODY_COMPILER24	4096	2.759707610454	2.215799665099	2.154606990803	11.774357100768	0.461557237003	0.692701977056
ZL3b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	4096	-16.542231369916	-8.599072662061	-8.640808246784	1.300112299746	0.906028801562	1.000000000000
ZL3b	TAIL_2_VS_1	OPEN_WRAPPER7	4096	-10.096256744360	-5.951876110684	-5.952164364775	-3.525923736539	0.996582865511	1.000000000000
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	4096	-6.276590881395	-6.833966227226	-6.801878513437	-2.181939205967	0.428850378326	1.000000000000
ZL3b	TAIL_2_VS_1	BODY_COMPILER12	4096	-13.314990009151	-9.502157586750	-9.432901354110	-4.265665090533	0.875518672199	1.000000000000
ZL3b	TAIL_2_VS_1	OPEN_BODY_COMPILER24	4096	-15.686826782267	-14.033250600644	-13.916060460997	-7.518479099442	0.662191847693	1.000000000000
ZL3b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	4096	-13.735527814483	-16.256377619184	-16.286085854016	-8.032771657566	0.308518428118	1.000000000000
ZL3b	COLOR_RED_VS_YEL	OPEN_WRAPPER7	4096	-8.561049451709	-3.664773598777	-3.632658639185	1.413144627633	0.939467903344	1.000000000000
ZL3b	COLOR_RED_VS_YEL	OPEN_COMPILER12	4096	-7.947911184788	-6.409020945233	-6.377547830981	0.297107700194	0.649743714913	1.000000000000
ZL3b	COLOR_RED_VS_YEL	BODY_COMPILER12	4096	-9.337102342860	-8.337007628302	-8.231889968520	-2.277909887756	0.618501342446	1.000000000000
ZL3b	COLOR_RED_VS_YEL	OPEN_BODY_COMPILER24	4096	-18.207815910082	-13.691656755590	-13.595607276742	-4.162809152836	0.783988284110	1.000000000000
ZL3b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	4096	-20.958637043044	-23.077824664712	-22.915372804357	-11.386752310733	0.391017817916	1.000000000000
IT2a	RAYS_8_VS_7	OPEN_WRAPPER7	4096	3.201524935484	-0.982346588888	-0.953532859030	4.589811047543	0.105198926043	0.450329509397
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	4096	-1.878443343656	-4.763391784240	-4.760302690816	1.397496721401	0.210397852087	0.937759336100
IT2a	RAYS_8_VS_7	BODY_COMPILER12	4096	2.008699197092	0.372095844576	0.417845302591	9.535320000415	0.385892116183	0.570417378570
IT2a	RAYS_8_VS_7	OPEN_BODY_COMPILER24	4096	1.637476454672	-0.444441353972	-0.486590044595	9.616819812963	0.361728093727	0.615328288992
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	4096	-11.000456745148	-7.436242283294	-7.515494121723	2.757741617125	0.719794971931	1.000000000000
IT2a	TAIL_2_VS_1	OPEN_WRAPPER7	4096	-11.545000908366	-6.923312114088	-6.917331965749	-4.212446094114	0.998047351721	1.000000000000
