operation	model	hosts	licensed_hosts	brier	brier_gain_vs_frequency	roc_auc	average_precision	null_mean_gain	null_sd_gain	standardized_gain	local_p	max12_p
wrapper:NONE>q	COMPILER	52	31	0.256608506173	0.004436165799	0.542242703533	0.687019214910	-0.022637566660	0.023295610427	1.162181714171	0.121445136092	0.725741486635
wrapper:NONE>q	FREQUENCY	52	31	0.261044671972	0.000000000000	0.000000000000	0.395277736625	NA	NA	NA	NA	NA
wrapper:NONE>q	FULL	52	31	0.260117330928	0.000927341044	0.599078341014	0.727231933722	-0.061120846480	0.044996178643	1.378965712081	0.087391675821	0.587330648114
wrapper:NONE>q	LAYOUT	52	31	0.241487635901	0.019557036071	0.629800307220	0.663680810273	-0.018082490080	0.019114829126	1.969127000979	0.046014890760	0.351153423654
wrapper:NONE>q	REGISTER	52	31	0.288300897545	-0.027256225573	0.456221198157	0.559398501767	-0.034003010782	0.028269112791	0.238662785714	0.384352496033	0.985109239595
wrapper:ch>s	COMPILER	25	7	0.198549106840	-0.014947442952	0.626984126984	0.468381180223	-0.019838337907	0.035249760274	0.138749736658	0.444647870133	0.992554619797
wrapper:ch>s	FREQUENCY	25	7	0.183601663889	0.000000000000	0.706349206349	0.602453102453	NA	NA	NA	NA	NA
wrapper:ch>s	FULL	25	7	0.222262018640	-0.038660354752	0.619047619048	0.379661608233	-0.057376556240	0.060042803492	0.311714317114	0.386061271817	0.970096423776
wrapper:ch>s	LAYOUT	25	7	0.169155392228	0.014446271661	0.753968253968	0.682416826380	-0.016588267074	0.030549181447	1.015887734609	0.146832662029	0.795679238374
wrapper:ch>s	REGISTER	25	7	0.276071817796	-0.092470153908	0.472222222222	0.294345654346	-0.041485497963	0.042591115827	-1.197072557373	0.889173684853	1.000000000000
wrapper:d>s	COMPILER	16	8	0.092862199593	0.019852247315	0.968750000000	0.975000000000	-0.006398547660	0.022274568502	1.178509696983	0.187110948371	0.720371048456
wrapper:d>s	FREQUENCY	16	8	0.112714446909	0.000000000000	0.953125000000	0.959375000000	NA	NA	NA	NA	NA
wrapper:d>s	FULL	16	8	0.148918662260	-0.036204215352	0.867187500000	0.760267857143	-0.079658232618	0.054109859412	0.803070230438	0.310753081899	0.858171609911
wrapper:d>s	LAYOUT	16	8	0.123527679846	-0.010813232937	0.953125000000	0.952628968254	-0.034326680579	0.036644010879	0.641672324562	0.249725375320	0.907481996827
wrapper:d>s	REGISTER	16	8	0.151996723313	-0.039282276405	0.867187500000	0.760267857143	-0.076378561011	0.039109627737	0.948520524300	0.186134505065	0.815330159893
