control_id	world_index	whole_form_gain_vs_host_bits_per_event	mobile_events
ABBREVIATION_HEAVY_MEDIEVAL	0	-0.023496471546	716
ABBREVIATION_HEAVY_MEDIEVAL	1	-0.024444909868	716
ABBREVIATION_HEAVY_MEDIEVAL	2	-0.025905546164	742
ABBREVIATION_HEAVY_MEDIEVAL	3	-0.025214193026	729
ABBREVIATION_HEAVY_MEDIEVAL	4	-0.025327045142	710
ABBREVIATION_HEAVY_MEDIEVAL	5	-0.019846514265	706
ABBREVIATION_HEAVY_MEDIEVAL	6	-0.024654704256	769
ABBREVIATION_HEAVY_MEDIEVAL	7	-0.024721229541	726
ABBREVIATION_HEAVY_MEDIEVAL	8	-0.026283066038	755
ABBREVIATION_HEAVY_MEDIEVAL	9	-0.022872342314	744
ABBREVIATION_HEAVY_MEDIEVAL	10	-0.025824012233	744
ABBREVIATION_HEAVY_MEDIEVAL	11	-0.024902401547	710
ABBREVIATION_HEAVY_MEDIEVAL	12	-0.025547712087	726
ABBREVIATION_HEAVY_MEDIEVAL	13	-0.030189427257	728
ABBREVIATION_HEAVY_MEDIEVAL	14	-0.022567831143	730
ABBREVIATION_HEAVY_MEDIEVAL	15	-0.026586954202	730
ABBREVIATION_HEAVY_MEDIEVAL	16	-0.024169035673	705
ABBREVIATION_HEAVY_MEDIEVAL	17	-0.020971028967	727
ABBREVIATION_HEAVY_MEDIEVAL	18	-0.023464548497	727
ABBREVIATION_HEAVY_MEDIEVAL	19	-0.023261267661	720
ABBREVIATION_HEAVY_MEDIEVAL	20	-0.027521721640	740
ABBREVIATION_HEAVY_MEDIEVAL	21	-0.024362236196	716
ABBREVIATION_HEAVY_MEDIEVAL	22	-0.023753149222	750
ABBREVIATION_HEAVY_MEDIEVAL	23	-0.023954093045	760
ABBREVIATION_HEAVY_MEDIEVAL	24	-0.024996469286	749
ABBREVIATION_HEAVY_MEDIEVAL	25	-0.023939415770	729
ABBREVIATION_HEAVY_MEDIEVAL	26	-0.024427513225	737
ABBREVIATION_HEAVY_MEDIEVAL	27	-0.023602240394	756
ABBREVIATION_HEAVY_MEDIEVAL	28	-0.025397083472	735
ABBREVIATION_HEAVY_MEDIEVAL	29	-0.022660501489	733
ABBREVIATION_HEAVY_MEDIEVAL	30	-0.024829267497	714
ABBREVIATION_HEAVY_MEDIEVAL	31	-0.025020992784	726
ABBREVIATION_HEAVY_MEDIEVAL	32	-0.022584376194	729
ABBREVIATION_HEAVY_MEDIEVAL	33	-0.025023132078	726
ABBREVIATION_HEAVY_MEDIEVAL	34	-0.022925539076	723
ABBREVIATION_HEAVY_MEDIEVAL	35	-0.024892170049	728
ABBREVIATION_HEAVY_MEDIEVAL	36	-0.024132965442	726
ABBREVIATION_HEAVY_MEDIEVAL	37	-0.024360088947	697
ABBREVIATION_HEAVY_MEDIEVAL	38	-0.029035203971	750
ABBREVIATION_HEAVY_MEDIEVAL	39	-0.025666646845	738
ABBREVIATION_HEAVY_MEDIEVAL	40	-0.023198623115	722
ABBREVIATION_HEAVY_MEDIEVAL	41	-0.022073627380	752
ABBREVIATION_HEAVY_MEDIEVAL	42	-0.024499079867	733
ABBREVIATION_HEAVY_MEDIEVAL	43	-0.022890610492	734
ABBREVIATION_HEAVY_MEDIEVAL	44	-0.026617879350	723
ABBREVIATION_HEAVY_MEDIEVAL	45	-0.024751111716	701
ABBREVIATION_HEAVY_MEDIEVAL	46	-0.023592685064	719
ABBREVIATION_HEAVY_MEDIEVAL	47	-0.027874025794	728
ABBREVIATION_HEAVY_MEDIEVAL	48	-0.024345826471	703
ABBREVIATION_HEAVY_MEDIEVAL	49	-0.022647415148	738
ABBREVIATION_HEAVY_MEDIEVAL	50	-0.023940136050	744
ABBREVIATION_HEAVY_MEDIEVAL	51	-0.024647479745	733
ABBREVIATION_HEAVY_MEDIEVAL	52	-0.024443695760	767
ABBREVIATION_HEAVY_MEDIEVAL	53	-0.026980481014	727
ABBREVIATION_HEAVY_MEDIEVAL	54	-0.025935777279	729
ABBREVIATION_HEAVY_MEDIEVAL	55	-0.022185189121	710
ABBREVIATION_HEAVY_MEDIEVAL	56	-0.025657403238	741
ABBREVIATION_HEAVY_MEDIEVAL	57	-0.024934568959	753
ABBREVIATION_HEAVY_MEDIEVAL	58	-0.021704630697	728
ABBREVIATION_HEAVY_MEDIEVAL	59	-0.024698780271	677
ABBREVIATION_HEAVY_MEDIEVAL	60	-0.024804288933	720
ABBREVIATION_HEAVY_MEDIEVAL	61	-0.020194555639	743
ABBREVIATION_HEAVY_MEDIEVAL	62	-0.023622340955	737
ABBREVIATION_HEAVY_MEDIEVAL	63	-0.021617303765	743
ARBITRARY_LOCAL_CODEBOOK	0	0.161278812749	98
ARBITRARY_LOCAL_CODEBOOK	1	0.168597135322	91
ARBITRARY_LOCAL_CODEBOOK	2	0.164632648167	107
ARBITRARY_LOCAL_CODEBOOK	3	0.167434111770	97
ARBITRARY_LOCAL_CODEBOOK	4	0.167639242033	109
ARBITRARY_LOCAL_CODEBOOK	5	0.169487154896	115
ARBITRARY_LOCAL_CODEBOOK	6	0.168165964737	105
ARBITRARY_LOCAL_CODEBOOK	7	0.168956989395	93
ARBITRARY_LOCAL_CODEBOOK	8	0.166662399785	103
ARBITRARY_LOCAL_CODEBOOK	9	0.170164512541	100
ARBITRARY_LOCAL_CODEBOOK	10	0.166713308043	86
ARBITRARY_LOCAL_CODEBOOK	11	0.167862202827	95
ARBITRARY_LOCAL_CODEBOOK	12	0.163778853822	108
ARBITRARY_LOCAL_CODEBOOK	13	0.161254220560	115
ARBITRARY_LOCAL_CODEBOOK	14	0.172499456542	96
ARBITRARY_LOCAL_CODEBOOK	15	0.167582579941	111
ARBITRARY_LOCAL_CODEBOOK	16	0.161005931719	104
ARBITRARY_LOCAL_CODEBOOK	17	0.161463149966	120
ARBITRARY_LOCAL_CODEBOOK	18	0.171031207998	92
ARBITRARY_LOCAL_CODEBOOK	19	0.161295816887	104
ARBITRARY_LOCAL_CODEBOOK	20	0.165557782206	119
ARBITRARY_LOCAL_CODEBOOK	21	0.167510006541	101
ARBITRARY_LOCAL_CODEBOOK	22	0.166325610630	100
