system	instrument_level	stratum	rows	target_types	host_mutual_information_bits	host_information_fraction	full_tuple_mutual_information_bits	full_tuple_information_fraction	raw_surface_information_fraction	host_decoder_predictions	host_decoder_coverage	host_decoder_accuracy	full_decoder_predictions	full_decoder_coverage	full_decoder_accuracy	raw_decoder_coverage	raw_decoder_accuracy
SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	ALL_ROWS	15214	6175	11.356479861563212	0.9830054054176403	11.548041434161096	0.9995867813043143	0.9965580682186471	7110	0.46733271986328384	0.8333333333333334	477	0.031352701459182335	0.8553459119496856	0.3664388063625608	0.9321973094170404
SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	FREQUENT_LEXICAL_ID	5711	384	7.472860015687478	0.963420087758062	7.74387818125729	0.9983604378126825	0.9863431609969447	5171	0.9054456312379618	0.8810674917810868	469	0.08212222027665908	0.8528784648187633	0.7996848187707932	0.917232318808846
SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	LITERAL_ESCAPE	9503	5791	12.232396835261742	0.9940384172040794	12.305758634226297	1.0	1.0	1856	0.1953067452383458	0.7807112068965517	8	0.0008418394191308007	1.0	0.1060717668104809	1.0
SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	ALL_ROWS	15214	6175	11.487083473888394	0.9943103219452738	11.548041434161096	0.9995867813043143	0.9965580682186471	5926	0.38950966215327987	0.9220384745190685	477	0.031352701459182335	0.8553459119496856	0.3664388063625608	0.9321973094170404
SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	5711	384	7.602804517987319	0.9801728629400649	7.74387818125729	0.9983604378126825	0.9863431609969447	4757	0.8329539485203993	0.9079251629178053	469	0.08212222027665908	0.8528784648187633	0.7996848187707932	0.917232318808846
SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	LITERAL_ESCAPE	9503	5791	12.304998949816229	0.9999382659425844	12.305758634226297	1.0	1.0	1158	0.12185625591918342	0.9948186528497409	8	0.0008418394191308007	1.0	0.1060717668104809	1.0
SYSTEM_A_V3_UNCHANGED_LITERAL	ORACLE_CEILING	ALL_ROWS	15214	6175	11.481752944318254	0.9938489166995409	11.527743895593852	0.997829846904615	0.9965580682186471	7745	0.5090705928749836	0.9313105229180116	2470	0.16235046667543052	0.8963562753036437	0.3664388063625608	0.9321973094170404
SYSTEM_A_V3_UNCHANGED_LITERAL	ORACLE_CEILING	FREQUENT_LEXICAL_ID	5711	384	7.637886090969063	0.984695668405417	7.689805908141895	0.9913893030663133	0.9863431609969447	5470	0.9578007354228681	0.9329067641681902	2384	0.41744002801610924	0.8926174496644296	0.7996848187707932	0.917232318808846
SYSTEM_A_V3_UNCHANGED_LITERAL	ORACLE_CEILING	LITERAL_ESCAPE	9503	5791	12.305758634226297	1.0	12.305758634226297	1.0	1.0	2196	0.2310849205514048	1.0	86	0.00904977375565611	1.0	0.1060717668104809	1.0
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	SURFACE_ONLY	ALL_ROWS	15214	6175	10.185985477208112	0.8816885959081769	11.551056703188367	0.9998477799402233	0.9962655889140791	7244	0.4761403970027606	0.37465488680287135	443	0.029117917707374787	0.9390519187358917	0.36893650584987514	0.9380010689470871
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	SURFACE_ONLY	FREQUENT_LEXICAL_ID	5711	384	4.16854937896216	0.5374199704092911	7.751910803036475	0.9993960238082965	0.9851826665339665	5499	0.9628786552267554	0.21676668485179124	435	0.07616879705830852	0.9379310344827586	0.8063386447207144	0.9244299674267101
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	SURFACE_ONLY	LITERAL_ESCAPE	9503	5791	12.273809087854078	0.9974036914487046	12.305758634226297	1.0	1.0	1745	0.18362622329790593	0.8722063037249284	8	0.0008418394191308007	1.0	0.1060717668104809	1.0
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	VMANUS_ANNOTATION_ASSISTED	ALL_ROWS	15214	6175	11.124749928108237	0.9629470968607531	11.551056703188367	0.9998477799402233	0.9962655889140791	6259	0.41139739713421847	0.6534590190126218	443	0.029117917707374787	0.9390519187358917	0.36893650584987514	0.9380010689470871
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	5711	384	6.622425766779458	0.8537799450288461	7.751910803036475	0.9993960238082965	0.9851826665339665	5091	0.8914375766065488	0.5788646631310155	435	0.07616879705830852	0.9379310344827586	0.8063386447207144	0.9244299674267101
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	VMANUS_ANNOTATION_ASSISTED	LITERAL_ESCAPE	9503	5791	12.302039573508072	0.9996977788343839	12.305758634226297	1.0	1.0	1168	0.12290855519309692	0.978595890410959	8	0.0008418394191308007	1.0	0.1060717668104809	1.0
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	ORACLE_CEILING	ALL_ROWS	15214	6175	9.401204531000005	0.8137587513088531	11.544697752985646	0.9992973556451729	0.9962655889140791	7909	0.5198501380307612	0.3169806549500569	2430	0.15972130932036283	0.9679012345679012	0.36893650584987514	0.9380010689470871
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	ORACLE_CEILING	FREQUENT_LEXICAL_ID	5711	384	2.027915681160568	0.26144403874932315	7.734970675495903	0.9972120595526421	0.9851826665339665	5711	1.0	0.05445631237961828	2344	0.41043600070040276	0.9667235494880546	0.8063386447207144	0.9244299674267101
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	ORACLE_CEILING	LITERAL_ESCAPE	9503	5791	12.305758634226297	1.0	12.305758634226297	1.0	1.0	2196	0.2310849205514048	1.0	86	0.00904977375565611	1.0	0.1060717668104809	1.0
