panel	event_id_sha256	cell_id	physical_folio	page	locus	section	register	prev_dy	q_choice_withheld
COMPOSITIONAL_TECHNICAL_NOTATION	a7517adb4f7813caeb2b	015f3a5e960fbbd30640	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0029	P:COMPOSITIONAL_TECHNICAL_NOTATION:737d613e46d7	L:COMPOSITIONAL_TECHNICAL_NOTATION:98f39617273e	FROZEN_REVERSIBLE_FACTORIAL_DISTRIBUTED_CONTROL	R1	0	WITHHELD_UNTIL_SCORING
COMPOSITIONAL_TECHNICAL_NOTATION	79c4311c89e925dec526	015f3a5e960fbbd30640	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0089	P:COMPOSITIONAL_TECHNICAL_NOTATION:ebbfff75aaf2	L:COMPOSITIONAL_TECHNICAL_NOTATION:6c802b2a97d0	FROZEN_REVERSIBLE_FACTORIAL_DISTRIBUTED_CONTROL	R2	0	WITHHELD_UNTIL_SCORING
COMPOSITIONAL_TECHNICAL_NOTATION	7a34fc55587f64b9c74b	015f3a5e960fbbd30640	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0112	P:COMPOSITIONAL_TECHNICAL_NOTATION:6e0f0ab42c54	L:COMPOSITIONAL_TECHNICAL_NOTATION:840a07b48088	FROZEN_REVERSIBLE_FACTORIAL_DISTRIBUTED_CONTROL	R2	0	WITHHELD_UNTIL_SCORING
COMPOSITIONAL_TECHNICAL_NOTATION	42cbfaff44dba5fa923b	015f3a5e960fbbd30640	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0120	P:COMPOSITIONAL_TECHNICAL_NOTATION:6bceca628f53	L:COMPOSITIONAL_TECHNICAL_NOTATION:e7a0598c1821	FROZEN_REVERSIBLE_FACTORIAL_DISTRIBUTED_CONTROL	R2	0	WITHHELD_UNTIL_SCORING
COMPOSITIONAL_TECHNICAL_NOTATION	40fa465b66239b024305	015f3a5e960fbbd30640	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0170	P:COMPOSITIONAL_TECHNICAL_NOTATION:df60ce1444d1	L:COMPOSITIONAL_TECHNICAL_NOTATION:b33be25efd93	FROZEN_REVERSIBLE_FACTORIAL_DISTRIBUTED_CONTROL	R3	0	WITHHELD_UNTIL_SCORING
COMPOSITIONAL_TECHNICAL_NOTATION	d7f6de6c469dea3490ac	015f3a5e960fbbd30640	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0146	P:COMPOSITIONAL_TECHNICAL_NOTATION:e72fccd7bb11	L:COMPOSITIONAL_TECHNICAL_NOTATION:43297d80abd9	FROZEN_REVERSIBLE_FACTORIAL_DISTRIBUTED_CONTROL	R4	0	WITHHELD_UNTIL_SCORING
COMPOSITIONAL_TECHNICAL_NOTATION	9fbdddb8183640df7d4a	015f3a5e960fbbd30640	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0149	P:COMPOSITIONAL_TECHNICAL_NOTATION:bc347789008e	L:COMPOSITIONAL_TECHNICAL_NOTATION:c26d58cf8352	FROZEN_REVERSIBLE_FACTORIAL_DISTRIBUTED_CONTROL	R4	0	WITHHELD_UNTIL_SCORING
COMPOSITIONAL_TECHNICAL_NOTATION	a4f37e4194685bdf46ea	0260568cf2ef33e000cf	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0034	P:COMPOSITIONAL_TECHNICAL_NOTATION:6c18f431f7d0	L:COMPOSITIONAL_TECHNICAL_NOTATION:a79792528f1e	FROZEN_REVERSIBLE_FACTORIAL_DISTRIBUTED_CONTROL	R1	0	WITHHELD_UNTIL_SCORING
COMPOSITIONAL_TECHNICAL_NOTATION	9ae7b5c879f31e0ac6c6	0260568cf2ef33e000cf	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0080	P:COMPOSITIONAL_TECHNICAL_NOTATION:11baaf248054	L:COMPOSITIONAL_TECHNICAL_NOTATION:6de53ef15728	FROZEN_REVERSIBLE_FACTORIAL_DISTRIBUTED_CONTROL	R3	0	WITHHELD_UNTIL_SCORING
COMPOSITIONAL_TECHNICAL_NOTATION	f36a46f5b22b08428c89	0260568cf2ef33e000cf	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0167	P:COMPOSITIONAL_TECHNICAL_NOTATION:cbc8b257b988	L:COMPOSITIONAL_TECHNICAL_NOTATION:f7c16e8f347b	FROZEN_REVERSIBLE_FACTORIAL_DISTRIBUTED_CONTROL	R3	0	WITHHELD_UNTIL_SCORING
