ranking_scope	rank	corpus_id	language	family	tier	historical_status	structural_distance_to_voynich	spectrum_js_distance	scalar_rms_distance	ap_gain_over_best_string	heldout_precision	claim_ceiling
ALL_MATCHED	1	OLD_ITALIAN_UD_CONTROL	Old Italian	Romance	HISTORICAL_UD	HISTORICAL_CONTROL	0.29108926266785956	0.12247702843881837	0.4597014968969007	-0.050137086277821	0.010309278350515464	STRUCTURAL_SURFACE_NEIGHBOR_ONLY_NOT_LANGUAGE_IDENTIFICATION
ALL_MATCHED	2	OLD_CHURCH_SLAVONIC_UD	Old Church Slavonic	Slavic	HISTORICAL_UD	HISTORICAL_EXACT	0.3472333527255342	0.19130874577835852	0.5031579596727098	-0.07269646402671923	0.023809523809523808	STRUCTURAL_SURFACE_NEIGHBOR_ONLY_NOT_LANGUAGE_IDENTIFICATION
ALL_MATCHED	3	ADYGHE_MODERN_SENSITIVITY	Adyghe	Northwest_Caucasian	MODERN_MATCHED_SENSITIVITY	MODERN_ONLY	0.3519187352934849	0.18480164292545767	0.5190358276615121	0.002510982968605781	0.010738255033557046	STRUCTURAL_SURFACE_NEIGHBOR_ONLY_NOT_LANGUAGE_IDENTIFICATION
ALL_MATCHED	4	LATIN_PROIEL_CONTROL	Latin	Italic	HISTORICAL_UD	HISTORICAL_CONTROL	0.40513846659669456	0.17457918843728223	0.6356977447561069	-0.8567941317941318	0.07272727272727272	STRUCTURAL_SURFACE_NEIGHBOR_ONLY_NOT_LANGUAGE_IDENTIFICATION
ALL_MATCHED	5	KAZAKH_KIPCHAK_SENSITIVITY	Kazakh	Turkic_Kipchak	MODERN_MATCHED_SENSITIVITY	MODERN_PROXY_NOT_CUMAN	0.4286097324435287	0.30015073600426667	0.5570687288827907	0.0	0.0	STRUCTURAL_SURFACE_NEIGHBOR_ONLY_NOT_LANGUAGE_IDENTIFICATION
ALL_MATCHED	6	LATIN_WIKI_CONTROL	Latin	Italic	MODERN_MATCHED_SENSITIVITY	MODERN_COMPOSITION_IN_HISTORICAL_LANGUAGE	0.44525971486415117	0.3181823999857622	0.5723370297425402	0.0	0.0	STRUCTURAL_SURFACE_NEIGHBOR_ONLY_NOT_LANGUAGE_IDENTIFICATION
ALL_MATCHED	7	ITALIAN_WIKI_CONTROL	Italian	Romance	MODERN_MATCHED_SENSITIVITY	MODERN_CONTROL	0.4475598462175393	0.37543038164800024	0.5196893107870784	0.0	0.0	STRUCTURAL_SURFACE_NEIGHBOR_ONLY_NOT_LANGUAGE_IDENTIFICATION
ALL_MATCHED	8	LEZGIAN_MODERN_SENSITIVITY	Lezgian	Northeast_Caucasian	MODERN_MATCHED_SENSITIVITY	MODERN_ONLY	0.44820488471171893	0.34133775153727147	0.5550720178861664	0.0	0.0	STRUCTURAL_SURFACE_NEIGHBOR_ONLY_NOT_LANGUAGE_IDENTIFICATION
ALL_MATCHED	9	ARABIC_WIKI_CONTROL	Arabic	Semitic	MODERN_MATCHED_SENSITIVITY	MODERN_STANDARD_CONTROL	0.45416620771756033	0.3978709761332611	0.5104614393018595	-0.07895676200365796	0.01770657672849916	STRUCTURAL_SURFACE_NEIGHBOR_ONLY_NOT_LANGUAGE_IDENTIFICATION
ALL_MATCHED	10	MALTESE_MODERN_SENSITIVITY	Maltese	Semitic	MODERN_MATCHED_SENSITIVITY	MODERN_PROXY_NOT_EARLY_MALTESE	0.45691628575794596	0.3834932084119373	0.5303393631039546	0.0	0.0	STRUCTURAL_SURFACE_NEIGHBOR_ONLY_NOT_LANGUAGE_IDENTIFICATION
