edition	axis	model	held_folio	held_rows	positives	gain_bits	brier_nuisance	brier_model	ap_nuisance	ap_model
ZL3b	RAYS_8_VS_7	OPEN_WRAPPER7	f104	24	15	2.707312709969	0.394892961851	0.363822735128	0.503188473320	0.530277382800
ZL3b	RAYS_8_VS_7	OPEN_WRAPPER7	f105	20	3	2.490561486583	0.297296508444	0.260766128564	0.404761904762	0.474074074074
ZL3b	RAYS_8_VS_7	OPEN_WRAPPER7	f107	13	7	-1.193404273349	0.258173272079	0.283383171318	0.663775510204	0.663775510204
ZL3b	RAYS_8_VS_7	OPEN_WRAPPER7	f112	12	2	0.876687401170	0.304743913218	0.279330333753	0.174242424242	0.333333333333
ZL3b	RAYS_8_VS_7	OPEN_WRAPPER7	f113	31	11	4.128088124514	0.458837372905	0.418972680170	0.470468745566	0.565181454258
ZL3b	RAYS_8_VS_7	OPEN_WRAPPER7	f114	25	8	-3.823142607900	0.221287826022	0.271496983155	0.656818181818	0.540542654809
ZL3b	RAYS_8_VS_7	OPEN_WRAPPER7	f115	24	20	0.025082095671	0.369073913530	0.364956434632	0.931251355583	0.870074519134
ZL3b	RAYS_8_VS_7	OPEN_COMPILER12	f104	24	15	2.908943915583	0.394892961851	0.359419455792	0.503188473320	0.533349853334
ZL3b	RAYS_8_VS_7	OPEN_COMPILER12	f105	20	3	2.180975825333	0.297296508444	0.267232831699	0.404761904762	0.460606060606
ZL3b	RAYS_8_VS_7	OPEN_COMPILER12	f107	13	7	-1.723258008785	0.258173272079	0.291634373045	0.663775510204	0.659013605442
ZL3b	RAYS_8_VS_7	OPEN_COMPILER12	f112	12	2	-0.126946555537	0.304743913218	0.307976269027	0.174242424242	0.583333333333
ZL3b	RAYS_8_VS_7	OPEN_COMPILER12	f113	31	11	3.066700398507	0.458837372905	0.425302144588	0.470468745566	0.548226044713
ZL3b	RAYS_8_VS_7	OPEN_COMPILER12	f114	25	8	-4.619988211532	0.221287826022	0.280887560525	0.656818181818	0.455184610076
ZL3b	RAYS_8_VS_7	OPEN_COMPILER12	f115	24	20	-0.017227926238	0.369073913530	0.363311405595	0.931251355583	0.878815937898
ZL3b	RAYS_8_VS_7	BODY_COMPILER12	f104	24	15	4.086995376992	0.394892961851	0.342864060049	0.503188473320	0.608334167590
ZL3b	RAYS_8_VS_7	BODY_COMPILER12	f105	20	3	1.229449818263	0.297296508444	0.277308519412	0.404761904762	0.271367521368
ZL3b	RAYS_8_VS_7	BODY_COMPILER12	f107	13	7	-0.630890697103	0.258173272079	0.272169582997	0.663775510204	0.706632653061
ZL3b	RAYS_8_VS_7	BODY_COMPILER12	f112	12	2	-3.439056081993	0.304743913218	0.372861428697	0.174242424242	0.226190476190
ZL3b	RAYS_8_VS_7	BODY_COMPILER12	f113	31	11	-3.594002503340	0.458837372905	0.446393207228	0.470468745566	0.429730303320
ZL3b	RAYS_8_VS_7	BODY_COMPILER12	f114	25	8	-0.074903754650	0.221287826022	0.223602162570	0.656818181818	0.501811594203
ZL3b	RAYS_8_VS_7	BODY_COMPILER12	f115	24	20	3.036818830738	0.369073913530	0.326286197494	0.931251355583	0.881078682464
ZL3b	RAYS_8_VS_7	OPEN_BODY_COMPILER24	f104	24	15	5.696206851506	0.394892961851	0.315442198355	0.503188473320	0.623511125708
ZL3b	RAYS_8_VS_7	OPEN_BODY_COMPILER24	f105	20	3	2.298738725484	0.297296508444	0.264851863245	0.404761904762	0.455555555556
ZL3b	RAYS_8_VS_7	OPEN_BODY_COMPILER24	f107	13	7	-1.827761274071	0.258173272079	0.283420206052	0.663775510204	0.766192537621
ZL3b	RAYS_8_VS_7	OPEN_BODY_COMPILER24	f112	12	2	-2.213597473845	0.304743913218	0.345957446644	0.174242424242	0.250000000000
ZL3b	RAYS_8_VS_7	OPEN_BODY_COMPILER24	f113	31	11	-0.572389404799	0.458837372905	0.426916589633	0.470468745566	0.483410825896
ZL3b	RAYS_8_VS_7	OPEN_BODY_COMPILER24	f114	25	8	-3.529685520919	0.221287826022	0.266194415872	0.656818181818	0.436822416714
ZL3b	RAYS_8_VS_7	OPEN_BODY_COMPILER24	f115	24	20	2.908195707099	0.369073913530	0.322080018712	0.931251355583	0.895490585565
ZL3b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f104	24	15	-0.061082833015	0.394892961851	0.397948593647	0.503188473320	0.510860761472
ZL3b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f105	20	3	1.494606129573	0.297296508444	0.274809188235	0.404761904762	0.184722222222
ZL3b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f107	13	7	-2.048441538647	0.258173272079	0.294043855612	0.663775510204	0.703772418058
ZL3b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f112	12	2	-6.309562991805	0.304743913218	0.430672920378	0.174242424242	0.171428571429
ZL3b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f113	31	11	-2.395854329967	0.458837372905	0.434423290069	0.470468745566	0.501843744491
ZL3b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f114	25	8	-1.133140916519	0.221287826022	0.236866057529	0.656818181818	0.384926396068
ZL3b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f115	24	20	-6.088754889536	0.369073913530	0.401602932350	0.931251355583	0.868935903577
ZL3b	TAIL_2_VS_1	OPEN_WRAPPER7	f104	26	1	-0.311258358298	0.049182718982	0.050897040611	0.062500000000	0.047619047619
ZL3b	TAIL_2_VS_1	OPEN_WRAPPER7	f105	20	11	-5.652063328295	0.396729044160	0.440361832830	0.657944321760	0.486648366254
ZL3b	TAIL_2_VS_1	OPEN_WRAPPER7	f107	15	0	0.028452558744	0.003419819305	0.003396752153	0.000000000000	0.000000000000
ZL3b	TAIL_2_VS_1	OPEN_WRAPPER7	f112	13	2	-0.529318725044	0.135751209479	0.141956149725	0.176923076923	0.145833333333
ZL3b	TAIL_2_VS_1	OPEN_WRAPPER7	f113	31	1	-0.082144990310	0.032308304298	0.032374664368	0.032258064516	0.034482758621
ZL3b	TAIL_2_VS_1	OPEN_WRAPPER7	f114	25	6	-2.358347914317	0.194720554983	0.210398685470	0.284872534873	0.190653348853
ZL3b	TAIL_2_VS_1	OPEN_WRAPPER7	f115	25	1	-1.191575986840	0.057219611804	0.070517663725	1.000000000000	0.125000000000
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f104	26	1	0.464082202211	0.049182718982	0.048237000576	0.062500000000	0.083333333333
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f105	20	11	-3.966600318542	0.396729044160	0.418887033223	0.657944321760	0.681954367442
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f107	15	0	-0.184003786911	0.003419819305	0.004597361192	0.000000000000	0.000000000000
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f112	13	2	-0.993483210266	0.135751209479	0.151418776104	0.176923076923	0.196428571429
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f113	31	1	0.412823976586	0.032308304298	0.032069340068	0.032258064516	0.050000000000
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f114	25	6	-0.848591343744	0.194720554983	0.199726689788	0.284872534873	0.263487438487
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f115	25	1	-1.160818400730	0.057219611804	0.074890399979	1.000000000000	0.250000000000
ZL3b	TAIL_2_VS_1	BODY_COMPILER12	f104	26	1	-0.315058750489	0.049182718982	0.051768377341	0.062500000000	0.047619047619
ZL3b	TAIL_2_VS_1	BODY_COMPILER12	f105	20	11	-4.639330117206	0.396729044160	0.433382070221	0.657944321760	0.691386265250
ZL3b	TAIL_2_VS_1	BODY_COMPILER12	f107	15	0	-0.782805428253	0.003419819305	0.016775662870	0.000000000000	0.000000000000
ZL3b	TAIL_2_VS_1	BODY_COMPILER12	f112	13	2	-0.041641847405	0.135751209479	0.137178146136	0.176923076923	0.225000000000
ZL3b	TAIL_2_VS_1	BODY_COMPILER12	f113	31	1	-0.940168667299	0.032308304298	0.033024554502	0.032258064516	0.033333333333
ZL3b	TAIL_2_VS_1	BODY_COMPILER12	f114	25	6	-6.298126031952	0.194720554983	0.229323908055	0.284872534873	0.220325814536
ZL3b	TAIL_2_VS_1	BODY_COMPILER12	f115	25	1	-0.297859166547	0.057219611804	0.062472943807	1.000000000000	0.500000000000
ZL3b	TAIL_2_VS_1	OPEN_BODY_COMPILER24	f104	26	1	-0.012988181008	0.049182718982	0.050776375536	0.062500000000	0.052631578947
