comparator_scope	exact_record_field_count	q13_records	comparator_records	q13_recipe_js	comparator_recipe_js	q13_advantage
HERBAL_A	1	1	10	0.359449825086	0.639849769261	0.280399944175
HERBAL_A	2	1	18	0.464893955565	0.386096844131	-0.0787971114345
HERBAL_A	4	1	17	0.0465642743884	0.189651776778	0.143087502389
HERBAL_A	5	1	14	0.0970736791023	0.230768315511	0.133694636408
HERBAL_A	6	1	10	0.324809688861	0.19109937857	-0.133710310292
HERBAL_A	7	3	9	0.0176878768073	0.273387081949	0.255699205142
HERBAL_A	10	2	4	0.0301836357728	0.128738385992	0.0985547502194
HERBAL_A	13	2	1	0.0430184229246	0.12609657152	0.0830781485952
HERBAL_A	20	1	1	0.0120470277907	0.126200316821	0.11415328903
HERBAL_B	1	1	2	0.359449825086	0.923469783557	0.56401995847
HERBAL_B	2	1	3	0.464893955565	0.464893955565	0
HERBAL_B	4	1	4	0.0465642743884	0.0993254830519	0.0527612086635
HERBAL_B	5	1	2	0.0970736791023	0.023250052145	-0.0738236269573
HERBAL_B	6	1	3	0.324809688861	0.111178013589	-0.213631675272
HERBAL_B	7	3	4	0.0176878768073	0.0379775367459	0.0202896599387
HERBAL_B	10	2	1	0.0301836357728	0.0643240589808	0.0341404232081
HERBAL_B	13	2	2	0.0430184229246	0.0430836191599	6.51962352725e-05
HERBAL_B	20	1	1	0.0120470277907	0.0208231095134	0.0087760817227
OTHER_A	1	1	2	0.359449825086	0.923469783557	0.56401995847
OTHER_A	2	1	2	0.464893955565	0.464893955565	0
OTHER_A	4	1	1	0.0465642743884	0.0801760763975	0.0336118020092
OTHER_A	5	1	2	0.0970736791023	0.0301836357728	-0.0668900433295
OTHER_A	6	1	2	0.324809688861	0.136885725314	-0.187923963548
OTHER_A	7	3	2	0.0176878768073	0.21274886434	0.195060987533
OTHER_A	10	2	1	0.0301836357728	0.359449825086	0.329266189314
OTHER_A	19	1	1	0.0247574567713	0.136569089659	0.111811632888
OTHER_B	4	1	2	0.0465642743884	0.122269075488	0.0757048011
OTHER_B	6	1	1	0.324809688861	0.0246524663756	-0.300157222486
OTHER_B	7	3	1	0.0176878768073	0.147777425602	0.130089548795
OTHER_B	12	2	1	0.0307220013522	0.0227619640006	-0.0079600373516
OTHER_B	20	1	2	0.0120470277907	0.0134572141535	0.00141018636288
OTHER_B	30	1	1	0.0122142219006	0.0436719939178	0.0314577720172
STARS_B	1	1	2	0.359449825086	0.418997098662	0.0595472735753
STARS_B	2	1	3	0.464893955565	0.403133643745	-0.0617603118204
STARS_B	4	1	5	0.0465642743884	0.122269075488	0.0757048011
STARS_B	5	1	10	0.0970736791023	0.0405722318999	-0.0565014472024
STARS_B	6	1	9	0.324809688861	0.0449539002205	-0.279855788641
STARS_B	7	3	6	0.0176878768073	0.0144063733204	-0.00328150348681
STARS_B	10	2	5	0.0301836357728	0.0188747545059	-0.0113088812668
STARS_B	12	2	5	0.0307220013522	0.0190939346214	-0.0116280667308
STARS_B	13	2	2	0.0430184229246	0.0153220436021	-0.0276963793225
STARS_B	19	1	1	0.0247574567713	0.0247574567713	0
STARS_B	21	3	1	0.00740727051302	0.050862756512	0.0434554859989
STARS_B	38	2	1	0.0163438834259	0.0140832605702	-0.00226062285572
