edition	variant	page	conditional_score	direction
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f104r	-0.547619047619	Q_LATER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f104v	2.897619047619	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f105r	-1.100000000000	Q_LATER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f105v	-0.916666666667	Q_LATER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f106r	1.833333333333	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f107v	3.032465360726	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f112v	1.929365079365	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f113r	2.569607843137	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f113v	-0.850193665983	Q_LATER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f114r	-2.626190476190	Q_LATER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f114v	4.625000000000	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f115r	1.133333333333	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER	f115v	-0.509523809524	Q_LATER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f104r	0.990476190476	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f104v	2.116666666667	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f105r	-1.666666666667	Q_LATER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f105v	-0.833333333333	Q_LATER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f106r	1.983333333333	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f107v	1.134173669468	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f112v	0.626984126984	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f113r	0.318181818182	Q_EARLIER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f113v	-1.133008658009	Q_LATER
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f114r	-1.458333333333	Q_LATER
