evidence_type	item	representation	gain_bits	detail
FEATURE_GAIN	BLUE_FLOWERS_OR_BUDS	PAGE_HOST_CHAR3	8.16304224114	POSITIVE_EXPLORATORY
FEATURE_GAIN	MULTIPLE_PLANTS	PAGE_HOST_CHAR3	2.03736460893	POSITIVE_EXPLORATORY
FEATURE_GAIN	LEAVES_ONE_SIDE	PAGE_HOST_CHAR3	1.63724339222	POSITIVE_EXPLORATORY
FEATURE_GAIN	ROOT_PLATFORM	PAGE_HOST_CHAR3	1.59518095564	POSITIVE_EXPLORATORY
FEATURE_GAIN	BROAD_CALYX	PAGE_HOST_CHAR3	1.08953493083	POSITIVE_EXPLORATORY
FEATURE_GAIN	BULB_OR_TUBER_ROOT	PAGE_HOST_CHAR3	0.867770535311	POSITIVE_EXPLORATORY
FEATURE_GAIN	DAISY_CUP	PAGE_HOST_CHAR3	0.39450436698	POSITIVE_EXPLORATORY
FEATURE_GAIN	GRASS	PAGE_HOST_CHAR3	0.259360052501	POSITIVE_EXPLORATORY
FEATURE_GAIN	FUSED_PARALLEL_LEAVES	PAGE_HOST_CHAR3	-0.637104466835	NEGATIVE_COUNTEREXAMPLE
FEATURE_GAIN	FINGERED_OR_FRILLED_LEAVES	PAGE_HOST_CHAR3	-2.35068247565	NEGATIVE_COUNTEREXAMPLE
FEATURE_GAIN	LARGE_OR_EXTENSIVE_ROOT	PAGE_HOST_CHAR3	-2.63309529942	NEGATIVE_COUNTEREXAMPLE
FEATURE_GAIN	MULTIPLE_STEMS_OR_STALKS	PAGE_HOST_CHAR3	-3.43747470659	NEGATIVE_COUNTEREXAMPLE
WORST_HELD_FOLIO	f23	PAGE_HOST_CHAR3	-1.16119502544	HELD_FOLIO_COUNTEREXAMPLE
WORST_HELD_FOLIO	f50	PAGE_HOST_CHAR3	-1.06291358906	HELD_FOLIO_COUNTEREXAMPLE
WORST_HELD_FOLIO	f20	PAGE_HOST_CHAR3	-1.03733008568	HELD_FOLIO_COUNTEREXAMPLE
WORST_HELD_FOLIO	f42	PAGE_HOST_CHAR3	-1.02987013501	HELD_FOLIO_COUNTEREXAMPLE
WORST_HELD_FOLIO	f26	PAGE_HOST_CHAR3	-1.00996047887	HELD_FOLIO_COUNTEREXAMPLE
WORST_HELD_FOLIO	f93	PAGE_HOST_CHAR3	-0.991831807627	HELD_FOLIO_COUNTEREXAMPLE
WORST_HELD_FOLIO	f53	PAGE_HOST_CHAR3	-0.933253834607	HELD_FOLIO_COUNTEREXAMPLE
WORST_HELD_FOLIO	f49	PAGE_HOST_CHAR3	-0.756802598298	HELD_FOLIO_COUNTEREXAMPLE
WORST_HELD_FOLIO	f21	PAGE_HOST_CHAR3	-0.734410430884	HELD_FOLIO_COUNTEREXAMPLE
WORST_HELD_FOLIO	f52	PAGE_HOST_CHAR3	-0.732661228951	HELD_FOLIO_COUNTEREXAMPLE
CROSS_CURRIER_ASYMMETRY	CURRIER_B_TARGETS	PAGE_HOST_CHAR3	0.188548855019	Forced opposite-Currier gain is concentrated in A targets; B-target transfer is approximately null.
CATALOGUE_TAG_REGISTER_CONFOUND	BETA_TAG_FEATURES	NUISANCE_CONTROLLED	NA	Several inherited tags are concentrated in Currier-B/BETA pages; Currier, hand and illustration profile are controlled but catalogue-stratum sensitivity remains.
ALTERNATE_READING_SCOPE	GDT062_HPR2_VIEW	ALL	NA	The frozen GDT062 parser inventory is one derived source-display view; separate ZL/IT/RF HPR2 page bags are unavailable, so alternate-reading replication is not claimed.
