book	query_record	truth_dimension	truth_target_record	truth_set_jaccard	representation	candidate_pool	model_rank	reciprocal_rank	top1	top10	top_decile	normalized_rank
Band2	NB_B2_R000001	CONTENT	NB_B2_R000021	0.0897832817337	SYNTHETIC_TOKEN_IDENTITY	463	37	0.027027027027	0	0	1	0.0799136069114
Band2	NB_B2_R000001	CONTENT	NB_B2_R000021	0.0897832817337	SYNTHETIC_CHAR3	463	11	0.0909090909091	0	0	1	0.0237580993521
Band2	NB_B2_R000001	CONTENT	NB_B2_R000021	0.0897832817337	PAGE_HOST_IDENTITY	463	13	0.0769230769231	0	0	1	0.0280777537797
Band2	NB_B2_R000001	CONTENT	NB_B2_R000021	0.0897832817337	PAGE_HOST_CHAR3	463	6	0.166666666667	0	1	1	0.0129589632829
Band2	NB_B2_R000001	CONTENT	NB_B2_R000021	0.0897832817337	COMPILER_SIGNATURE	463	80	0.0125	0	0	0	0.172786177106
Band2	NB_B2_R000001	CONTENT	NB_B2_R000021	0.0897832817337	HOST_PLUS_COMPILER	463	37	0.027027027027	0	0	1	0.0799136069114
Band2	NB_B2_R000001	CONTENT	NB_B2_R000021	0.0897832817337	MARKER_AND_POSITION	463	2	0.5	0	1	1	0.00431965442765
Band2	NB_B2_R000001	CONTENT	NB_B2_R000021	0.0897832817337	UNBLINDED_EXPANDED_CHAR3_REFERENCE	463	2	0.5	0	1	1	0.00431965442765
Band2	NB_B2_R000002	CONTENT	NB_B2_R000200	0.0810810810811	SYNTHETIC_TOKEN_IDENTITY	463	413	0.00242130750605	0	0	0	0.892008639309
Band2	NB_B2_R000002	CONTENT	NB_B2_R000200	0.0810810810811	SYNTHETIC_CHAR3	463	17	0.0588235294118	0	0	1	0.036717062635
Band2	NB_B2_R000002	CONTENT	NB_B2_R000200	0.0810810810811	PAGE_HOST_IDENTITY	463	1	1	1	1	1	0.00215982721382
Band2	NB_B2_R000002	CONTENT	NB_B2_R000200	0.0810810810811	PAGE_HOST_CHAR3	463	76	0.0131578947368	0	0	0	0.164146868251
Band2	NB_B2_R000002	CONTENT	NB_B2_R000200	0.0810810810811	COMPILER_SIGNATURE	463	457	0.00218818380744	0	0	0	0.987041036717
Band2	NB_B2_R000002	CONTENT	NB_B2_R000200	0.0810810810811	HOST_PLUS_COMPILER	463	413	0.00242130750605	0	0	0	0.892008639309
Band2	NB_B2_R000002	CONTENT	NB_B2_R000200	0.0810810810811	MARKER_AND_POSITION	463	459	0.00217864923747	0	0	0	0.991360691145
Band2	NB_B2_R000002	CONTENT	NB_B2_R000200	0.0810810810811	UNBLINDED_EXPANDED_CHAR3_REFERENCE	463	439	0.00227790432802	0	0	0	0.948164146868
Band2	NB_B2_R000003	CONTENT	NB_B2_R000067	0.307692307692	SYNTHETIC_TOKEN_IDENTITY	461	8	0.125	0	1	1	0.0173535791757
Band2	NB_B2_R000003	CONTENT	NB_B2_R000067	0.307692307692	SYNTHETIC_CHAR3	461	1	1	1	1	1	0.00216919739696
Band2	NB_B2_R000003	CONTENT	NB_B2_R000067	0.307692307692	PAGE_HOST_IDENTITY	461	1	1	1	1	1	0.00216919739696
Band2	NB_B2_R000003	CONTENT	NB_B2_R000067	0.307692307692	PAGE_HOST_CHAR3	461	2	0.5	0	1	1	0.00433839479393
Band2	NB_B2_R000003	CONTENT	NB_B2_R000067	0.307692307692	COMPILER_SIGNATURE	461	7	0.142857142857	0	1	1	0.0151843817787
Band2	NB_B2_R000003	CONTENT	NB_B2_R000067	0.307692307692	HOST_PLUS_COMPILER	461	8	0.125	0	1	1	0.0173535791757
Band2	NB_B2_R000003	CONTENT	NB_B2_R000067	0.307692307692	MARKER_AND_POSITION	461	15	0.0666666666667	0	0	1	0.0325379609544
Band2	NB_B2_R000003	CONTENT	NB_B2_R000067	0.307692307692	UNBLINDED_EXPANDED_CHAR3_REFERENCE	461	1	1	1	1	1	0.00216919739696
Band2	NB_B2_R000004	CONTENT	NB_B2_R000224	0.25	SYNTHETIC_TOKEN_IDENTITY	461	1	1	1	1	1	0.00216919739696
Band2	NB_B2_R000004	CONTENT	NB_B2_R000224	0.25	SYNTHETIC_CHAR3	461	2	0.5	0	1	1	0.00433839479393
Band2	NB_B2_R000004	CONTENT	NB_B2_R000224	0.25	PAGE_HOST_IDENTITY	461	5	0.2	0	1	1	0.0108459869848
Band2	NB_B2_R000004	CONTENT	NB_B2_R000224	0.25	PAGE_HOST_CHAR3	461	3	0.333333333333	0	1	1	0.00650759219089
Band2	NB_B2_R000004	CONTENT	NB_B2_R000224	0.25	COMPILER_SIGNATURE	461	33	0.030303030303	0	0	1	0.0715835140998
Band2	NB_B2_R000004	CONTENT	NB_B2_R000224	0.25	HOST_PLUS_COMPILER	461	1	1	1	1	1	0.00216919739696
Band2	NB_B2_R000004	CONTENT	NB_B2_R000224	0.25	MARKER_AND_POSITION	461	206	0.00485436893204	0	0	0	0.446854663774
Band2	NB_B2_R000004	CONTENT	NB_B2_R000224	0.25	UNBLINDED_EXPANDED_CHAR3_REFERENCE	461	2	0.5	0	1	1	0.00433839479393
