control_id	held_axis	events	held_levels	layout_bits_per_event	host_bits_per_event	whole_form_bits_per_event	whole_form_gain_bits_per_event	layout_top1	host_top1	whole_form_top1	positive_held_levels	null_mean	null_sd	local_p	observed_z	max_five_p
ABBREVIATION_HEAVY_MEDIEVAL	physical_folio	6401	4	0.869035578735	0.878047098232	0.898837646617	-0.020790548386	0.810498359631	0.809561006093	0.811748164349	0	NA	NA	NA	NA	NA
ABBREVIATION_HEAVY_MEDIEVAL	register	6401	4	0.867454917808	0.876139247048	0.896018706950	-0.019879459902	0.810498359631	0.809248554913	0.812529292298	0	NA	NA	NA	NA	NA
ARBITRARY_LOCAL_CODEBOOK	physical_folio	3443	176	0.833024450483	0.601933781866	0.399708260913	0.202225520953	0.821086261981	0.838512924775	0.872204472843	176	NA	NA	NA	NA	NA
ARBITRARY_LOCAL_CODEBOOK	register	2907	4	0.889767206023	0.681771163185	0.483469819289	0.198301343896	0.824905400757	0.844857241142	0.875816993464	4	NA	NA	NA	NA	NA
AUGSBURG_ACCOUNTS_1402_1424	physical_folio	7413	12	0.754890297856	0.345703812092	0.316925146171	0.028778665921	0.836368541751	0.912720895724	0.918656414407	12	NA	NA	NA	NA	NA
AUGSBURG_ACCOUNTS_1402_1424	register	7381	18	0.755750420707	0.342362440703	0.316111856716	0.026250583987	0.836472022761	0.912748950007	0.918710201870	16	NA	NA	NA	NA	NA
COMPOSITIONAL_TECHNICAL_NOTATION	physical_folio	3449	175	0.801205840284	0.700524319561	0.461476020227	0.239048299333	0.831835314584	0.833285010148	0.853580748043	175	NA	NA	NA	NA	NA
COMPOSITIONAL_TECHNICAL_NOTATION	register	2873	4	0.876471035808	0.772210527982	0.556619596309	0.215590931672	0.834667594849	0.841977027497	0.855203619910	4	NA	NA	NA	NA	NA
HYBRID_SHORTHAND	physical_folio	3337	176	0.817141842798	0.697647358038	0.475395016574	0.222252341465	0.828888222955	0.833682948756	0.850764159425	173	NA	NA	NA	NA	NA
HYBRID_SHORTHAND	register	2775	4	0.872089635467	0.767992398356	0.561958577222	0.206033821133	0.837477477477	0.843603603604	0.853693693694	4	NA	NA	NA	NA	NA
IFORAL_1395_1411_GRAPHEMATIC	physical_folio	4303	6	0.083561105022	0.088784470217	0.095102210251	-0.006317740034	0.990936555891	0.990936555891	0.990936555891	0	NA	NA	NA	NA	NA
LATIN_15C_GRAPHEMATIC	physical_folio	4090	12	0.082069075703	0.087165438002	0.091631785481	-0.004466347479	0.991198044010	0.991198044010	0.991198044010	1	NA	NA	NA	NA	NA
LATIN_GERMAN_APOTHECARY_LATE15	physical_folio	695	6	0.060195361766	0.065565179791	0.071139482569	-0.005574302778	0.994244604317	0.994244604317	0.994244604317	2	NA	NA	NA	NA	NA
LATIN_MEDICAL_GRAPHEMATIC	physical_folio	4348	10	0.030573503185	0.034382122125	0.036516093743	-0.002133971618	0.997240110396	0.997240110396	0.997240110396	2	NA	NA	NA	NA	NA
LATIN_SCHOLASTIC_GRAPHEMATIC	physical_folio	5700	6	0.018942071870	0.021986827512	0.023267664994	-0.001280837482	0.998421052632	0.998421052632	0.998421052632	1	NA	NA	NA	NA	NA
LEARNED_ABBREVIATION_MAP	physical_folio	6656	4	0.866840228900	0.867669927002	0.895701437034	-0.028031510032	0.811748798077	0.812650240385	0.812500000000	0	NA	NA	NA	NA	NA
LEARNED_ABBREVIATION_MAP	register	6656	4	0.866085207163	0.864560076204	0.892085123482	-0.027525047278	0.811748798077	0.813401442308	0.812500000000	0	NA	NA	NA	NA	NA
LEARNED_ABBREVIATION_SAMPLED	physical_folio	6603	4	0.863318387054	0.868918049692	0.900500409722	-0.031582360030	0.811903680145	0.812055126458	0.813115250644	0	NA	NA	NA	NA	NA
LEARNED_ABBREVIATION_SAMPLED	register	6603	4	0.863052293826	0.865636532509	0.896522504292	-0.030885971783	0.811903680145	0.812660911707	0.813266696956	0	NA	NA	NA	NA	NA
ORDINARY_NATURAL_LANGUAGE	physical_folio	6634	4	0.853002986221	0.853289054790	0.870520697401	-0.017231642611	0.815495930057	0.816098884534	0.821977690684	0	NA	NA	NA	NA	NA
ORDINARY_NATURAL_LANGUAGE	register	6634	4	0.853555691903	0.850583699745	0.866518573397	-0.015934873652	0.815495930057	0.817304793488	0.822279167923	0	NA	NA	NA	NA	NA
VOYNICH_REFERENCE	physical_folio	6844	91	0.995395517841	0.917899135899	0.879562944070	0.038336191829	0.763442431327	0.767095265926	0.774839275278	72	0.014797397616	0.002306727085	0.015384615385	10.204412288869	0.015384615385
VOYNICH_REFERENCE	register	6368	5	1.023126215553	0.949070095241	0.920261569608	0.028808525634	0.769315326633	0.770414572864	0.778423366834	5	0.004632243997	0.003268802958	0.015384615385	7.396065761588	0.015384615385
VOYNICH_REFERENCE	section	6294	6	1.008562329876	0.942033784629	0.916652293670	0.025381490959	0.772163965682	0.772799491579	0.780584683826	6	0.003692381787	0.003339550456	0.015384615385	6.494619397934	0.015384615385
VOYNICH_REFERENCE	currier	4648	2	1.058924969881	1.041738394446	1.033270775208	0.008467619238	0.762693631670	0.763123924269	0.765060240964	1	-0.012537485484	0.004210633758	0.015384615385	4.988585075572	0.015384615385
VOYNICH_REFERENCE	hand	6243	5	1.009391653358	0.950980676905	0.929670353695	0.021310323210	0.770623097870	0.772064712478	0.779593144322	4	-0.001666106498	0.003689477213	0.015384615385	6.227557017824	0.015384615385
