control_id	world_index	model	held_bits
VOYNICH_MATCHED_REFERENCE	0	COMPRESSED_NATURAL_LANGUAGE	41782.553044407869
VOYNICH_MATCHED_REFERENCE	0	ABBREVIATION_HEAVY_LANGUAGE	41856.826448099222
VOYNICH_MATCHED_REFERENCE	0	TECHNICAL_NOTATION	46502.650913121113
VOYNICH_MATCHED_REFERENCE	0	HYBRID	46740.588554951508
VOYNICH_MATCHED_REFERENCE	1	COMPRESSED_NATURAL_LANGUAGE	41927.437273156298
VOYNICH_MATCHED_REFERENCE	1	ABBREVIATION_HEAVY_LANGUAGE	41795.362570408361
VOYNICH_MATCHED_REFERENCE	1	TECHNICAL_NOTATION	46559.632991570012
VOYNICH_MATCHED_REFERENCE	1	HYBRID	46742.785398369517
VOYNICH_MATCHED_REFERENCE	2	COMPRESSED_NATURAL_LANGUAGE	41836.499680043395
VOYNICH_MATCHED_REFERENCE	2	ABBREVIATION_HEAVY_LANGUAGE	41903.141853809160
VOYNICH_MATCHED_REFERENCE	2	TECHNICAL_NOTATION	46593.356242249734
VOYNICH_MATCHED_REFERENCE	2	HYBRID	46741.940494321891
VOYNICH_MATCHED_REFERENCE	3	COMPRESSED_NATURAL_LANGUAGE	41702.400819350776
VOYNICH_MATCHED_REFERENCE	3	ABBREVIATION_HEAVY_LANGUAGE	41936.364345451773
VOYNICH_MATCHED_REFERENCE	3	TECHNICAL_NOTATION	46566.211956691601
VOYNICH_MATCHED_REFERENCE	3	HYBRID	46768.477027645007
VOYNICH_MATCHED_REFERENCE	4	COMPRESSED_NATURAL_LANGUAGE	41860.584804725571
VOYNICH_MATCHED_REFERENCE	4	ABBREVIATION_HEAVY_LANGUAGE	41698.709986908245
VOYNICH_MATCHED_REFERENCE	4	TECHNICAL_NOTATION	46532.737068243689
VOYNICH_MATCHED_REFERENCE	4	HYBRID	46773.951952058698
VOYNICH_MATCHED_REFERENCE	5	COMPRESSED_NATURAL_LANGUAGE	41736.436874191051
VOYNICH_MATCHED_REFERENCE	5	ABBREVIATION_HEAVY_LANGUAGE	41834.246438080278
VOYNICH_MATCHED_REFERENCE	5	TECHNICAL_NOTATION	46630.027169813198
VOYNICH_MATCHED_REFERENCE	5	HYBRID	46764.853652345410
VOYNICH_MATCHED_REFERENCE	6	COMPRESSED_NATURAL_LANGUAGE	41806.375657728982
VOYNICH_MATCHED_REFERENCE	6	ABBREVIATION_HEAVY_LANGUAGE	41674.437816083948
VOYNICH_MATCHED_REFERENCE	6	TECHNICAL_NOTATION	46574.034550051743
VOYNICH_MATCHED_REFERENCE	6	HYBRID	46758.728860392672
VOYNICH_MATCHED_REFERENCE	7	COMPRESSED_NATURAL_LANGUAGE	41771.442839161027
VOYNICH_MATCHED_REFERENCE	7	ABBREVIATION_HEAVY_LANGUAGE	41856.822418672338
VOYNICH_MATCHED_REFERENCE	7	TECHNICAL_NOTATION	46615.578568395445
VOYNICH_MATCHED_REFERENCE	7	HYBRID	46751.556206328452
