control_id	split	held_value	model	scored_events	bits	top1	gain_bits
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	POSITION_CONTEXT	321	97.691379303325	301	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	OTHER_POSITION_HOST_BAG	321	105.990858776844	301	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	CROSS_HOST_POSITION_TRANSFER	321	116.050258606894	301	-10.059399830050
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	POSITION_CONTEXT	287	84.035541328961	274	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	OTHER_POSITION_HOST_BAG	287	77.132277472693	274	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	CROSS_HOST_POSITION_TRANSFER	287	91.692349425842	274	-14.560071953149
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	POSITION_CONTEXT	305	112.022899361181	285	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	OTHER_POSITION_HOST_BAG	305	117.464691909120	285	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	CROSS_HOST_POSITION_TRANSFER	305	132.215251229048	285	-14.750559319927
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	POSITION_CONTEXT	258	80.840607784693	242	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	OTHER_POSITION_HOST_BAG	258	88.200112549830	242	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	CROSS_HOST_POSITION_TRANSFER	258	99.442234861043	242	-11.242122311213
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	POSITION_CONTEXT	354	104.055533775447	335	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	OTHER_POSITION_HOST_BAG	354	107.579900027276	335	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	CROSS_HOST_POSITION_TRANSFER	354	127.516227813723	335	-19.936327786447
