control_id	regime	model	world_index	held_bits
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	0	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	1	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	2	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	3	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	4	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	5	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	6	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	7	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	8	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	9	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	10	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	11	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	12	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	13	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	14	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	15	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	16	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	17	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	18	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	19	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	20	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	21	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	22	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	23	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	24	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	25	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	26	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	27	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	28	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	29	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	30	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	31	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	32	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	33	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	34	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	35	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	36	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	37	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	38	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	39	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	40	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	41	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	42	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	43	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	44	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	45	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	46	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	47	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	48	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	49	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	50	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	51	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	52	149855.446889433864
LATIN_15C_GRAPHEMATIC	PUBLISHED_HELD_FOLIO	BASE_NO_WRAPPER	53	149855.446889433864
